,TEMP_1_1,PRES_0_1,PRES_0_0,PRES_1_0,DEWP_1_1,DEWP_1_0,DEWP_0_0,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_0_3,WSPM_1_0,WSPM_1_1,WSPM_0_4,WSPM_1_2,PM10_0,PM10_1,PM10_2
TEMP_1_1,1.0,1.0,0.53,0.36,0.98,0.69,0.44,0.88,0.77,0.72,0.7,0.69,0.63,0.62,0.52,0.94,0.83,0.49
PRES_0_1,1.0,1.0,,,0.99,0.69,0.45,0.88,0.77,0.72,0.7,0.69,0.64,0.62,0.52,0.94,0.83,0.49
PRES_0_0,2.02,,1.07,,2.0,,,1.65,1.63,1.32,,1.3,,,0.95,1.91,1.56,
PRES_1_0,,,,,,,,,,,,,,,,,,
DEWP_1_1,1.01,1.01,0.52,0.37,1.0,0.75,,0.89,0.78,0.73,0.71,0.7,0.65,0.63,0.52,0.96,0.84,0.51
DEWP_1_0,1.45,1.44,,,,0.99,0.42,1.27,1.62,1.02,,0.98,0.88,,,1.34,1.22,0.62
DEWP_0_0,2.29,1.98,,,,1.65,1.02,1.45,,1.41,,1.36,1.51,,,2.16,2.03,0.87
WSPM_0_1,1.13,1.13,0.64,,1.11,0.78,0.45,1.0,0.96,0.81,1.11,0.79,0.73,0.47,0.51,1.07,0.92,0.54
WSPM_0_2,1.29,1.29,0.59,0.59,1.27,0.63,,1.05,1.0,0.94,0.74,0.9,0.52,,0.74,1.21,1.0,0.5
WSPM_0_0,1.39,1.39,,,1.37,1.02,0.73,1.27,0.81,1.0,0.9,0.93,0.92,,0.83,1.3,1.24,0.77
WSPM_0_3,1.43,1.43,,,1.41,,,0.86,1.36,1.06,1.0,0.94,,,,1.36,1.18,0.74
WSPM_1_0,1.45,1.45,,,1.43,1.02,,1.28,1.02,1.07,0.93,1.0,1.04,,0.67,1.35,1.26,0.84
WSPM_1_1,1.58,1.57,,,1.54,1.11,0.75,1.37,1.57,1.03,,0.98,1.0,,0.78,1.47,1.46,0.86
WSPM_0_4,1.61,1.61,,,1.59,,,2.23,,,,1.36,,1.0,,1.51,1.36,
WSPM_1_2,2.01,1.9,,,1.98,,,2.03,,1.31,,1.46,0.99,,1.05,1.89,3.44,
PM10_0,1.06,1.06,0.56,0.38,1.04,0.73,0.5,0.93,0.83,0.79,0.75,0.74,0.71,0.65,0.59,1.0,0.88,0.6
PM10_1,1.2,1.2,,,1.19,0.81,0.39,1.05,0.94,0.79,0.81,0.78,0.66,0.78,,1.13,1.0,0.54
PM10_2,2.03,2.03,,,2.01,,,1.85,,1.22,1.21,1.39,,,,1.97,1.75,1.0
