,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.99,,,,0.9,0.97,0.91,0.88,0.74,,,0.9,1.07,0.78,0.87,0.63,0.7,0.9,0.92,0.87,0.91,0.78,0.64,0.6,0.57,0.51,0.47,0.9,1.1,1.0,0.75
TEMP_0_0,1.01,1.0,0.85,,,,0.91,0.96,0.88,0.75,,,,1.06,0.91,0.74,0.72,0.71,,0.91,0.96,0.8,0.76,0.69,0.64,0.62,0.62,0.43,,1.16,0.99,0.65
TEMP_1_1,,,0.99,,,,1.1,,0.95,,0.79,,,1.21,1.15,0.99,,,,1.06,1.07,0.92,0.91,0.76,0.72,0.69,0.61,,,1.32,1.16,0.84
TEMP_0_2,,,,1.0,,,1.13,,,1.18,,0.92,,1.6,1.22,,,1.02,,1.54,1.32,1.26,1.12,0.93,0.89,0.83,0.85,,,1.64,1.51,1.06
TEMP_0_1,,,,,1.02,,1.9,1.64,1.64,1.25,,0.92,,2.7,,,1.16,,,1.44,1.18,1.4,,1.11,1.07,0.93,0.9,0.62,,1.82,1.61,1.15
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.04,1.05,0.92,0.71,0.53,0.88,1.0,1.02,0.92,0.62,,,0.88,1.13,0.87,0.9,0.7,0.75,0.88,1.01,0.95,0.94,0.81,0.64,0.63,0.55,0.48,0.35,0.88,1.17,1.05,0.71
PRES_1_1,1.09,1.05,,,0.66,,1.03,1.0,0.96,,,,,1.13,0.9,,0.77,0.74,,0.94,0.96,0.87,0.87,0.7,0.66,0.63,0.67,0.47,,1.2,1.04,0.77
PRES_1_0,1.13,1.11,1.04,,,,1.06,0.97,1.0,,,,,1.21,1.03,1.01,0.78,,,0.97,1.08,0.94,0.88,0.84,0.74,0.77,0.71,0.74,,1.31,1.15,0.8
PRES_1_2,1.35,1.33,,0.85,0.84,,1.51,,,1.01,,,,1.39,1.15,,0.95,,,1.23,1.23,1.11,0.95,0.9,0.85,0.77,0.76,0.58,,1.51,1.31,0.9
PRES_0_1,,,1.28,,,,,,,,0.98,,,,,1.26,,,,1.41,1.35,,,0.91,0.9,0.89,,,,1.7,1.44,1.09
PRES_1_3,,,,1.07,1.01,,2.12,,,,,1.0,,1.76,1.24,,1.16,1.09,,1.64,1.33,1.33,1.23,0.96,0.92,0.91,0.91,0.47,,1.71,1.63,1.13
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.94,0.95,0.84,0.61,0.46,0.61,0.88,0.87,0.82,0.72,,0.5,0.61,1.0,0.83,,,,0.61,0.85,0.85,0.8,0.73,0.57,0.57,0.47,0.36,,0.61,1.05,0.94,0.64
DEWP_0_0,1.17,1.13,1.17,0.78,,,1.21,1.12,1.0,0.87,,0.74,,1.21,1.0,,,,,1.03,1.09,0.96,0.82,0.85,0.76,0.8,0.77,0.51,,1.34,1.12,0.97
DEWP_1_1,1.13,0.87,1.02,,,,1.11,,1.0,,0.8,,,,,0.99,,,,1.09,1.07,1.02,0.93,0.77,0.73,0.66,0.69,,,1.34,1.18,0.85
DEWP_0_2,1.51,1.39,,,0.86,,1.37,1.29,1.26,1.08,,0.8,,,,,1.01,,,1.29,1.13,1.16,,0.93,0.86,0.83,0.81,0.54,,1.55,1.38,0.98
DEWP_0_1,1.49,1.4,,0.95,,,1.22,1.33,,,,0.89,,2.7,1.21,,,1.0,,1.33,1.25,1.18,1.0,0.88,0.83,0.83,0.83,0.63,,1.57,1.4,0.95
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.1,1.11,0.95,0.63,0.69,,0.96,1.03,0.98,0.81,0.71,0.58,,1.13,1.01,0.92,0.77,0.74,,1.0,1.35,0.54,,0.58,0.74,0.45,0.28,,,1.25,1.07,0.68
WSPM_0_1,1.09,1.05,0.94,0.74,0.7,,1.05,1.05,0.92,0.84,0.76,0.7,,1.16,0.93,0.93,0.81,0.73,,0.73,1.0,0.85,0.97,0.84,0.67,0.79,0.73,,,1.24,1.03,0.79
WSPM_0_3,1.12,1.23,1.02,0.79,0.72,,1.04,1.12,1.05,0.92,,0.74,,1.23,1.05,0.92,0.87,0.84,,1.87,1.13,1.0,,0.71,0.76,0.69,,,,1.35,1.15,0.77
WSPM_0_4,1.29,1.34,1.02,0.87,,,1.18,1.15,1.11,1.05,,0.76,,1.35,1.08,1.08,,0.92,,,0.97,,1.0,0.78,0.86,0.75,,,,1.45,1.26,0.83
WSPM_0_0,1.62,1.47,1.3,1.02,0.9,,1.84,1.44,1.27,1.12,1.0,0.96,,1.73,1.33,1.3,1.02,1.08,,1.6,1.29,1.12,1.07,1.0,0.91,0.98,0.9,,,1.66,1.65,2.61
WSPM_1_0,1.67,1.51,1.41,1.09,1.0,,1.71,1.52,1.44,1.19,1.11,1.02,,1.79,1.33,1.39,1.12,1.15,,1.32,1.44,1.47,1.38,1.09,1.0,1.18,0.95,,,1.75,1.59,1.95
WSPM_1_1,1.68,1.6,1.34,1.14,1.26,,2.07,1.6,1.39,1.36,0.95,1.07,,2.16,1.38,1.41,1.32,1.17,,2.55,1.11,1.53,1.35,1.09,0.93,1.01,1.61,,,1.91,1.98,
WSPM_1_2,1.89,1.55,1.48,1.17,1.11,,2.16,1.61,1.6,1.34,,1.1,,2.5,1.43,1.46,1.28,1.24,,3.94,1.31,,,0.96,1.05,0.56,1.0,,,1.92,2.81,
WSPM_1_3,2.24,2.43,,,1.43,,2.12,2.12,1.84,1.71,,1.46,,,1.92,,1.66,1.59,,,,,,1.47,0.79,,,1.0,,2.51,,1.59
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.89,0.85,0.76,0.6,0.55,,0.88,0.84,0.78,0.66,0.58,0.56,,0.97,0.77,0.75,0.65,0.62,,0.81,0.79,0.74,0.69,0.63,0.57,0.55,0.57,0.4,,1.0,0.87,1.02
PM10_1,1.01,1.03,0.85,0.66,0.65,,0.89,0.95,0.85,0.78,0.66,0.58,,1.05,0.89,0.84,0.73,0.68,,0.92,0.97,0.86,0.76,0.59,0.61,0.6,0.25,,,1.18,1.0,0.6
PM10_2,1.41,1.48,,0.91,0.84,,1.39,1.31,1.31,1.2,,0.82,,1.49,0.97,,1.02,1.01,,1.32,0.93,1.19,1.1,0.25,0.55,,,,,1.12,1.44,1.0
