,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.66,,,,,0.83,0.94,1.77,1.16,0.74,,0.91,1.4,0.44,0.17,,0.83,0.72,0.93,0.37,0.66,0.48,0.21,0.61,0.65,,0.76,0.56,0.53
TEMP_0_1,,0.21,,,,1.91,0.7,0.48,0.63,0.52,,0.75,,,,,0.96,0.74,0.54,0.31,0.48,0.37,0.19,,2.25,,0.78,0.45,0.47
TEMP_0_0,,,0.13,,,1.16,,0.57,0.28,0.26,,,0.25,,,,1.3,0.5,1.08,0.28,0.8,0.33,0.17,,0.8,,0.79,0.49,0.51
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.84,2.02,1.16,,,0.44,,,19.99,3.32,,0.95,1.18,,,,0.78,0.69,1.01,0.31,0.61,0.37,0.19,1.4,1.19,,0.7,0.57,0.77
PRES_1_3,0.95,0.68,,,,,0.27,,,,,0.87,1.65,0.57,0.17,,1.33,0.84,0.64,0.4,0.64,0.52,0.23,0.36,0.48,,0.87,0.53,0.35
PRES_1_1,1.69,0.52,0.56,0.03,,,,0.11,4.53,1.28,,1.5,0.47,,0.14,,0.75,0.86,1.06,0.27,0.38,0.6,0.2,,0.85,,0.71,0.62,0.72
PRES_1_0,1.55,0.95,0.37,,,19.99,,4.28,0.11,0.18,,1.16,0.7,,,,1.18,0.43,0.61,0.36,2.5,0.39,0.18,,0.97,,0.81,0.43,0.59
PRES_0_0,1.23,1.11,0.47,,,6.22,,2.05,0.21,0.07,,1.14,0.84,0.09,0.08,,0.64,0.54,0.81,0.61,0.65,0.43,0.29,,,,0.99,0.36,0.29
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.92,0.75,,,,0.92,0.87,1.43,0.84,0.62,,0.75,,,0.71,,0.79,0.74,0.71,0.35,0.72,0.42,0.2,1.07,1.15,,0.77,0.51,0.5
DEWP_0_1,1.39,,0.25,0.08,,1.16,1.64,0.48,0.53,0.48,,74.44,0.25,,0.23,,1.7,0.55,1.37,0.32,0.45,0.45,0.2,0.65,0.43,,0.75,0.61,0.58
DEWP_0_0,0.65,,,,,,,,0.34,0.09,,,,0.01,0.01,,0.27,,,,,,,,,,1.17,0.3,
DEWP_1_0,0.65,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,0.37,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.93,1.09,1.34,,,0.88,1.47,0.74,0.82,0.39,,0.88,1.74,0.21,0.08,,0.21,4.86,,3.25,,6.43,0.68,,,,1.06,0.39,0.27
WSPM_0_1,1.04,1.09,0.71,,,1.01,1.17,1.26,0.47,0.41,,1.07,0.8,,,,4.29,0.22,3.1,0.51,0.95,0.47,0.16,,,,0.68,0.49,0.84
WSPM_0_2,1.12,0.66,1.37,0.09,,1.15,0.8,1.18,0.62,0.41,,0.87,1.71,,,,,3.83,0.16,1.15,3.18,0.88,0.41,,,,0.93,0.38,0.42
WSPM_0_0,1.12,0.97,0.65,,,0.87,1.26,0.75,0.77,1.02,,1.04,0.86,,,,3.32,0.99,1.82,0.12,0.77,0.25,0.09,,1.45,,0.63,0.86,1.15
WSPM_1_2,1.06,0.76,1.27,,,0.96,0.99,0.57,1.91,1.2,,1.17,0.67,,,,,0.95,5.02,0.19,0.1,0.52,0.26,,,,0.59,1.59,
WSPM_1_1,1.11,0.91,0.71,,,0.82,1.17,1.07,0.84,0.69,,0.98,1.0,,,,,0.73,1.67,0.14,0.69,0.07,0.14,,,,0.61,0.85,1.89
WSPM_1_0,1.02,1.04,0.82,,,0.89,1.26,0.99,0.65,0.91,,0.99,0.99,,,,2.34,0.64,1.34,0.16,1.03,0.49,0.1,,,,0.67,0.75,1.08
WSPM_0_4,0.65,,,,,1.52,0.38,,,,,1.1,0.77,0.12,0.06,,,,,,,,,0.06,,,2.02,0.35,0.18
WSPM_1_3,0.84,2.15,1.04,,,1.51,0.6,0.88,0.84,,,1.38,0.53,,,,,,,0.49,,,,,0.04,,0.62,1.57,1.08
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.97,1.06,1.02,0.26,0.21000000000000002,0.86,1.13,0.86,0.89,1.0,0.21000000000000002,1.02,0.92,,,0.21000000000000002,1.43,0.61,1.05,0.25,0.46,0.32,0.16,3.0,0.65,0.21000000000000002,0.6,0.81,2.57
PM10_1,1.06,0.87,0.91,,,1.1,1.03,1.05,0.56,0.33,,0.97,1.11,0.27,0.14,,0.62,0.79,0.56,0.76,1.48,0.72,0.32,0.53,1.61,,1.13,0.31,0.39
PM10_2,0.96,1.13,0.98,,,1.61,0.58,1.58,0.64,0.38,,0.95,1.08,,0.07,,0.5,1.07,0.77,0.91,,1.75,0.34,0.32,0.63,,2.22,0.47,0.12
