,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.58,0.67,,,0.73,0.67,2.95,2.18,,,0.71,0.76,5.0,,0.67,0.27,0.3,0.45,0.15,1.21,1.07,2.64,0.7,0.59,0.32
TEMP_0_0,1.02,0.5,,,1.06,0.54,16.32,0.54,,,1.66,0.82,0.75,,0.78,0.3,0.37,0.65,0.16,0.57,0.43,0.42,0.78,0.69,0.37
TEMP_1_1,,34.06,0.26,,10.73,13.48,0.31,,,,0.85,2.25,,0.18,0.93,0.41,0.38,0.59,0.22,2.07,,,0.93,0.8,0.58
TEMP_0_2,,,,0.09,,,,,0.09,0.09,,,0.42,,1.7,0.62,1.05,2.28,0.27,0.76,,,1.62,1.4,0.62
PRES_0_0,0.62,0.62,6.53,,0.62,0.78,,3.75,,,0.72,0.73,2.82,,0.69,0.27,0.3,0.46,0.15,1.03,0.97,0.77,0.7,0.57,0.28
PRES_1_0,1.08,0.65,,,1.27,0.32,,16.35,,,1.71,0.9,1.38,,0.87,0.37,0.52,0.85,0.19,0.71,0.6,,0.93,0.84,0.51
PRES_0_1,4.96,5.85,0.29,,,,0.28,,,,0.82,2.3,,0.19,0.84,0.41,0.39,0.64,0.22,2.23,0.71,,0.89,0.78,0.59
PRES_1_1,1.57,0.68,,,4.47,5.29,,0.24,,,5.71,1.3,0.68,,1.17,0.36,0.38,0.64,0.22,0.73,1.33,,1.06,1.0,0.67
PRES_1_3,,,,0.1,,,,,0.08,,,,0.44,,1.97,0.63,1.04,2.02,0.29,0.9,,,1.57,1.52,0.65
PRES_1_2,,,,0.18,,,,,,0.02,,,0.78,,2.17,1.9,,,0.45,,,,,2.21,
DEWP_1_0,0.84,1.03,0.65,,1.0,0.96,0.63,8.97,,,0.57,1.15,15.27,,0.65,0.29,0.32,0.53,0.16,1.34,1.34,,0.69,0.59,0.33
DEWP_0_0,0.75,0.54,3.5,,0.89,0.57,4.36,0.85,,,1.33,0.54,,,0.73,0.28,0.31,0.49,0.16,1.01,0.63,0.39,0.72,0.65,0.39
DEWP_0_1,2.31,0.8,,0.27,1.87,0.88,,0.55,0.27,0.27,,,0.26,,1.23,0.4,0.58,0.7,0.2,0.41,0.6,,1.12,0.88,0.37
DEWP_1_1,,,0.66,,,,0.73,,,,,,,0.03,1.91,0.82,0.63,,0.5,,,,2.19,1.95,
WSPM_0_1,0.83,0.72,1.15,0.96,0.96,0.69,1.1,1.55,1.18,0.46,0.78,0.95,1.54,0.65,0.55,0.31,0.36,0.82,0.15,1.93,2.01,,0.74,0.59,0.31
WSPM_0_0,1.14,0.9,1.69,1.8,1.38,0.98,1.76,1.14,1.58,,1.3,1.04,1.86,,1.09,0.3,0.41,0.71,0.18,2.22,1.66,,0.87,0.84,0.57
WSPM_1_1,1.26,1.0,1.67,1.99,1.52,1.15,1.78,1.35,1.78,,1.41,1.14,2.06,,1.1,0.35,0.26,1.03,0.21,2.29,,,1.0,0.91,0.61
WSPM_1_2,1.31,1.07,1.41,2.21,1.45,1.09,1.72,1.58,2.83,,1.61,1.18,1.76,,1.3,0.45,0.49,0.23,0.31,3.43,1.44,,1.03,1.04,0.82
WSPM_1_0,1.38,1.12,2.15,1.73,1.61,1.15,2.07,1.56,1.62,,1.49,1.4,1.96,,1.16,0.41,0.56,1.1,0.21,2.6,,,1.12,1.0,0.57
WSPM_0_2,1.85,1.06,4.81,1.35,1.71,1.08,5.36,1.12,1.13,,2.19,1.86,0.83,,4.48,0.73,1.13,1.27,0.39,0.17,,,1.54,1.07,0.35
WSPM_1_3,4.43,1.43,,,4.69,1.26,2.68,1.71,,,8.32,1.97,2.02,,5.18,0.95,2.63,2.32,0.81,,0.05,,1.69,2.39,2.33
WSPM_0_3,2.07,1.64,,,2.24,,,,,,,1.85,,,,1.96,,,0.95,,,0.03,,2.01,0.39
PM10_0,0.9,0.65,1.1,1.06,1.06,0.67,1.1,0.92,1.06,,0.98,0.79,1.19,0.89,0.7,0.26,0.31,0.44,0.14,1.24,0.57,,0.61,0.67,0.8
PM10_1,0.83,0.72,1.22,1.0,0.93,0.75,1.22,1.2,1.13,0.58,0.83,0.92,1.33,0.84,0.68,0.3,0.31,0.58,0.16,0.74,0.89,0.85,0.81,0.56,0.27
PM10_2,1.25,1.0,3.1,3.46,1.37,0.98,3.51,2.46,3.96,,1.48,1.52,1.48,,1.26,0.48,0.6,0.99,0.25,0.49,,0.53,1.7,0.95,0.2
