,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.94,,,1.02,0.82,0.7,0.73,,,0.99,0.98,0.78,,0.98,0.76,0.72,0.7,0.65,0.64,0.39,0.36,0.99,0.97,0.64
TEMP_0_0,1.06,1.0,,,1.08,0.83,0.81,0.77,,,1.0,1.01,0.81,,1.02,0.83,0.77,0.75,0.71,0.66,0.46,0.36,1.08,1.05,0.73
TEMP_1_1,,2.54,1.0,,1.46,1.07,1.03,,,,1.33,1.38,,0.41,1.32,1.04,0.95,0.96,0.9,0.84,,,1.37,1.31,0.89
TEMP_0_2,,,,1.0,,,,,0.98,0.59,,,1.46,,1.88,1.48,1.36,1.37,1.25,1.13,,,2.01,1.88,1.17
PRES_0_0,0.98,0.92,0.68,,1.0,0.78,,0.7,,,0.96,0.96,0.78,,0.98,0.75,0.7,0.69,0.66,0.64,0.32,0.38,0.97,0.95,0.62
PRES_1_0,1.23,1.19,,,1.3,1.0,,,,,1.28,1.18,0.96,,1.19,0.96,0.92,0.92,0.79,0.74,0.59,,1.27,1.26,0.95
PRES_0_1,1.42,1.17,0.96,,,,1.0,,,,1.3,1.3,,0.4,1.28,1.02,0.92,0.92,0.88,0.82,0.55,,1.33,1.28,0.84
PRES_1_1,1.39,1.32,,,1.34,,,1.0,,,1.1,1.35,1.04,,1.27,1.07,1.0,0.98,0.89,0.88,0.75,,1.42,1.36,0.94
PRES_1_3,,,,1.04,,,,,1.0,,,,1.52,,1.96,1.56,1.52,1.43,1.33,1.27,,,2.08,1.98,1.22
PRES_1_2,,,,1.71,,,,,,1.0,,,2.42,,3.13,2.51,,,1.7,,,,,3.01,
DEWP_1_0,1.02,0.96,0.75,,1.05,0.79,0.77,0.86,,,1.0,1.0,0.78,,1.01,0.78,0.71,0.67,0.68,0.63,,,1.01,1.0,0.63
DEWP_0_0,1.03,0.98,0.72,,1.04,0.83,0.76,0.73,,,1.01,1.0,,,0.97,0.8,0.76,0.77,0.66,0.67,0.49,0.36,1.05,1.0,0.74
DEWP_0_1,1.26,1.24,,0.71,1.31,1.04,,0.97,0.67,0.47,,,1.0,,1.3,1.01,0.97,0.95,0.86,0.82,0.56,,1.36,1.3,0.84
DEWP_1_1,,,2.2,,,,2.26,,,,,,,1.0,2.89,1.93,1.69,,2.21,,,,2.96,2.69,
WSPM_0_1,1.01,0.97,0.74,0.53,1.03,0.82,0.77,0.77,0.52,0.33,0.98,1.02,0.78,0.3,1.0,0.81,0.7,0.74,0.69,0.37,0.31,,1.04,0.99,0.62
WSPM_0_0,1.29,1.2,0.96,0.68,1.35,1.03,0.96,0.89,0.64,,1.26,1.21,0.96,,1.23,1.0,1.01,0.87,0.85,0.93,0.66,,1.3,1.28,0.89
WSPM_1_1,1.42,1.31,1.02,0.71,1.42,1.05,1.05,1.02,0.63,,1.38,1.31,1.01,,1.37,1.0,1.0,1.16,0.79,0.86,,,1.37,1.37,0.92
WSPM_1_2,1.45,1.36,1.04,0.6,1.47,1.1,1.08,1.06,0.7,,1.57,1.42,1.04,,1.34,1.13,0.78,1.0,1.09,1.27,,,1.44,1.43,1.38
WSPM_1_0,1.51,1.42,1.12,0.8,1.54,1.27,1.12,1.05,0.75,,1.46,1.49,1.15,,1.44,1.2,1.29,1.03,1.0,1.06,,,1.55,1.47,1.02
WSPM_0_2,1.63,1.5,1.34,0.9,1.59,1.3,1.38,1.15,0.79,,1.52,1.47,1.23,,2.7,1.07,1.21,0.82,1.08,1.01,,,1.51,1.57,1.0
WSPM_1_3,2.82,2.2,,,3.17,1.65,1.81,1.33,,,,2.25,1.78,,3.26,1.49,,,,,1.0,,2.37,2.73,1.55
WSPM_0_3,2.66,2.72,,,2.62,,,,,,,2.8,,,,,,,1.9,,,1.0,,2.98,1.59
PM10_0,1.0,0.94,0.72,0.51,1.02,0.8,0.74,0.72,0.49,,0.99,0.96,0.74,0.33,0.94,0.77,0.77,0.71,0.64,0.68,0.47,,1.0,0.97,0.89
PM10_1,1.02,0.95,0.76,0.53,1.02,0.79,0.78,0.74,0.5,0.35,0.97,1.0,0.75,0.29,1.02,0.79,0.68,0.74,0.7,0.6,0.31,0.37,1.07,1.0,0.59
PM10_2,1.52,1.42,1.09,0.79,1.64,1.24,1.16,1.04,0.88,,1.58,1.49,1.26,,1.56,1.03,1.02,0.79,0.94,0.94,,0.64,1.06,1.5,1.0
