,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.19,0.6,,,1.06,0.62,0.3,0.35,,,0.95,0.89,0.28,,0.89,0.82,0.69,0.6,0.79,0.35,0.17,,0.94,0.99,0.58
TEMP_0_0,0.65,1.25,,,0.84,0.82,0.16,0.78,,,0.6,0.94,0.75,,0.89,0.81,0.62,0.49,0.79,0.55,0.36,0.26,0.99,0.94,0.62
TEMP_1_1,,,1.63,,0.4,,1.54,,,,1.34,0.62,,0.49,1.07,0.91,0.77,0.74,0.89,0.38,,,1.17,1.16,0.54
TEMP_0_2,,,,2.34,,,,,2.23,1.04,,,1.93,,1.25,1.13,0.76,0.55,1.18,0.77,,,1.35,1.34,0.7
PRES_0_0,1.07,0.77,0.2,,1.18,0.39,,0.15,,,0.91,0.88,0.36,,0.89,0.79,0.64,0.57,0.78,0.41,0.16,0.23,0.89,0.98,0.63
PRES_1_0,0.93,1.21,,,0.65,1.49,,,,,0.77,1.07,0.67,,0.99,0.88,0.67,0.55,0.84,0.52,0.39,,1.12,1.02,0.65
PRES_0_1,0.57,0.3,1.46,,,,1.59,,,,1.33,0.57,,0.46,1.08,0.88,0.74,0.66,0.89,0.36,0.32,,1.16,1.14,0.52
PRES_1_1,0.77,1.4,,,0.28,,,1.67,,,0.28,1.1,1.05,,0.87,1.05,0.86,0.71,0.9,0.62,0.36,,1.2,1.01,0.55
PRES_1_3,,,,2.39,,,,,2.45,,,,1.98,,1.17,1.22,0.85,0.62,1.27,0.86,,,1.44,1.31,0.7
PRES_1_2,,,,3.03,,,,,,3.9,,,2.47,,2.17,,,,,,,,,2.03,
DEWP_1_0,0.97,0.63,0.74,,0.95,0.49,0.78,0.17,,,1.22,0.49,,,0.99,0.76,0.59,0.47,0.8,0.35,,,0.91,1.04,0.58
DEWP_0_0,0.95,0.97,0.29,,0.92,0.77,0.28,0.6,,,0.5,1.23,,,0.81,0.87,0.73,0.65,0.78,0.39,0.34,0.28,1.03,0.91,0.55
DEWP_0_1,0.56,1.21,,0.93,0.71,0.79,,0.99,0.87,0.45,,,1.61,,0.89,0.91,0.68,0.65,0.9,0.8,0.37,,1.07,1.06,0.75
DEWP_1_1,,,2.42,,,,2.39,,,,,,,3.53,1.81,1.28,1.14,,1.72,,,,1.91,1.37,
WSPM_0_1,0.89,0.89,0.54,0.34,0.9,0.65,0.59,0.45,0.29,0.22,0.94,0.79,0.48,0.18,1.21,0.51,0.39,0.33,0.72,,,,0.92,1.01,0.57
WSPM_0_0,1.03,0.93,0.59,0.34,0.99,0.74,0.58,0.63,0.34,,0.93,0.96,0.58,,0.55,1.42,0.87,0.46,1.27,0.21,,,1.17,1.01,0.45
WSPM_1_1,1.17,0.82,0.65,0.32,1.04,0.67,0.64,0.69,0.32,,0.97,1.1,0.58,,0.89,1.12,1.54,0.37,0.71,0.27,,,1.15,1.17,0.68
WSPM_1_2,1.13,0.85,0.71,0.26,1.06,0.7,0.67,0.68,0.27,,0.96,1.14,0.64,,0.59,0.8,0.16,1.65,0.56,,,,1.25,1.08,0.76
WSPM_1_0,1.12,0.98,0.63,0.42,1.04,0.89,0.64,0.64,0.4,,1.02,1.07,0.69,,0.89,1.46,0.85,0.34,1.41,0.31,,,1.24,1.13,0.67
WSPM_0_2,0.95,1.28,0.54,0.49,1.11,0.87,0.53,0.77,0.5,,0.9,0.86,1.13,,,0.36,0.34,,0.59,1.91,,,0.93,1.22,1.1
WSPM_1_3,1.01,1.71,,,1.21,1.16,0.97,0.81,,,,1.58,1.1,,,,,,,,2.83,,1.77,1.48,
WSPM_0_3,0.97,2.13,,,1.77,,,,,,,2.09,,,,,,,,,,3.47,,1.8,1.53
PM10_0,0.86,0.86,0.53,0.3,0.81,0.7,0.56,0.57,0.31,,0.78,0.9,0.53,0.19,0.82,0.89,0.7,0.63,0.83,0.34,0.31,,1.17,0.72,0.32
PM10_1,0.92,0.81,0.55,0.34,0.93,0.57,0.57,0.48,0.28,0.22,0.91,0.8,0.52,0.14,0.95,0.75,0.61,0.5,0.75,0.43,0.16,0.21,0.75,1.19,0.51
PM10_2,1.16,1.1,0.5,0.29,1.28,0.79,0.52,0.44,0.27,,1.17,0.89,0.84,,1.14,0.7,0.65,0.47,0.78,0.94,,0.5,0.37,1.12,1.71
