,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,2.2,5.84,34.41,39.23,88.93,,0.77,7.17,13956.8,50105.29,,9.54,9.49,18.48,38.0,46.6,100.2,102.83,143.4,325.2,,1.25,5.04,34.6
TEMP_0_1,,1.0,,,,0.23,0.63,3.45,4.17,9.46,,0.08,,,,,1.01,1.0,1.94,3.98,4.96,10.47,10.85,,48.19,,0.13,0.54,3.75
TEMP_0_0,,,0.99,7945.05,762724.98,0.09,,1.25,1.56,3.54,762724.98,,0.28,,,762724.98,0.38,0.38,0.69,1.52,1.85,4.08,4.1,,13.36,762724.98,0.05,0.19,1.32
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.46,4.4,11.44,,,1.0,,,23.48,40.5,,0.35,3.27,,,,4.33,4.36,8.47,17.42,21.49,46.22,47.19,63.91,153.03,,0.57,2.26,15.66
PRES_1_3,0.17,1.58,,,,,1.0,,,10.76,,0.13,1.21,2387.41,8570.86,,1.63,1.61,3.04,6.5,8.01,17.64,17.49,24.75,57.49,,0.21,0.86,5.86
PRES_1_1,0.03,0.28,0.72,8487.02,,,0.16,0.99,1.45,2.99,,0.02,0.21,,2033.24,,0.3,0.26,0.58,1.07,1.37,2.95,2.89,,12.43,,0.04,0.16,1.1
PRES_1_0,0.03,0.24,0.64,,345780.75,0.05,,0.75,1.0,2.27,345780.75,0.02,0.18,,,345780.75,0.22,0.26,0.45,1.02,1.7,2.52,2.75,,9.93,345780.75,0.03,0.13,0.87
PRES_0_0,0.01,0.11,0.28,,,0.03,0.06,0.31,0.42,1.0,,0.01,0.08,159.63,508.6,,0.11,0.1,0.22,0.4,0.38,0.96,1.09,,,,0.01,0.06,0.39
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.3,12.19,,,,2.84,7.63,43.23,50.17,113.7,,1.0,7.62,18654.71,64971.33,,12.3,12.32,23.69,48.85,60.36,129.61,132.61,188.37,457.63,,1.62,6.55,45.46
DEWP_0_1,0.14,1.29,3.55,39900.06,2708506.05,0.31,0.8,4.7,5.58,12.88,2708506.05,0.1,1.0,,7073.7,2708506.05,1.39,1.33,2.58,5.45,6.65,14.39,14.62,18.53,47.59,2708506.05,0.18,0.7,4.63
DEWP_0_0,,,,,,,,,,0.01,,,,1.0,3.59,,,,,,,,,,,,,,
DEWP_1_0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.1,0.99,2.45,,,0.23,0.61,3.19,4.05,8.59,,0.08,0.68,1271.73,3528.21,,0.99,1.14,,5.22,2.43,12.55,11.59,,,,0.13,0.52,3.23
WSPM_0_1,0.11,0.98,2.63,,1786834.41,0.24,0.61,3.49,3.92,9.37,1786834.41,0.08,0.75,,,1786834.41,0.84,1.0,1.62,4.11,4.93,11.11,11.22,15.66,45.15,1786834.41,0.13,0.49,3.87
WSPM_0_2,0.05,0.51,1.51,19759.24,,0.12,0.33,1.68,2.16,3.55,,0.04,0.39,,,,,0.6,1.0,2.15,2.28,4.99,6.22,,,,0.07,0.27,1.59
WSPM_0_0,0.03,0.25,0.64,,,0.06,0.15,0.91,1.04,2.95,,0.02,0.18,,,,0.21,0.22,0.51,1.0,1.42,2.65,2.67,,12.87,,0.03,0.12,0.85
WSPM_1_2,0.02,0.2,0.54,,,0.05,0.13,0.77,0.94,2.91,,0.02,0.15,,,,0.35,0.21,0.39,0.78,1.0,2.06,1.8,,12.68,,0.03,0.15,
WSPM_1_1,0.01,0.09,0.24,,,0.02,0.06,0.35,0.43,0.99,,0.01,0.07,,,,0.08,0.1,0.21,0.35,0.5,1.0,0.99,,,,0.01,0.06,0.44
WSPM_1_0,0.01,0.09,0.24,,,0.02,0.06,0.34,0.4,0.99,,0.01,0.07,,,,0.08,0.09,0.18,0.38,0.5,0.99,1.0,,,,0.01,0.05,0.33
WSPM_0_4,0.01,,,,,0.02,0.04,,,,,0.01,0.05,84.38,299.49,,,0.05,,,,0.55,0.39,1.0,,,0.01,0.04,0.23
WSPM_1_3,,0.03,0.07,,,0.01,0.02,0.1,0.13,,,,0.02,,,,,,,0.08,0.08,,0.22,,1.0,,,0.02,0.22
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.8,7.53,19.73,254382.02,10358634.0,1.75,4.7,27.01,32.57,82.29,10358634.0,0.62,5.63,,,10358634.0,7.43,7.68,13.81,30.7,42.28,83.44,81.49,123.12,318.13,10358634.0,1.0,4.0,33.65
PM10_1,0.2,1.86,5.02,49585.23,,0.44,1.14,6.07,7.8,15.53,,0.15,1.39,2319.33,7547.65,,1.91,1.98,3.73,7.66,4.82,17.47,22.3,26.79,33.07,,0.26,1.0,5.99
PM10_2,0.03,0.27,0.73,,,0.06,0.17,1.01,1.04,2.66,,0.02,0.21,375.49,990.68,,0.29,0.21,0.56,0.91,,2.51,2.43,4.06,5.26,,0.03,0.15,1.0
