,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.21,0.99,,,1.11,0.76,0.29,0.38,,,1.05,0.99,0.29,,1.06,1.09,0.94,0.74,1.15,0.4,0.19,0.12,1.06,1.14,0.79
TEMP_0_0,0.94,1.27,,,0.95,0.93,0.16,0.82,,,0.67,1.0,0.77,,1.02,1.17,0.93,0.69,1.25,0.63,0.42,0.29,1.12,1.13,0.84
TEMP_1_1,,0.49,1.64,,0.44,0.2,1.54,,,,1.38,0.86,,0.47,1.27,1.27,1.13,0.96,1.38,0.42,,,1.34,1.37,0.85
TEMP_0_2,,,,2.34,,,,,2.27,1.04,,,1.93,,1.36,1.57,1.04,0.7,1.77,0.85,,,1.58,1.53,0.96
PRES_0_0,1.14,1.04,0.2,,1.18,0.66,,0.25,,,1.01,1.0,0.4,,1.06,1.07,0.9,0.7,1.16,0.47,0.15,0.27,1.04,1.13,0.8
PRES_1_0,1.07,1.29,,,1.02,1.49,,,,,0.87,1.13,0.67,,1.12,1.29,1.0,0.82,1.34,0.58,0.48,,1.24,1.23,1.01
PRES_0_1,0.66,0.4,1.45,,,,1.59,,,,1.37,0.76,,0.44,1.28,1.24,1.08,0.85,1.38,0.39,0.38,,1.33,1.35,0.77
PRES_1_1,1.05,1.47,,,0.53,,,1.67,,,0.35,1.12,1.05,,1.01,1.41,1.24,0.91,1.37,0.75,0.49,,1.32,1.24,0.85
PRES_1_3,,,,2.39,,,,,2.45,,,,1.98,,1.32,1.64,1.2,0.78,1.87,1.0,,,1.61,1.55,1.02
PRES_1_2,,,,3.03,,,,,,3.9,,,2.47,,2.17,1.82,,,1.86,,,,,2.03,
DEWP_1_0,1.03,0.84,0.73,,0.99,0.64,0.77,0.24,,,1.23,0.79,0.15,,1.15,1.08,0.9,0.63,1.23,0.39,0.08,,1.08,1.17,0.74
DEWP_0_0,1.09,1.17,0.27,,1.0,0.87,0.27,0.61,,,0.75,1.23,,,0.97,1.17,1.01,0.83,1.16,0.46,0.39,0.3,1.13,1.11,0.85
DEWP_0_1,0.7,1.25,,0.99,0.84,0.89,,1.05,0.9,0.56,,,1.61,,1.06,1.25,0.97,0.86,1.38,0.9,0.42,,1.23,1.27,0.96
DEWP_1_1,,,2.42,,,,2.39,,,,,,,3.53,2.11,1.55,1.52,,2.5,,,,2.07,2.1,
WSPM_0_1,1.01,1.0,0.53,0.33,0.95,0.81,0.59,0.48,0.3,0.21,0.98,0.95,0.5,0.17,1.23,1.09,0.88,0.6,1.26,0.17,0.11,,1.11,1.15,0.72
WSPM_0_0,1.13,1.14,0.59,0.36,1.1,0.8,0.57,0.66,0.34,,1.05,1.04,0.58,,1.0,1.49,1.15,0.72,1.5,0.43,0.29,,1.3,1.24,0.86
WSPM_1_1,1.2,1.18,0.64,0.36,1.11,0.76,0.64,0.72,0.34,,1.06,1.14,0.57,,1.17,1.32,1.57,0.82,1.25,0.36,,,1.29,1.34,0.92
WSPM_1_2,1.19,1.24,0.7,0.24,1.19,0.8,0.67,0.71,0.27,,1.19,1.2,0.64,,1.03,1.34,0.68,1.66,1.23,0.6,,,1.32,1.36,1.33
WSPM_1_0,1.21,1.26,0.63,0.45,1.15,0.94,0.63,0.65,0.4,,1.11,1.13,0.69,,1.22,1.53,1.21,0.63,1.64,0.45,,,1.37,1.35,0.92
WSPM_0_2,1.15,1.34,0.56,0.63,1.14,1.07,0.55,0.83,0.5,,0.91,0.94,1.17,,0.91,0.83,0.83,0.37,1.17,1.91,,,1.08,1.42,1.24
WSPM_1_3,1.54,1.68,,,1.63,1.15,0.97,0.75,,,1.79,1.58,1.1,,1.19,1.01,,,0.62,,2.83,,1.85,1.94,0.88
WSPM_0_3,1.94,2.12,,,1.72,,,,,,,2.09,,,,1.22,,,1.4,,,3.47,,2.06,1.7
PM10_0,0.96,1.01,0.53,0.32,0.91,0.77,0.55,0.58,0.31,,0.9,0.96,0.53,0.19,0.96,1.17,1.0,0.8,1.17,0.45,0.39,,1.19,1.03,0.74
PM10_1,1.02,1.0,0.55,0.34,0.95,0.73,0.57,0.53,0.29,0.26,0.95,0.92,0.52,0.12,1.12,1.1,0.89,0.68,1.23,0.48,0.16,0.22,1.07,1.23,0.7
PM10_2,1.3,1.32,0.49,0.34,1.38,0.99,0.52,0.5,0.32,,1.22,1.1,0.97,,1.33,1.04,0.88,0.51,1.31,0.94,,0.63,0.65,1.42,1.76
