,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.44,1.03,,,,3.5599999999999996,1.25,0.76,1.21,0.5,,,3.5599999999999996,1.24,0.85,0.59,0.18,0.19,3.5599999999999996,1.0,0.95,0.82,0.86,1.24,1.71,1.03,0.7,0.48,3.5599999999999996,1.12,1.32,1.13
TEMP_0_0,1.11,1.45,0.13,,,,0.84,1.23,0.87,0.66,,,,0.98,1.29,0.17,0.71,0.84,,1.01,1.13,0.85,0.49,1.46,1.78,1.23,1.08,0.53,,1.18,1.26,0.97
TEMP_1_1,,,1.8,,,,1.21,,0.95,,1.53,,,0.68,0.37,1.6,,,,0.97,1.36,0.58,0.59,1.47,2.14,1.04,0.34,,,1.31,1.23,0.4
TEMP_0_2,,,,2.51,,,0.38,,,1.41,,2.07,,1.03,1.08,,,1.51,,0.76,0.89,0.72,1.49,1.4,1.72,1.17,1.06,,,1.23,1.31,1.26
TEMP_0_1,,,,,2.76,,0.85,0.92,0.78,1.68,,1.18,,0.56,,,2.31,,,0.66,0.5,1.72,,1.62,1.88,1.18,0.87,1.36,,1.32,1.56,1.88
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.14,0.89,1.02,0.18,0.17,3.7199999999999998,1.55,0.52,1.08,0.16,,,3.7199999999999998,1.13,0.74,0.95,0.27,0.28,3.7199999999999998,0.99,1.07,0.84,0.82,1.19,1.73,0.8,0.65,0.29,3.7199999999999998,1.15,1.34,1.01
PRES_1_1,1.14,1.38,,,0.47,,0.65,1.56,0.44,,,,,0.97,1.03,,0.86,0.93,,0.99,1.09,0.94,0.54,1.39,1.83,1.2,1.01,0.56,,1.17,1.3,1.2
PRES_1_0,1.31,1.13,0.82,,,,1.2,0.31,1.74,,,,,1.21,1.14,0.83,0.35,,,0.86,1.15,0.83,0.88,1.65,1.98,1.21,0.87,0.68,,1.27,1.32,0.77
PRES_1_2,1.18,1.17,,1.09,1.33,,0.48,,,2.11,,,,1.08,1.42,,1.09,,,1.05,0.95,0.84,0.76,1.69,1.97,1.46,1.08,0.84,,1.29,1.37,1.12
PRES_0_1,,,1.9,,,,,,,,2.55,,,,,1.93,,,,1.37,1.4,,,1.43,2.17,1.24,,,,1.39,1.2,0.5
PRES_1_3,,,,2.28,1.25,,0.66,,,,,2.74,,0.71,0.84,,1.07,1.75,,0.87,1.0,1.15,1.19,1.25,1.62,1.4,0.92,0.53,,1.26,1.34,1.59
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.27,1.08,0.58,0.49,0.11,2.6,1.15,0.78,1.09,0.62,,0.24,2.6,1.32,0.87,,,,2.6,0.97,0.89,0.87,0.92,1.02,1.59,0.7,0.35,,2.6,1.07,1.31,1.07
