,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.43,,,,,0.53,0.61,1.12,0.65,0.38,,0.59,0.9,0.22,0.07,,0.49,0.39,0.53,0.18,0.34,0.23,0.1,0.38,0.35,,0.46,0.3,0.28
TEMP_0_1,,0.05,,,,0.39,0.15,0.09,0.12,0.09,,0.16,,,,,0.19,0.13,0.1,0.05,0.08,0.05,0.03,,0.48,,0.15,0.08,0.07
TEMP_0_0,,,0.02,,,0.15,,0.07,0.03,0.03,,,0.03,,,,0.16,0.06,0.12,0.03,0.08,0.03,0.02,,0.09,,0.09,0.05,0.05
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.37,0.89,0.51,,,0.2,,,4.01,0.81,,0.42,0.53,,,,0.31,0.26,0.38,0.1,0.21,0.12,0.06,0.58,0.44,,0.29,0.2,0.25
PRES_1_3,0.26,0.18,,,,,0.07,,,0.92,,0.23,0.43,0.11,0.03,,0.33,0.19,0.15,0.08,0.13,0.1,0.04,0.09,0.11,,0.22,0.11,0.08
PRES_1_1,0.18,0.06,0.06,,,,1.26,0.01,0.24,0.08,,0.17,0.05,,0.01,,0.08,0.07,0.1,0.02,0.03,0.05,0.02,,0.1,,0.08,0.06,0.05
PRES_1_0,0.16,0.1,0.04,,,1.04,,0.25,0.01,0.01,,0.12,0.07,,,,0.1,0.04,0.05,0.03,0.2,0.03,0.01,,0.08,,0.07,0.04,0.04
PRES_0_0,0.09,0.08,0.03,,,0.32,0.47,0.08,0.01,0.01,,0.08,0.06,0.01,,,0.04,0.03,0.05,0.03,0.03,0.02,0.01,,,,0.05,0.02,0.02
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.68,0.56,,,,0.68,0.65,1.01,0.55,0.37,,0.56,27.74,1.25,0.29,,0.54,0.46,0.46,0.19,0.41,0.22,0.1,0.75,0.74,,0.52,0.31,0.29
DEWP_0_1,0.34,4.66,0.06,0.01,0.03,0.29,0.39,0.11,0.12,0.1,0.03,7.32,0.06,,0.03,0.03,0.39,0.11,0.29,0.06,0.09,0.08,0.03,0.14,0.09,0.03,0.17,0.12,0.11
DEWP_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.2,0.23,0.28,,,0.18,0.31,0.15,0.15,0.08,,0.19,0.34,0.04,0.01,,0.05,0.51,,0.28,0.36,0.45,0.08,,,,0.18,0.07,0.05
WSPM_0_1,0.22,0.22,0.15,,0.03,0.22,0.25,0.24,0.08,0.07,0.03,0.22,0.17,,,0.03,0.42,0.05,0.31,0.05,0.11,0.06,0.02,0.73,0.61,0.03,0.13,0.08,0.12
WSPM_0_2,0.17,0.1,0.21,0.01,,0.17,0.12,0.17,0.08,0.04,,0.13,0.26,,,,,0.27,0.02,0.07,0.24,0.07,0.03,,,,0.12,0.05,0.05
WSPM_0_0,0.12,0.1,0.07,,,0.09,0.13,0.08,0.08,0.09,,0.11,0.09,,,,0.26,0.06,0.1,0.01,0.05,0.02,0.01,,0.15,,0.07,0.06,0.09
WSPM_1_2,0.1,0.07,0.12,,,0.09,0.09,0.05,0.17,0.11,,0.11,0.06,,,,0.67,0.06,0.2,0.01,0.01,0.03,0.01,,0.19,,0.06,0.1,
WSPM_1_1,0.07,0.06,0.04,,,0.05,0.08,0.07,0.05,0.03,,0.06,0.06,,,,0.16,0.04,0.1,0.01,0.03,,0.01,,,,0.04,0.04,0.09
WSPM_1_0,0.07,0.07,0.05,,,0.06,0.08,0.06,0.04,0.04,,0.06,0.06,,,,0.1,0.03,0.06,0.01,0.04,0.02,0.01,,,,0.04,0.03,0.05
WSPM_0_4,0.04,,,,,0.08,0.02,,,,,0.06,0.04,,,,,0.17,,,,0.04,0.02,,,,0.08,0.02,0.01
WSPM_1_3,0.03,0.08,0.04,,,0.05,0.02,0.03,0.03,,,0.05,0.02,,,,,,,0.01,0.02,,0.01,,,,0.02,0.04,0.04
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.57,0.61,0.59,0.14,0.06,0.5,0.66,0.49,0.5,0.45,0.06,0.59,0.54,,,0.06,0.7,0.3,0.48,0.11,0.22,0.14,0.07,1.54,0.36,0.06,0.35,0.32,0.73
PM10_1,0.31,0.25,0.27,0.03,,0.32,0.29,0.27,0.14,0.08,,0.28,0.32,0.07,0.03,,0.17,0.21,0.15,0.12,0.25,0.12,0.06,0.14,0.3,,0.25,0.09,0.08
PM10_2,0.11,0.13,0.11,,,0.17,0.06,0.15,0.06,0.04,,0.1,0.12,0.03,0.01,,0.05,0.08,0.08,0.06,,0.1,0.02,0.03,0.05,,0.14,0.04,0.01
