,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.65,,,,,0.84,0.95,1.83,1.55,1.23,,0.92,1.41,0.65,0.65,,0.93,1.04,1.14,1.12,1.06,1.11,1.02,0.66,0.84,,0.97,1.07,0.97
TEMP_0_1,,0.21,,,,2.02,0.7,0.52,0.95,1.11,,0.75,,,,,1.09,1.13,0.66,0.96,0.76,0.91,1.05,,2.25,,1.07,0.87,1.13
TEMP_0_0,,,0.13,,,1.16,,0.6,0.37,0.47,,,0.25,,,,1.39,0.71,1.34,0.68,1.27,0.74,0.83,,1.04,,1.05,0.91,0.97
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.84,2.02,1.16,,,0.44,,,,,,0.95,1.16,,,,0.88,1.01,1.23,0.9,0.99,0.83,0.89,1.52,1.51,,0.87,1.13,1.71
PRES_1_3,0.95,0.69,,,,,0.27,,,,,0.88,1.71,,,,1.47,1.19,0.79,1.27,0.99,1.29,1.3,0.38,0.6,,1.14,1.05,0.58
PRES_1_1,1.81,0.52,0.6,,,,,0.11,,,,1.54,0.49,,,,0.83,1.39,1.28,0.76,0.59,1.07,0.97,,0.88,,0.89,1.17,1.67
PRES_1_0,1.55,0.95,0.37,,,,,,0.11,0.83,,1.16,0.7,,,,1.5,0.61,0.77,1.03,2.96,1.17,0.74,,1.01,,1.1,0.79,1.26
PRES_0_0,1.23,1.11,0.47,,,,,,0.83,0.08,,1.14,0.89,0.1,,,0.64,0.82,0.91,1.65,1.35,1.05,1.94,,,,2.03,0.58,0.55
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.92,0.75,,,,0.95,0.88,1.54,1.16,1.14,,0.75,,,,,0.89,1.08,0.87,1.04,1.17,0.98,0.99,1.15,1.39,,1.02,0.97,0.98
DEWP_0_1,1.41,,0.25,,,1.16,1.7,0.49,0.7,0.89,,,0.25,,,,1.87,0.79,1.71,0.89,0.67,1.02,1.0,0.75,0.54,,0.93,1.13,1.11
DEWP_0_0,0.65,,,,,,,,,0.1,,,,0.01,,,0.27,,,,,,,,,,,0.52,
DEWP_1_0,0.65,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.93,1.09,1.38,,,0.89,1.47,0.81,1.55,0.63,,0.89,1.88,0.27,0.29,,0.21,,,,,,6.83,,,,1.89,0.64,0.5
WSPM_0_1,1.05,1.13,0.71,,,1.02,1.19,1.39,0.61,0.82,,1.08,0.8,,,,,0.23,,,,5.0,1.58,,,,0.91,1.06,1.82
WSPM_0_2,1.13,0.66,1.37,,,1.23,0.8,1.28,0.78,0.86,,0.87,1.71,,,,,,0.16,,,,4.28,,,,1.59,0.6,0.77
WSPM_0_0,1.12,0.97,0.68,,,0.9,1.27,0.75,0.96,2.18,,1.04,0.88,,,,,,,0.18,2.21,0.98,0.23,,,,0.68,3.0,3.66
WSPM_1_2,1.06,0.76,1.27,,,0.97,0.99,0.6,2.96,1.49,,1.17,0.67,,,,,,,1.95,0.1,,,,,,0.62,5.86,
WSPM_1_1,1.11,0.91,0.74,,,0.83,1.26,1.07,1.23,1.05,,0.98,1.02,,,,,6.92,,0.85,,0.08,,,,,0.67,3.18,
WSPM_1_0,1.02,1.05,0.83,,,0.89,1.3,1.01,0.77,1.45,,1.0,1.0,,,,5.92,1.43,3.06,0.25,,,0.19,,,,0.73,1.88,3.59
WSPM_0_4,0.65,,,,,1.52,0.38,,,,,1.14,0.77,,,,,,,,,,,0.06,,,5.26,0.53,0.33
WSPM_1_3,0.84,2.15,1.04,,,1.51,0.6,0.88,0.93,,,1.38,0.53,,,,,,,,,,,,0.04,,0.69,5.2,1.52
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.97,1.07,1.05,,,0.87,1.14,0.89,1.08,2.13,,1.02,0.92,,,,1.85,0.91,1.53,0.67,0.65,0.68,0.74,4.67,0.72,,0.62,5.44,
PM10_1,1.07,0.87,0.91,,,1.13,1.04,1.17,0.81,0.56,,0.97,1.13,0.48,,,0.65,1.07,0.61,3.14,4.22,2.53,1.97,0.54,4.83,,5.49,0.35,2.45
PM10_2,0.97,1.13,0.98,,,1.69,0.59,1.67,1.24,0.56,,0.97,1.13,,,,0.51,1.76,0.8,4.04,,,2.91,0.33,1.08,,,2.51,0.13
