,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.24,,,,,1.09,1.03,0.74,0.8,0.9,,1.04,0.84,1.24,1.24,,1.04,0.98,0.94,0.94,0.97,0.95,0.99,1.24,1.09,,1.01,0.97,1.02
TEMP_0_1,,2.16,,,,0.7,1.2,1.38,1.03,0.95,,1.16,,,,,0.96,0.94,1.23,1.01,1.15,1.05,0.97,,0.69,,0.96,1.07,0.94
TEMP_0_0,,,2.76,,,0.93,,1.28,1.64,1.45,,,2.01,,,,0.85,1.19,0.85,1.22,0.89,1.16,1.1,,0.98,,0.98,1.05,1.01
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.09,0.7,0.93,,,1.5,,,,,,1.03,0.93,,,,1.06,0.99,0.9,1.06,1.02,1.09,1.06,0.81,0.81,,1.07,0.94,0.77
PRES_1_3,1.03,1.2,,,,,1.92,,,,,1.07,0.76,,,,0.82,0.91,1.11,0.89,1.01,0.89,0.88,1.62,1.29,,0.94,0.98,1.31
PRES_1_1,0.74,1.39,1.3,,,,,2.96,,,,0.8,1.43,,,,1.11,0.85,0.88,1.16,1.29,0.97,0.98,,1.07,,1.06,0.92,0.77
PRES_1_0,0.8,1.03,1.64,,,,,,2.96,1.1,,0.93,1.19,,,,0.8,1.28,1.13,1.04,0.58,0.89,1.13,,1.06,,0.96,1.1,0.9
PRES_0_0,0.9,0.95,1.45,,,,,,1.1,3.49,,0.94,1.06,3.26,,,1.27,1.11,1.09,0.63,0.8,0.97,0.89,,,,0.68,1.34,1.33
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.04,1.16,,,,1.03,1.07,0.81,0.93,0.94,,1.16,,,,,1.06,0.96,1.07,0.98,0.92,1.01,1.0,0.94,0.85,,0.99,1.01,1.01
DEWP_0_1,0.84,,2.01,,,0.93,0.76,1.43,1.19,1.06,,,2.01,,,,0.73,1.12,0.76,1.07,1.22,0.99,1.0,1.14,1.37,,1.04,0.94,0.94
DEWP_0_0,1.24,,,,,,,,,3.13,,,,13.06,,,1.92,,,,,,,,,,,1.48,
DEWP_1_0,1.24,,,,,,,,,,,,,,15.3,,1.94,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.04,0.96,0.85,,,1.07,0.82,1.1,0.82,1.24,,1.06,0.73,1.92,1.66,,2.16,,,,,,0.43,,,,0.74,1.24,1.39
WSPM_0_1,0.98,0.94,1.19,,,0.99,0.92,0.85,1.27,1.11,,0.96,1.12,,,,,2.1,,,,0.35,0.86,,,,1.05,0.96,0.76
WSPM_0_2,0.94,1.23,0.87,,,0.9,1.13,0.88,1.14,1.04,,1.07,0.76,,,,,,2.52,,,,0.62,,,,0.82,1.27,1.1
WSPM_0_0,0.94,1.02,1.22,,,1.06,0.89,1.14,0.97,0.83,,0.98,1.06,,,,,,,2.39,0.74,1.12,1.98,,,,1.23,0.56,0.49
WSPM_1_2,0.97,1.15,0.89,,,1.0,1.01,1.3,0.58,0.88,,0.92,1.22,,,,,,,0.65,3.11,,,,,,1.23,0.53,
WSPM_1_1,0.95,1.05,1.16,,,1.09,0.87,0.97,0.94,0.97,,1.01,0.99,,,,,0.49,,0.97,,3.56,,,,,1.2,0.67,
WSPM_1_0,0.99,0.97,1.1,,,1.06,0.88,1.03,1.17,0.67,,1.01,1.0,,,,0.37,0.77,0.44,2.11,,,2.28,,,,1.16,0.7,0.62
WSPM_0_4,1.23,,,,,0.81,1.62,,,,,0.93,1.15,,,,,,,,,,,4.23,,,0.48,1.35,1.73
WSPM_1_3,1.09,0.66,0.98,,,0.81,1.28,1.07,0.98,,,0.85,1.35,,,,,,,,,,,,5.21,,1.17,0.46,1.05
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.01,0.97,0.97,,,1.07,0.94,1.06,0.95,0.71,,0.99,1.04,,,,0.72,1.05,0.79,1.2,1.28,1.23,1.17,0.42,1.22,,1.27,0.43,
PM10_1,0.97,1.07,1.05,,,0.94,0.98,0.92,1.13,1.3,,1.01,0.94,1.35,,,1.25,0.97,1.29,0.58,0.38,0.53,0.74,1.38,0.43,,0.43,1.7,0.63
PM10_2,1.02,0.94,1.01,,,0.76,1.31,0.76,0.89,1.36,,1.01,0.94,,,,1.43,0.72,1.15,0.54,,,0.5,1.74,0.74,,,0.64,2.79
