,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.82,0.64,0.42,0.4,0.33,,1.07,0.61,0.09,0.07,,0.57,0.57,0.48,0.4,0.38,0.32,0.31,0.29,0.23,,0.95,0.67,0.41
TEMP_0_1,,1.0,,,,1.44,1.13,0.73,0.7,0.57,,1.87,,,,,1.0,1.0,0.85,0.7,0.67,0.55,0.55,,0.42,,1.65,1.17,0.72
TEMP_0_0,,,1.0,,,1.84,,0.93,0.89,0.73,,,1.37,,,,1.28,1.27,1.07,0.9,0.86,0.71,0.7,,0.52,,2.12,1.49,0.92
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.22,0.7,0.54,,,1.0,,,,,,1.3,0.75,,,,0.69,0.69,0.59,0.49,0.47,0.38,0.38,0.35,0.28,,1.15,0.81,0.5
PRES_1_3,1.55,0.89,,,,,1.0,,,,,1.66,0.95,,,,0.88,0.88,0.75,0.63,0.6,0.5,0.49,0.45,0.36,,1.47,1.04,0.64
PRES_1_1,2.39,1.37,1.08,,,,,1.0,,,,2.56,1.47,,,,1.38,1.37,1.16,0.97,0.92,0.76,0.74,,0.56,,2.27,1.6,0.99
PRES_1_0,2.5,1.43,1.12,,,,,,1.0,0.81,,2.68,1.53,,,,1.4,1.43,1.2,1.04,0.96,0.77,0.77,,0.61,,2.39,1.65,1.04
PRES_0_0,3.07,1.75,1.37,,,,,,1.23,1.0,,3.28,1.88,0.29,,,1.76,1.75,1.52,1.08,1.12,0.97,1.11,,,,2.84,2.08,1.25
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.94,0.54,,,,0.77,0.6,0.39,0.37,0.31,,1.0,,,,,0.53,0.53,0.45,0.38,0.36,0.3,0.29,0.27,0.22,,0.89,0.62,0.39
DEWP_0_1,1.63,,0.73,,,1.34,1.05,0.68,0.65,0.53,,,1.0,,,,0.93,0.93,0.79,0.66,0.62,0.52,0.51,0.47,0.38,,1.55,1.08,0.67
DEWP_0_0,10.87,,,,,,,,,3.47,,,,1.0,,,6.18,,,,,,,,,,,7.61,
DEWP_1_0,14.96,,,,,,,,,,,,,,1.0,,9.2,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.76,1.0,0.78,,,1.45,1.13,0.73,0.71,0.57,,1.88,1.08,0.16,0.11,,1.0,,,,,,0.59,,,,1.68,1.17,0.72
WSPM_0_1,1.76,1.0,0.79,,,1.45,1.13,0.73,0.7,0.57,,1.88,1.08,,,,,1.0,,,,0.47,0.58,,,,1.66,1.17,0.74
WSPM_0_2,2.06,1.18,0.93,,,1.69,1.34,0.86,0.83,0.66,,2.21,1.27,,,,,,1.0,,,,0.77,,,,1.99,1.37,0.83
WSPM_0_0,2.48,1.42,1.11,,,2.04,1.6,1.03,0.96,0.93,,2.65,1.51,,,,,,,1.0,1.01,0.84,0.75,,,,2.37,1.62,0.97
WSPM_1_2,2.61,1.49,1.17,,,2.13,1.68,1.09,1.04,0.89,,2.79,1.6,,,,,,,0.99,1.0,,,,,,2.43,2.05,
WSPM_1_1,3.16,1.81,1.41,,,2.6,2.01,1.32,1.3,1.03,,3.38,1.94,,,,,2.12,,1.19,,1.0,,,,,2.96,2.37,
WSPM_1_0,3.19,1.82,1.42,,,2.62,2.05,1.35,1.3,0.9,,3.41,1.95,,,,1.69,1.72,1.3,1.33,,,1.0,,,,3.0,2.08,1.46
WSPM_0_4,3.44,,,,,2.83,2.21,,,,,3.66,2.12,,,,,,,,,,,1.0,,,3.45,2.27,1.41
WSPM_1_3,4.28,2.39,1.91,,,3.52,2.74,1.78,1.64,,,4.55,2.6,,,,,,,,,,,,1.0,,3.96,2.97,2.1
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.06,0.6,0.47,,,0.87,0.68,0.44,0.42,0.35,,1.13,0.65,,,,0.59,0.6,0.5,0.42,0.41,0.34,0.33,0.29,0.25,,1.0,0.7,
PM10_1,1.5,0.86,0.67,,,1.23,0.96,0.62,0.61,0.48,,1.6,0.92,0.13,,,0.85,0.86,0.73,0.62,0.49,0.42,0.48,0.44,0.34,,1.42,1.0,0.61
PM10_2,2.42,1.38,1.08,,,1.98,1.56,1.0,0.96,0.8,,2.58,1.49,,,,1.4,1.34,1.2,1.03,,,0.69,0.71,0.48,,,1.63,1.0
