,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.14,,,,,0.9,0.73,0.44,0.53,0.61,,1.0,0.59,0.38,0.54,,0.75,0.84,0.67,1.02,0.72,0.78,1.18,0.6,0.5,,1.06,1.07,0.83
TEMP_0_1,,1.59,,,,0.65,0.97,0.88,0.8,0.82,,1.24,,,,,0.79,0.93,0.97,1.23,0.96,0.99,1.4,,0.45,,1.18,1.32,1.08
TEMP_0_0,,,1.81,0.57,4.53,0.93,,0.8,1.22,1.17,4.53,,1.6,,,4.53,0.69,1.18,0.68,1.34,0.76,1.17,1.57,,0.56,4.53,1.22,1.28,0.94
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.05,0.5,0.55,,,1.28,,,0.28,0.36,,1.03,0.66,,,,0.81,0.89,0.68,1.15,0.8,0.94,1.32,0.4,0.4,,1.15,1.08,0.74
PRES_1_3,1.03,0.85,,,,,1.48,,,0.17,,1.12,0.59,0.38,0.6,,0.65,0.83,0.84,1.09,0.81,0.87,1.27,0.86,0.66,,1.08,1.21,1.1
PRES_1_1,0.78,1.09,0.86,1.13,,,0.22,1.88,0.6,0.78,,0.91,1.15,,1.11,,0.99,0.85,0.81,1.28,1.07,0.81,1.33,,0.68,,1.3,1.29,1.0
PRES_1_0,0.89,0.81,1.12,,3.09,0.28,,0.35,1.95,1.55,3.09,1.07,0.98,,,3.09,0.71,1.41,0.93,1.36,0.77,1.07,1.66,,0.66,3.09,1.29,1.41,1.0
PRES_0_0,1.04,0.78,1.03,,,0.68,0.27,0.48,1.55,2.17,,1.17,0.89,0.96,0.88,,1.06,1.11,0.93,0.96,0.59,0.86,1.25,,,,1.14,1.64,1.36
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.95,0.75,,,,0.84,0.75,0.46,0.6,0.65,,1.09,0.08,0.18,0.29,,0.76,0.82,0.75,1.03,0.69,0.83,1.2,0.45,0.41,,1.04,1.11,0.88
DEWP_0_1,0.85,0.16,1.26,0.71,3.09,0.85,0.58,0.88,0.84,0.86,3.09,0.16,1.51,,0.55,3.09,0.6,1.04,0.61,1.23,0.97,0.93,1.37,0.57,0.71,3.09,1.18,1.12,0.81
DEWP_0_0,1.83,,,,,,,,2.29,2.53,,,,4.62,4.59,,2.02,,,,,,,,,,1.2,2.15,
DEWP_1_0,1.95,,,,,,,,,,,,,,4.94,,2.52,,,,,,,,,,,2.24,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.07,0.7,0.49,,,0.99,0.65,0.64,0.7,0.78,,1.14,0.53,0.48,0.5,,1.57,0.57,,0.78,0.15,0.46,0.95,,,,1.09,1.36,1.1
WSPM_0_1,1.01,0.71,0.75,,2.34,0.94,0.72,0.58,0.88,0.94,2.34,1.04,0.87,,,2.34,0.4,1.57,0.43,1.24,0.8,1.06,1.71,0.29,0.37,2.34,1.22,1.16,0.88
WSPM_0_2,0.99,0.93,0.64,0.92,,0.84,0.95,0.53,0.84,0.62,,1.18,0.61,,,,,0.7,1.74,0.93,0.4,0.68,1.35,,,,1.26,1.39,0.85
WSPM_0_0,1.04,0.8,0.82,,,1.06,0.78,0.79,0.74,0.86,,1.13,0.87,,,,0.38,0.85,0.78,1.85,1.09,1.25,1.93,,0.67,,1.36,1.05,0.63
WSPM_1_2,1.08,0.91,0.61,,,1.04,0.86,0.97,0.56,1.02,,1.09,1.03,,,,0.68,1.01,0.5,1.57,1.96,1.03,1.1,,0.76,,1.36,1.37,
WSPM_1_1,1.1,0.87,0.81,,,1.11,0.76,0.7,0.86,0.95,,1.21,0.84,,,,0.38,1.11,0.74,1.61,1.05,2.13,1.68,,,,1.42,1.35,0.85
WSPM_1_0,1.14,0.8,0.78,,,1.11,0.82,0.73,0.9,0.89,,1.22,0.86,,,,0.52,1.04,0.78,1.82,0.95,1.08,2.0,,,,1.4,1.14,0.78
WSPM_0_4,1.45,,,,,0.85,1.46,,,,,1.12,1.12,0.78,0.9,,,0.34,,,,0.45,0.38,2.37,,,0.9,1.57,1.63
WSPM_1_3,1.34,0.58,0.74,,,0.89,1.21,0.78,0.89,,,1.08,1.24,,,,,,,0.91,0.37,,0.68,,2.68,,1.39,1.63,2.17
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.94,0.65,0.55,0.34,1.3800000000000001,0.89,0.67,0.61,0.61,0.67,1.3800000000000001,0.97,0.71,,,1.3800000000000001,0.58,0.93,0.61,1.23,1.02,1.0,1.33,0.31,0.64,1.3800000000000001,1.17,0.97,0.65
PM10_1,0.96,0.76,0.65,0.4,,0.86,0.74,0.54,0.83,0.81,,1.05,0.7,0.39,0.4,,0.93,0.9,0.92,0.91,0.23,0.65,1.27,0.65,0.14,,1.11,1.42,0.91
PM10_2,1.11,0.73,0.68,,,0.78,1.14,0.59,0.77,1.0,,1.14,0.84,0.46,0.58,,1.2,0.61,0.92,0.65,,0.46,0.93,0.93,0.27,,0.7,1.43,1.87
