,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.86,,,,,0.94,0.97,1.25,1.0,0.77,,1.03,1.17,0.49,0.3,,0.89,0.83,0.93,0.57,0.75,0.62,0.41,0.7,0.68,,0.92,0.75,0.68
TEMP_0_1,,0.58,,,,1.83,1.08,0.82,0.95,0.84,,1.2,,,,,1.23,1.08,0.9,0.66,0.82,0.7,0.51,,1.82,,1.2,0.87,0.83
TEMP_0_0,,,0.49,,,1.61,,0.99,0.71,0.67,,,0.7,,,,1.61,0.99,1.41,0.71,1.19,0.74,0.54,,1.1,,1.35,1.0,0.95
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.07,1.53,1.11,,,0.75,,,5.15,1.79,,1.14,1.18,,,,0.94,0.89,1.05,0.57,0.8,0.6,0.43,1.15,1.02,,0.97,0.82,0.89
PRES_1_3,1.26,0.98,,,,,0.63,,,,,1.22,1.55,0.69,0.35,,1.38,1.09,0.92,0.71,0.9,0.8,0.52,0.65,0.72,,1.2,0.89,0.67
PRES_1_1,2.02,1.05,1.04,0.18,,,,0.47,3.2,1.6,,1.94,1.0,,0.46,,1.28,1.3,1.49,0.71,0.83,1.04,0.58,,1.24,,1.32,1.19,1.2
PRES_1_0,2.0,1.44,0.87,,,6.61,,2.74,0.46,0.58,,1.76,1.25,,,,1.57,0.99,1.1,0.86,2.57,0.84,0.58,,1.39,,1.45,0.99,1.08
PRES_0_0,1.96,1.71,1.08,,,4.63,,2.01,0.69,0.4,,1.92,1.48,0.38,0.33,,1.31,1.18,1.48,1.16,1.07,0.89,0.79,,,,1.69,1.01,0.82
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.99,0.82,,,,0.97,0.91,1.09,0.82,0.69,,0.9,,,0.58,,0.84,0.82,0.78,0.53,0.76,0.56,0.39,0.9,0.9,,0.9,0.69,0.64
DEWP_0_1,1.56,,0.58,0.23,,1.4,1.57,0.8,0.84,0.78,,11.57,0.61,,0.43,,1.6,0.9,1.39,0.66,0.77,0.75,0.51,0.87,0.7,,1.15,0.97,0.87
DEWP_0_0,2.52,,,,,,,,1.75,0.79,,,,0.17,0.16,,1.5,,,,,,,,,,3.3,1.62,
DEWP_1_0,2.91,,,,,,,,,,,,,,0.15,,2.09,,,,,,,,,,,1.99,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.32,1.32,1.38,,,1.25,1.56,1.01,1.09,0.7,,1.3,1.65,0.43,0.23,,0.58,2.87,,2.59,,3.45,0.99,,,,1.41,0.8,0.6
WSPM_0_1,1.4,1.32,1.03,,,1.35,1.38,1.35,0.81,0.73,,1.44,1.15,,,,2.53,0.59,2.06,0.89,1.16,0.79,0.46,,,,1.11,0.88,1.12
WSPM_0_2,1.55,1.11,1.57,0.31,,1.52,1.24,1.37,1.02,0.73,,1.39,1.8,,,,,2.8,0.53,1.46,2.04,1.11,0.86,,,,1.44,0.86,0.79
WSPM_0_0,1.7,1.45,1.13,,,1.46,1.7,1.23,1.22,1.48,,1.65,1.37,,,,2.18,1.41,1.93,0.49,1.34,0.67,0.39,,1.67,,1.27,1.38,1.42
WSPM_1_2,1.69,1.32,1.64,,,1.56,1.53,1.11,2.05,1.82,,1.8,1.25,,,,,1.47,3.7,0.61,0.45,1.01,0.63,,,,1.23,2.26,
WSPM_1_1,1.89,1.57,1.32,,,1.57,1.77,1.62,1.45,1.32,,1.79,1.65,,,,,1.42,2.24,0.56,1.25,0.41,0.53,,,,1.38,1.61,2.42
WSPM_1_0,1.82,1.68,1.43,,,1.65,1.89,1.59,1.28,1.56,,1.81,1.66,,,,2.34,1.31,1.78,0.63,1.66,1.1,0.47,,,,1.47,1.45,1.68
WSPM_0_4,1.5,,,,,2.23,1.07,,,,,1.95,1.55,0.44,0.29,,,,,,,,,0.36,,,2.61,1.01,0.68
WSPM_1_3,1.88,2.74,1.86,,,2.44,1.48,1.68,1.63,,,2.43,1.38,,,,,,,1.11,,,,,0.32,,1.56,2.83,2.48
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.08,1.03,0.97,0.34,0.51,0.98,1.09,0.89,0.9,0.97,0.51,1.11,0.97,,,0.51,1.18,0.79,0.97,0.47,0.67,0.52,0.37,1.54,0.75,0.51,0.84,0.92,1.72
PM10_1,1.32,1.1,1.08,,,1.31,1.21,1.13,0.84,0.6,,1.28,1.24,0.43,0.29,,0.93,1.05,0.87,0.99,1.02,0.89,0.64,0.77,1.02,,1.37,0.67,0.66
PM10_2,1.55,1.55,1.39,,,1.96,1.13,1.75,1.08,0.84,,1.55,1.55,,0.25,,1.05,1.39,1.3,1.26,,1.81,0.72,0.75,0.81,,2.12,1.03,0.48
