,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.03,2.51,,,,1.5799999999999998,1.51,3.19,1.36,4.6,,,1.5799999999999998,1.59,2.12,5.1,27.47,30.31,1.5799999999999998,2.06,2.12,3.22,1.89,0.92,0.47,1.2,1.83,3.59,1.5799999999999998,2.26,1.41,1.31
TEMP_0_0,2.37,1.02,131.08,,,,3.17,1.39,2.54,2.92,,,,2.84,1.3,62.04,2.31,1.57,,2.1,2.11,2.09,6.46,0.81,0.49,0.92,1.11,1.85,,2.2,1.63,1.3
TEMP_1_1,,,1.0,,,,2.77,,3.73,,1.01,,,9.91,63.92,1.26,,,,4.74,2.33,8.49,8.93,1.37,0.6,2.62,11.38,,,3.25,3.32,28.59
TEMP_0_2,,,,1.0,,,62.82,,,4.64,,1.23,,16.2,8.35,,,2.8,,34.75,15.5,21.39,3.53,3.89,2.57,5.63,6.23,,,10.96,9.61,5.11
TEMP_0_1,,,,,1.03,,68.06,26.03,56.26,4.07,,4.32,,325.25,,,1.84,,,41.57,46.5,5.17,,5.28,4.17,6.61,11.79,1.85,,15.32,9.28,3.69
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,2.08,3.95,2.11,39.31,21.39,1.27,1.02,16.21,2.59,37.46,,,1.27,2.44,4.83,2.29,15.7,18.76,1.27,3.09,2.24,3.58,2.67,1.15,0.55,1.89,1.95,3.81,1.27,2.79,1.73,1.46
PRES_1_1,2.79,1.49,,,5.12,,12.76,1.01,30.6,,,,,3.62,2.09,,2.1,1.62,,2.63,2.34,2.39,8.01,1.04,0.57,1.19,1.77,2.35,,2.75,1.91,1.61
PRES_1_0,2.35,3.38,5.6,,,,3.39,64.39,1.02,,,,,3.13,3.11,5.1,15.42,,,4.27,3.75,4.38,3.21,1.47,0.77,2.33,3.11,7.62,,3.32,2.86,4.8
PRES_1_2,7.1,5.97,,2.63,1.84,,102.08,,,1.01,,,,7.98,3.23,,3.42,,,7.07,10.03,7.9,6.61,1.79,1.34,2.09,3.55,3.05,,6.38,4.68,3.71
PRES_0_1,,,2.9,,,,,,,,1.01,,,,,2.74,,,,8.45,6.66,,,3.58,1.64,5.71,,,,9.58,10.1,64.33
PRES_1_3,,,,1.63,4.87,,204.17,,,,,1.0,,58.25,16.79,,8.7,2.8,,36.55,14.21,10.55,8.51,6.94,3.88,5.46,10.31,4.69,,12.83,14.48,4.36
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.06,1.66,4.22,2.85,35.14,0.7899999999999999,1.2,2.38,1.21,2.72,,7.87,0.7899999999999999,1.01,2.67,,,,0.7899999999999999,1.56,2.14,1.69,1.28,0.96,0.42,1.3,2.62,,0.7899999999999999,1.92,1.07,0.8
DEWP_0_0,3.37,2.13,104.87,4.19,,,7.95,3.78,4.17,2.38,,7.39,,6.5,1.03,,,,,6.11,2.48,6.97,12.48,1.02,0.66,1.22,1.53,2.54,,3.32,3.69,10.16
DEWP_1_1,9.63,84.97,1.33,,,,3.09,,3.6,,1.01,,,,,1.0,,,,4.84,2.19,20.56,8.93,1.43,0.62,2.88,11.38,,,3.66,3.08,15.14
DEWP_0_2,38.16,7.53,,,1.03,,19.44,5.41,14.3,4.28,,4.32,,,,,1.02,,,8.91,21.31,3.82,,2.73,1.94,2.95,5.08,1.85,,7.64,5.6,2.56
DEWP_0_1,32.48,5.75,,2.34,,,28.16,4.89,,,,1.81,,,,,,1.0,,9.81,11.3,9.96,9.63,2.46,2.2,2.79,2.19,2.35,,7.4,7.83,4.57
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,2.49,2.74,4.64,9.98,12.3,,2.75,3.54,3.16,3.93,2.77,8.13,,3.01,4.75,4.39,4.07,4.21,,1.02,14.31,35.64,,2.74,1.03,2.46,4.18,,,3.07,1.95,2.44
WSPM_0_1,3.42,3.31,2.42,6.35,23.43,,3.19,4.18,3.13,7.55,2.36,4.93,,4.79,2.21,2.13,16.28,6.91,,6.95,1.03,21.39,36.6,1.16,0.38,1.78,3.71,,,2.62,2.64,7.64
WSPM_0_3,4.33,3.67,9.77,9.83,1.66,,3.88,3.92,4.04,5.73,,3.75,,4.17,6.18,20.12,2.33,5.79,,132.5,32.48,1.01,,4.43,2.31,4.9,,,,5.88,2.37,1.12
WSPM_0_4,4.53,8.88,12.69,2.18,,,4.46,16.31,3.96,6.86,,3.75,,4.52,12.5,13.29,,7.73,,,60.18,,1.01,11.52,5.56,16.39,,,,8.37,3.23,1.89
WSPM_0_0,12.77,11.06,11.83,13.38,10.7,,16.55,17.86,11.04,8.53,9.53,24.4,,18.95,7.55,14.05,11.72,14.59,,29.86,9.26,28.14,73.2,1.23,0.94,3.12,5.16,,,8.92,14.55,51.47
WSPM_1_0,14.07,14.51,13.44,21.69,22.36,,15.81,21.46,13.84,16.14,14.29,32.53,,20.54,9.83,13.79,22.54,34.26,,25.24,8.71,42.21,64.59,2.48,1.66,9.67,14.35,,,11.58,12.42,42.89
WSPM_1_1,16.87,12.29,30.84,33.11,27.33,,30.62,17.48,20.05,16.65,22.62,23.24,,36.48,9.34,34.63,18.7,12.71,,62.35,11.0,38.19,91.5,2.91,2.71,1.19,,,,13.43,22.49,
WSPM_1_2,24.82,12.55,87.39,20.29,28.94,,26.34,17.23,20.28,21.41,,23.24,,66.15,9.18,82.72,22.54,8.66,,,18.77,,,2.92,5.06,10.19,1.07,,,14.81,70.69,
WSPM_1_3,82.51,60.69,,,11.44,,66.22,59.68,56.26,36.17,,34.86,,,44.92,,20.44,19.22,,,,,,16.0,,,,1.03,,40.06,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.39,1.26,1.41,1.75,2.14,,1.57,1.7,1.23,1.68,1.41,1.67,,1.87,1.03,1.6,1.85,1.45,,1.46,0.94,2.53,3.2,0.4,0.23,0.5,0.72,0.85,,1.02,1.42,11.52
PM10_1,1.86,2.19,3.57,3.53,3.08,,1.75,2.77,2.05,2.87,3.14,5.88,,2.15,3.01,2.65,3.72,4.33,,2.15,2.87,2.02,1.79,1.24,0.58,2.36,3.0,,,3.05,1.05,0.99
PM10_2,7.34,7.66,,6.35,4.39,,6.94,8.83,10.9,13.99,,3.7,,7.68,17.31,,4.97,9.61,,16.31,45.47,4.07,4.9,,3.63,,,,,26.85,5.95,1.07
