,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.47,0.58,,,0.59,0.6,2.5,1.77,,,0.59,0.64,3.97,,0.56,0.25,0.29,0.42,0.14,1.06,0.92,2.09,0.59,0.49,0.29
TEMP_0_0,0.81,0.37,,,0.84,0.43,12.07,0.42,,,1.34,0.62,0.55,,0.62,0.24,0.31,0.54,0.13,0.46,0.36,0.34,0.6,0.54,0.31
TEMP_1_1,,25.23,0.14,,6.33,11.06,0.17,,,,0.47,1.43,,0.11,0.54,0.26,0.25,0.37,0.14,1.24,,,0.53,0.46,0.39
TEMP_0_2,,,,0.03,,,,,0.03,0.03,,,0.15,,0.65,0.24,0.43,0.96,0.11,0.32,,,0.61,0.51,0.28
PRES_0_0,0.51,0.53,5.44,,0.5,0.77,,3.8,,,0.61,0.63,2.29,,0.59,0.26,0.29,0.44,0.14,0.88,0.89,0.63,0.61,0.48,0.26
PRES_1_0,0.69,0.41,,,0.9,0.19,,,,,1.16,0.56,0.84,,0.57,0.25,0.36,0.56,0.13,0.48,0.4,,0.58,0.55,0.38
PRES_0_1,2.85,3.99,0.17,,,,0.16,,,,0.47,1.52,,0.12,0.5,0.27,0.27,0.42,0.14,1.39,0.46,,0.53,0.46,0.41
PRES_1_1,0.9,0.37,,,3.13,,,0.13,,,3.71,0.7,0.37,,0.69,0.22,0.23,0.4,0.13,0.45,0.82,,0.59,0.58,0.42
PRES_1_3,,,,0.03,,,,,0.03,,,,0.15,,0.73,0.23,0.41,0.81,0.11,0.34,,,0.57,0.53,0.27
PRES_1_2,,,,0.03,,,,,,,,,0.15,,0.42,0.37,,,0.1,,,,,0.42,
DEWP_1_0,0.66,0.89,0.51,,0.79,0.86,0.49,8.03,,,0.44,1.04,15.84,,0.53,0.26,0.29,0.47,0.14,1.14,1.34,,0.58,0.47,0.3
DEWP_0_0,0.6,0.43,2.81,,0.72,0.47,3.5,0.67,,,1.17,0.42,,,0.6,0.24,0.28,0.44,0.14,0.86,0.51,0.32,0.57,0.53,0.36
DEWP_0_1,1.46,0.46,,0.15,1.19,0.54,,0.32,0.15,0.15,,,0.15,,0.76,0.25,0.37,0.46,0.13,0.25,0.38,,0.66,0.53,0.24
DEWP_1_1,,,0.14,,,,0.16,,,,,,,0.01,0.42,0.2,0.16,,0.12,,,,0.48,0.42,
WSPM_0_1,0.65,0.6,0.89,0.79,0.76,0.6,0.84,1.28,0.95,0.42,0.62,0.78,1.23,0.5,0.42,0.28,0.31,0.76,0.13,1.9,1.87,,0.61,0.46,0.27
WSPM_0_0,0.68,0.55,1.02,1.04,0.84,0.64,1.05,0.68,0.92,,0.79,0.64,1.08,,0.76,0.18,0.28,0.48,0.11,1.59,1.11,,0.52,0.53,0.4
WSPM_1_1,0.69,0.54,0.89,1.07,0.86,0.67,0.98,0.72,0.96,,0.8,0.63,1.1,,0.65,0.21,0.14,0.87,0.13,1.63,,,0.55,0.52,0.37
WSPM_1_2,0.72,0.58,0.74,1.2,0.81,0.62,0.93,0.83,1.57,,0.9,0.66,0.93,,0.75,0.28,0.39,0.12,0.24,2.46,,,0.56,0.57,0.55
WSPM_1_0,0.69,0.55,1.04,0.83,0.82,0.6,1.03,0.81,0.78,,0.74,0.72,0.94,,0.6,0.21,0.37,0.74,0.11,1.71,,,0.57,0.52,0.35
WSPM_0_2,0.87,0.49,2.18,0.61,0.79,0.54,2.44,0.55,0.51,,1.05,0.91,0.38,,3.77,0.47,0.75,0.9,0.24,0.08,,,0.78,0.51,0.17
WSPM_1_3,1.43,0.42,,,1.71,0.39,0.76,0.48,,,4.69,0.56,0.57,,2.85,0.38,,,0.36,,0.02,,0.48,0.72,0.7
WSPM_0_3,0.5,0.37,,,0.5,,,,,,,0.41,,,,0.6,,,0.28,,,0.01,,0.5,0.1
PM10_0,0.74,0.55,0.9,0.9,0.91,0.59,0.89,0.76,0.86,,0.83,0.66,0.97,0.71,0.6,0.23,0.3,0.4,0.13,1.13,0.51,,0.49,0.59,0.85
PM10_1,0.65,0.59,0.95,0.8,0.74,0.64,0.95,0.98,0.9,0.45,0.67,0.76,1.03,0.78,0.56,0.27,0.28,0.55,0.15,0.63,0.73,0.68,0.69,0.43,0.25
PM10_2,0.6,0.51,1.48,1.65,0.67,0.55,1.68,1.29,1.9,,0.73,0.82,0.71,,0.65,0.28,0.36,0.53,0.14,0.25,,0.25,0.99,0.48,0.1
