,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.95,,,1.02,0.86,0.74,0.78,,,0.99,0.98,0.83,,0.98,0.8,0.77,0.75,0.7,0.7,0.47,0.44,0.99,0.97,0.69
TEMP_0_0,1.05,1.0,,,1.06,0.86,0.84,0.81,,,1.0,1.01,0.85,,1.02,0.86,0.81,0.8,0.76,0.72,0.54,0.45,1.07,1.04,0.78
TEMP_1_1,,2.42,1.0,,1.37,1.06,1.02,,,,1.26,1.31,,0.48,1.25,1.03,0.95,0.97,0.92,0.87,,,1.29,1.24,0.91
TEMP_0_2,,,,1.0,,,,,0.99,0.65,,,1.35,,1.65,1.37,1.27,1.29,1.19,1.09,,,1.76,1.65,1.12
PRES_0_0,0.99,0.94,0.73,,1.0,0.82,,0.75,,,0.96,0.97,0.83,,0.98,0.79,0.75,0.74,0.72,0.71,0.38,0.48,0.98,0.96,0.68
PRES_1_0,1.17,1.15,,,1.23,1.0,,,,,1.23,1.14,0.97,,1.14,0.97,0.94,0.94,0.82,0.77,0.67,,1.22,1.21,0.99
PRES_0_1,1.35,1.12,0.97,,,,1.0,,,,1.24,1.24,,0.47,1.22,1.02,0.93,0.93,0.91,0.85,0.62,,1.26,1.22,0.87
PRES_1_1,1.3,1.25,,,1.25,,,1.0,,,1.03,1.28,1.03,,1.19,1.06,1.0,0.99,0.9,0.9,0.84,,1.33,1.28,0.96
PRES_1_3,,,,1.03,,,,,1.0,,,,1.4,,1.71,1.43,1.41,1.33,1.25,1.21,,,1.81,1.72,1.16
PRES_1_2,,,,1.54,,,,,,1.0,,,2.03,,2.49,2.09,,,1.46,,,,,2.39,
DEWP_1_0,1.02,0.97,0.79,,1.04,0.83,0.81,0.91,,,1.0,1.0,0.82,,1.02,0.81,0.75,0.71,0.74,0.69,,,1.0,1.0,0.69
DEWP_0_0,1.03,0.98,0.76,,1.03,0.87,0.8,0.78,,,1.01,1.0,,,0.97,0.84,0.81,0.82,0.72,0.73,0.58,0.44,1.04,1.0,0.8
DEWP_0_1,1.19,1.18,,0.77,1.23,1.03,,0.98,0.73,0.56,,,1.0,,1.24,1.01,0.97,0.96,0.88,0.85,0.63,,1.28,1.24,0.87
DEWP_1_1,,,1.88,,,,1.92,,,,,,,1.0,2.34,1.64,1.45,,1.94,,,,2.38,2.18,
WSPM_0_1,1.01,0.98,0.78,0.6,1.02,0.86,0.81,0.82,0.6,0.42,0.98,1.02,0.83,0.37,1.0,0.85,0.74,0.79,0.75,0.4,0.37,,1.04,0.99,0.67
WSPM_0_0,1.22,1.15,0.97,0.73,1.28,1.02,0.96,0.9,0.7,,1.2,1.16,0.97,,1.17,1.0,1.02,0.88,0.88,0.97,0.74,,1.23,1.22,0.92
WSPM_1_1,1.33,1.24,1.01,0.76,1.33,1.03,1.03,1.02,0.68,,1.3,1.24,1.0,,1.29,0.98,1.0,1.17,0.8,0.88,,,1.28,1.29,0.94
WSPM_1_2,1.35,1.28,1.03,0.63,1.37,1.08,1.06,1.06,0.75,,1.47,1.33,1.02,,1.26,1.11,0.78,1.0,1.1,1.3,,,1.34,1.34,1.4
WSPM_1_0,1.39,1.32,1.09,0.84,1.41,1.22,1.09,1.03,0.8,,1.34,1.38,1.12,,1.33,1.16,1.26,1.02,1.0,1.07,,,1.42,1.36,1.02
WSPM_0_2,1.49,1.38,1.29,0.94,1.45,1.24,1.32,1.12,0.83,,1.39,1.34,1.19,,2.48,1.02,1.18,0.8,1.07,1.01,,,1.38,1.44,1.0
WSPM_1_3,2.37,1.87,,,2.65,1.46,1.61,1.2,,,,1.91,1.59,,2.76,1.32,,,,,1.0,,1.99,2.31,1.42
WSPM_0_3,2.15,2.23,,,2.11,,,,,,,2.28,,,,,,,1.67,,,1.0,,2.42,1.4
PM10_0,1.0,0.96,0.77,0.58,1.02,0.84,0.78,0.77,0.57,,1.0,0.97,0.79,0.41,0.94,0.81,0.82,0.76,0.69,0.75,0.56,,1.0,0.97,0.98
PM10_1,1.01,0.96,0.8,0.6,1.01,0.82,0.82,0.79,0.57,0.44,0.97,1.0,0.79,0.36,1.02,0.83,0.72,0.79,0.75,0.66,0.37,0.46,1.06,1.0,0.63
PM10_2,1.4,1.32,1.06,0.82,1.51,1.2,1.12,1.02,0.93,,1.46,1.38,1.22,,1.44,1.0,1.0,0.78,0.94,0.95,,0.72,0.97,1.38,1.0
