,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.11,,,,,0.85,0.67,0.36,0.42,0.45,,0.99,0.53,0.23,0.28,,0.65,0.69,0.55,0.75,0.54,0.54,0.81,0.46,0.36,,0.99,0.89,0.63
TEMP_0_1,,1.47,,,,0.63,0.9,0.76,0.66,0.62,,1.26,,,,,0.69,0.78,0.82,0.93,0.73,0.71,0.97,,0.31,,1.12,1.14,0.79
TEMP_0_0,,,1.65,,,0.9,,0.72,1.04,0.92,,,1.52,,,,0.64,1.02,0.59,1.06,0.6,0.82,1.12,,0.41,,1.19,1.13,0.75
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.03,0.45,0.48,,,1.23,,,0.16,0.22,,1.02,0.61,,,,0.7,0.74,0.56,0.86,0.6,0.66,0.91,0.32,0.29,,1.08,0.91,0.55
PRES_1_3,1.03,0.79,,,,,1.38,,,,,1.13,0.54,0.22,0.32,,0.57,0.7,0.7,0.81,0.61,0.61,0.88,0.68,0.49,,1.03,1.02,0.87
PRES_1_1,0.81,1.02,0.79,0.57,,,,1.7,0.34,0.5,,0.94,1.1,,0.59,,0.88,0.72,0.66,1.04,0.85,0.63,1.02,,0.49,,1.27,1.1,0.72
PRES_1_0,0.91,0.76,1.01,,,0.18,,0.23,1.74,1.15,,1.11,0.94,,,,0.63,1.18,0.79,1.01,0.55,0.77,1.17,,0.5,,1.25,1.23,0.76
PRES_0_0,1.07,0.74,0.94,,,0.52,,0.32,1.26,1.89,,1.19,0.86,0.7,0.49,,1.0,1.04,0.86,0.7,0.48,0.59,0.88,,,,1.03,1.54,1.12
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.92,0.67,,,,0.79,0.68,0.38,0.48,0.48,,1.08,,,0.14,,0.65,0.67,0.61,0.75,0.51,0.57,0.82,0.35,0.29,,0.96,0.92,0.65
DEWP_0_1,0.85,,1.12,0.35,,0.82,0.55,0.76,0.7,0.65,,0.12,1.41,,0.28,,0.52,0.89,0.5,0.93,0.75,0.65,0.95,0.47,0.52,,1.14,0.95,0.65
DEWP_0_0,2.02,,,,,,,,1.86,2.36,,,,3.56,2.81,,2.05,,,,,,,,,,1.39,2.25,
DEWP_1_0,2.19,,,,,,,,,,,,,,3.69,,2.6,,,,,,,,,,,1.93,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.08,0.65,0.46,,,0.96,0.61,0.58,0.57,0.65,,1.16,0.51,0.36,0.32,,1.46,0.34,,0.5,,0.28,0.59,,,,0.99,1.22,0.93
WSPM_0_1,1.01,0.65,0.67,,,0.91,0.68,0.47,0.73,0.67,,1.05,0.81,,,,0.3,1.44,0.29,0.83,0.52,0.62,1.17,,,,1.17,1.01,0.61
WSPM_0_2,1.01,0.87,0.55,0.44,,0.84,0.89,0.48,0.71,0.55,,1.21,0.57,,,,,0.42,1.58,0.61,0.21,0.41,0.88,,,,1.16,1.27,0.71
WSPM_0_0,1.07,0.76,0.75,,,1.04,0.74,0.7,0.64,0.61,,1.17,0.83,,,,0.22,0.65,0.47,1.62,0.83,0.96,1.61,,0.4,,1.39,0.85,0.46
WSPM_1_2,1.11,0.86,0.55,,,1.0,0.83,0.85,0.46,0.77,,1.12,0.96,,,,,0.77,0.42,1.19,1.74,0.7,0.68,,,,1.37,1.04,
WSPM_1_1,1.14,0.83,0.75,,,1.13,0.74,0.6,0.69,0.73,,1.27,0.81,,,,,0.94,0.68,1.38,0.65,1.85,1.1,,,,1.46,1.07,0.64
WSPM_1_0,1.19,0.77,0.72,,,1.1,0.77,0.66,0.78,0.68,,1.28,0.83,,,,0.41,0.96,0.53,1.58,0.67,0.82,1.63,,,,1.44,0.98,0.64
WSPM_0_4,1.51,,,,,0.86,1.42,,,,,1.18,1.03,0.6,0.69,,,,,,,,,2.05,,,0.81,1.43,1.38
WSPM_1_3,1.41,0.56,0.69,,,0.91,1.19,0.72,0.71,,,1.15,1.21,,,,,,,0.64,,,,,2.27,,1.46,1.22,1.52
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.93,0.58,0.49,0.16,0.66,0.84,0.62,0.51,0.49,0.45,0.66,0.95,0.65,,,0.66,0.48,0.77,0.47,0.93,0.74,0.69,0.93,0.2,0.45,0.66,1.13,0.74,0.41
PM10_1,0.96,0.7,0.57,,,0.83,0.7,0.48,0.69,0.67,,1.06,0.64,0.26,0.26,,0.84,0.74,0.8,0.61,0.17,0.46,0.85,0.55,0.13,,0.95,1.31,0.69
PM10_2,1.14,0.69,0.62,,,0.76,1.07,0.46,0.65,0.84,,1.18,0.78,,0.43,,1.1,0.55,0.83,0.51,,0.39,0.65,0.8,0.25,,0.54,1.23,1.66
