,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.95,,,1.02,0.86,0.75,0.78,,,0.99,0.98,0.83,,0.98,0.8,0.76,0.76,0.7,0.7,0.49,0.48,0.99,0.98,0.69
TEMP_0_0,1.05,1.0,,,1.06,0.86,0.84,0.81,,,1.0,1.01,0.85,,1.02,0.87,0.82,0.79,0.76,0.72,0.53,0.44,1.06,1.04,0.78
TEMP_1_1,,,1.0,,1.36,1.06,1.02,,,,1.26,1.3,,0.49,1.25,1.03,0.95,0.97,0.92,0.87,,,1.29,1.24,0.9
TEMP_0_2,,,,1.0,,,,,0.99,0.65,,,1.35,,1.65,1.38,1.27,1.29,1.19,1.11,,,1.76,1.65,1.13
PRES_0_0,0.99,0.93,0.74,,1.0,0.82,,0.76,,,0.96,0.97,0.82,,0.98,0.8,0.75,0.74,0.72,0.7,0.39,0.47,0.98,0.96,0.68
PRES_1_0,1.17,1.16,,,1.23,1.0,,,,,1.23,1.14,0.97,,1.16,0.96,0.93,0.91,0.81,0.78,0.66,,1.22,1.22,0.97
PRES_0_1,1.33,1.12,0.97,,,,1.0,,,,1.24,1.24,,0.48,1.21,1.02,0.94,0.94,0.91,0.85,0.62,,1.26,1.22,0.87
PRES_1_1,1.3,1.25,,,1.25,,,1.0,,,1.04,1.28,1.03,,1.21,1.05,1.0,0.98,0.9,0.9,0.81,,1.33,1.27,0.96
PRES_1_3,,,,1.03,,,,,1.0,,,,1.4,,1.71,1.43,1.39,1.33,1.26,1.21,,,1.8,1.72,1.17
PRES_1_2,,,,1.54,,,,,,1.0,,,2.03,,2.49,,,,1.48,,,,,2.39,
DEWP_1_0,1.01,0.96,0.79,,1.04,0.82,0.81,0.89,,,1.0,1.0,0.79,,1.01,0.81,0.76,0.72,0.74,0.68,,,1.01,1.0,0.69
DEWP_0_0,1.03,0.98,0.77,,1.03,0.87,0.8,0.78,,,1.01,1.0,,,0.97,0.84,0.81,0.82,0.72,0.73,0.57,0.44,1.04,1.0,0.8
DEWP_0_1,1.19,1.18,,0.76,1.24,1.03,,0.98,0.73,0.55,,,1.0,,1.24,1.01,0.97,0.95,0.89,0.85,0.63,,1.28,1.24,0.87
DEWP_1_1,,,1.88,,,,1.92,,,,,,,1.0,2.34,1.67,1.48,,1.97,,,,2.38,2.17,
WSPM_0_1,1.01,0.98,0.78,0.61,1.03,0.85,0.81,0.82,0.6,0.42,0.98,1.02,0.82,0.38,1.0,0.85,0.74,0.8,0.75,0.38,,,1.04,0.99,0.68
WSPM_0_0,1.22,1.15,0.97,0.72,1.27,1.02,0.96,0.91,0.7,,1.2,1.16,0.97,,1.18,1.0,1.02,0.88,0.88,1.0,0.77,,1.23,1.22,0.9
WSPM_1_1,1.34,1.24,1.02,0.76,1.33,1.04,1.03,1.01,0.68,,1.3,1.24,1.0,,1.28,0.99,1.0,1.15,0.79,0.91,,,1.28,1.28,0.93
WSPM_1_2,1.35,1.28,1.04,0.66,1.36,1.1,1.06,1.06,0.75,,1.45,1.33,1.03,,1.25,1.12,0.77,1.0,1.13,1.17,,,1.34,1.34,1.34
WSPM_1_0,1.39,1.31,1.1,0.84,1.42,1.26,1.09,1.05,0.8,,1.35,1.38,1.12,,1.35,1.17,1.27,1.03,1.0,1.06,,,1.42,1.37,1.04
WSPM_0_2,1.49,1.39,1.26,0.91,1.45,1.23,1.29,1.11,0.83,,1.42,1.35,1.18,,2.66,1.02,1.14,0.86,1.07,1.01,,,1.39,1.44,1.0
WSPM_1_3,2.29,1.89,,,2.57,1.48,1.61,1.23,,,,1.91,1.59,,,1.32,,,,,1.0,,1.99,2.3,
WSPM_0_3,2.12,2.23,,,2.13,,,,,,,2.28,,,,,,,,,,1.0,,2.43,1.42
PM10_0,1.0,0.96,0.77,0.58,1.01,0.85,0.78,0.77,0.57,,0.99,0.97,0.79,0.41,0.95,0.81,0.82,0.76,0.7,0.74,0.56,,1.0,0.97,0.96
PM10_1,1.01,0.96,0.8,0.6,1.01,0.82,0.82,0.78,0.57,0.43,0.97,1.0,0.8,0.38,1.01,0.83,0.72,0.78,0.75,0.66,0.38,0.46,1.06,1.0,0.64
PM10_2,1.41,1.3,1.08,0.82,1.5,1.18,1.12,1.03,0.93,,1.46,1.37,1.21,,1.43,1.0,1.02,0.82,0.94,0.96,,0.7,0.96,1.38,1.0
