,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.81,,,,,1.02,1.16,2.18,1.44,0.91,,1.12,1.73,0.54,0.21,,1.02,0.89,1.15,0.46,0.82,0.6,0.26,0.75,0.8,,0.94,0.69,0.66
TEMP_0_1,,0.46,,,,4.13,1.5,1.03,1.36,1.13,,1.61,,,,,2.08,1.6,1.17,0.67,1.04,0.8,0.42,,4.87,,1.69,0.98,1.03
TEMP_0_0,,,0.36,,,3.21,,1.57,0.78,0.73,,,0.68,,,,3.6,1.38,3.0,0.78,2.23,0.91,0.48,,2.21,,2.19,1.35,1.42
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.27,3.04,1.74,,,0.67,,,30.08,5.0,,1.42,1.78,,,,1.17,1.04,1.51,0.47,0.92,0.56,0.29,2.11,1.79,,1.06,0.86,1.16
PRES_1_3,1.82,1.31,,,,,0.52,,,,,1.67,3.17,1.1,0.32,,2.56,1.62,1.23,0.76,1.23,1.01,0.43,0.69,0.91,,1.67,1.01,0.67
PRES_1_1,5.03,1.55,1.66,0.1,,,,0.34,13.45,3.8,,4.46,1.4,,0.43,,2.24,2.55,3.16,0.8,1.13,1.79,0.59,,2.52,,2.11,1.83,2.14
PRES_1_0,4.79,2.93,1.15,,,61.85,,13.24,0.33,0.56,,3.6,2.16,,,,3.65,1.34,1.88,1.11,7.75,1.19,0.56,,3.0,,2.5,1.34,1.83
PRES_0_0,4.67,4.2,1.8,,,23.63,,7.77,0.78,0.28,,4.33,3.19,0.34,0.31,,2.42,2.05,3.08,2.3,2.45,1.62,1.1,,,,3.77,1.36,1.09
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.06,0.86,,,,1.07,1.01,1.66,0.98,0.72,,0.86,,,0.82,,0.92,0.86,0.83,0.4,0.83,0.49,0.23,1.24,1.33,,0.9,0.59,0.58
DEWP_0_1,2.81,,0.49,0.15,,2.35,3.3,0.96,1.07,0.96,,150.1,0.5,,0.47,,3.43,1.1,2.76,0.65,0.9,0.91,0.41,1.32,0.87,,1.52,1.22,1.17
DEWP_0_0,8.79,,,,,,,,4.59,1.2,,,,0.08,0.08,,3.66,,,,,,,,,,15.74,4.03,
DEWP_1_0,12.1,,,,,,,,,,,,,,0.07,,6.2,,,,,,,,,,,6.83,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,2.01,2.36,2.91,,,1.9,3.2,1.62,1.79,0.85,,1.92,3.77,0.45,0.17,,0.47,10.56,,7.06,,13.97,1.48,,,,2.3,0.84,0.59
WSPM_0_1,2.27,2.37,1.54,,,2.2,2.54,2.74,1.01,0.88,,2.33,1.75,,,,9.32,0.48,6.73,1.1,2.06,1.02,0.34,,,,1.48,1.06,1.82
WSPM_0_2,2.85,1.69,3.49,0.24,,2.94,2.04,3.0,1.58,1.06,,2.22,4.37,,,,,9.79,0.4,2.93,8.13,2.25,1.06,,,,2.36,0.98,1.08
WSPM_0_0,3.45,2.97,1.99,,,2.68,3.87,2.31,2.35,3.13,,3.19,2.64,,,,10.2,3.05,5.59,0.38,2.36,0.75,0.26,,4.45,,1.93,2.65,3.52
WSPM_1_2,3.43,2.45,4.1,,,3.1,3.19,1.84,6.18,3.88,,3.79,2.18,,,,,3.07,16.22,0.63,0.33,1.67,0.84,,,,1.89,5.14,
WSPM_1_1,4.35,3.55,2.78,,,3.22,4.59,4.19,3.28,2.68,,3.83,3.89,,,,,2.86,6.52,0.55,2.7,0.29,0.55,,,,2.39,3.34,7.4
WSPM_1_0,4.03,4.1,3.21,,,3.52,4.96,3.9,2.57,3.58,,3.92,3.9,,,,9.2,2.51,5.26,0.63,4.06,1.93,0.38,,,,2.63,2.97,4.27
WSPM_0_4,2.78,,,,,6.49,1.62,,,,,4.68,3.27,0.5,0.24,,,,,,,,,0.24,,,8.6,1.49,0.78
WSPM_1_3,4.46,11.39,5.53,,,7.97,3.17,4.64,4.42,,,7.32,2.82,,,,,,,2.61,,,,,0.19,,3.27,8.32,5.69
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.27,1.39,1.33,0.34,0.27,1.13,1.48,1.12,1.17,1.31,0.27,1.33,1.2,,,0.27,1.87,0.8,1.37,0.32,0.6,0.42,0.21,3.93,0.85,0.27,0.78,1.06,3.35
PM10_1,1.97,1.62,1.69,,,2.04,1.9,1.94,1.04,0.61,,1.8,2.05,0.5,0.26,,1.15,1.46,1.04,1.41,2.73,1.33,0.6,0.97,2.98,,2.09,0.58,0.72
PM10_2,2.87,3.38,2.95,,,4.83,1.73,4.73,1.92,1.13,,2.84,3.23,,0.2,,1.5,3.21,2.32,2.74,,5.25,1.02,0.96,1.89,,6.65,1.4,0.36
