,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.89,,,1.05,0.63,0.5,0.54,,,0.97,0.95,0.62,,0.95,0.59,0.52,0.49,0.43,0.4,0.15,0.13,1.01,0.95,0.42
TEMP_0_0,1.12,1.0,,,1.16,0.73,0.66,0.59,,,1.05,1.04,0.66,,1.06,0.67,0.59,0.56,0.49,0.45,0.21,0.13,1.15,1.09,0.5
TEMP_1_1,,3.22,1.01,,2.02,1.15,1.06,,,,1.79,1.86,,0.17,1.74,1.08,0.93,0.92,0.8,0.71,,,1.86,1.75,0.81
TEMP_0_2,,,,1.0,,,,,0.94,0.35,,,2.13,,3.55,2.22,1.92,1.88,1.56,1.28,,,4.01,3.56,1.38
PRES_0_0,0.96,0.87,0.48,,1.0,0.61,,0.49,,,0.92,0.92,0.6,,0.94,0.56,0.49,0.47,0.42,0.41,0.13,0.14,0.96,0.92,0.4
PRES_1_0,1.52,1.36,,,1.65,0.99,,1.34,,,1.55,1.43,0.91,,1.45,0.97,0.85,0.87,0.67,0.56,0.31,,1.61,1.53,0.79
PRES_0_1,1.98,1.47,0.93,,,,1.01,,,,1.69,1.69,,0.17,1.63,1.03,0.87,0.85,0.76,0.67,0.31,,1.76,1.65,0.73
PRES_1_1,1.96,1.7,,,1.92,0.65,,1.0,,,1.49,1.81,1.09,,1.69,1.13,0.99,0.95,0.81,0.78,0.48,,1.97,1.84,0.88
PRES_1_3,,,,1.09,,,,,1.0,,,,2.32,,3.87,2.41,2.22,2.05,1.75,1.62,,,4.17,3.92,1.56
PRES_1_2,,,,2.87,,,,,,1.0,,,5.96,,9.96,6.88,,,3.51,,,,,9.62,
DEWP_1_0,1.04,0.95,0.56,,1.09,0.67,0.59,0.65,,,1.0,0.99,0.6,,1.01,0.61,0.53,0.47,0.46,0.41,0.11,,1.03,0.99,0.42
DEWP_0_0,1.06,0.94,0.52,,1.1,0.67,0.57,0.54,,,1.02,1.0,,,0.96,0.63,0.56,0.57,0.45,0.43,0.22,0.13,1.09,1.01,0.5
DEWP_0_1,1.61,1.53,,0.51,1.74,1.09,,0.94,0.45,0.21,,,1.0,,1.69,1.03,0.93,0.9,0.75,0.67,0.31,,1.85,1.69,0.72
DEWP_1_1,,,4.8,,,,5.07,,,,,,,1.0,8.17,3.89,3.65,,4.09,,,,8.76,8.25,
WSPM_0_1,1.04,0.94,0.56,0.26,1.06,0.7,0.6,0.56,0.25,0.09,0.98,1.03,0.6,0.1,1.0,0.63,0.54,0.54,0.46,0.33,0.17,,1.09,0.99,0.4
WSPM_0_0,1.68,1.48,0.9,0.47,1.82,1.01,0.93,0.84,0.42,,1.67,1.51,0.95,,1.55,1.0,0.91,0.81,0.72,0.7,0.35,,1.69,1.6,0.77
WSPM_1_1,1.95,1.67,1.04,0.55,2.03,1.13,1.09,1.07,0.48,,1.87,1.8,1.05,,1.84,1.09,1.0,1.08,0.78,0.71,,,1.95,1.84,0.92
WSPM_1_2,2.01,1.85,1.07,0.42,2.15,1.17,1.13,1.13,0.47,,2.13,1.93,1.1,,1.84,1.25,0.86,1.0,0.91,1.19,0.36,,2.0,2.03,1.26
WSPM_1_0,2.3,2.06,1.26,0.67,2.41,1.46,1.28,1.12,0.58,,2.19,2.14,1.34,,2.16,1.4,1.31,1.12,1.0,0.91,,,2.36,2.19,0.97
WSPM_0_2,2.59,2.22,1.62,0.84,2.55,1.69,1.71,1.26,0.62,,2.29,2.2,1.5,,3.17,1.34,1.45,0.84,1.14,1.01,,,2.39,2.45,1.03
WSPM_1_3,7.53,4.65,,,7.24,3.11,3.27,2.41,,,9.46,5.17,3.18,,6.48,2.59,2.72,2.62,1.58,,1.0,,5.69,6.55,3.1
WSPM_0_3,8.31,7.39,,,7.71,,,,,,,7.84,,,,4.93,,,3.59,,,1.0,,8.11,2.7
PM10_0,0.99,0.87,0.52,0.26,1.04,0.62,0.55,0.51,0.25,,0.97,0.92,0.54,0.11,0.9,0.59,0.53,0.51,0.42,0.44,0.2,,1.0,0.94,0.57
PM10_1,1.03,0.93,0.57,0.27,1.05,0.66,0.6,0.55,0.24,0.11,0.97,1.0,0.58,0.08,1.02,0.62,0.53,0.51,0.47,0.39,0.14,0.14,1.1,1.0,0.38
PM10_2,2.33,2.07,1.21,0.76,2.53,1.49,1.34,1.1,0.66,,2.3,2.17,1.54,,2.31,1.18,1.08,0.91,0.95,0.86,,0.38,1.81,2.22,1.0
