,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.02,1.88,,,1.34,1.65,5.98,4.24,,,1.4,1.59,8.6,,1.4,0.71,0.87,1.22,0.43,2.68,2.89,5.36,1.46,1.19,0.86
TEMP_0_0,2.9,1.05,,,2.64,1.32,33.05,1.2,,,4.34,1.81,1.51,,2.0,0.96,1.27,1.93,0.54,1.45,1.07,1.04,1.84,1.78,1.16
TEMP_1_1,,,1.01,,46.31,126.69,1.22,,,,3.39,13.01,,0.86,4.45,2.51,2.67,3.3,1.47,9.92,,,4.3,3.69,4.01
TEMP_0_2,,,,1.01,,,,,1.0,1.03,,,4.55,,21.73,9.95,17.9,37.93,4.79,13.23,,,20.98,17.84,12.85
PRES_0_0,1.08,1.34,11.74,,1.01,2.46,,12.36,,,1.34,1.45,4.59,,1.33,0.71,0.86,1.2,0.42,1.9,2.24,1.26,1.41,1.08,0.68
PRES_1_0,4.2,2.55,,,7.13,1.04,,,,,7.33,3.22,4.48,,3.69,1.76,2.58,3.63,0.93,3.29,2.5,,3.43,3.63,2.8
PRES_0_1,18.76,34.28,1.07,,,,1.01,,,,3.01,12.69,,0.86,3.69,2.4,2.54,3.52,1.33,9.92,3.61,,3.78,3.35,3.85
PRES_1_1,9.08,3.08,,,43.99,,,1.01,,,42.49,5.67,2.91,,6.76,2.24,2.59,4.08,1.52,4.32,6.5,,5.01,5.5,5.05
PRES_1_3,,,,1.19,,,,,1.0,,,,5.42,,29.85,10.69,20.18,37.93,5.44,14.77,,,22.67,22.84,14.86
PRES_1_2,,,,8.5,,,,,,1.03,,,36.56,,102.0,,,,38.1,,,,,104.06,
DEWP_1_0,1.57,2.67,1.18,,1.88,2.5,1.15,24.17,,,1.02,3.66,65.8,,1.35,0.85,1.02,1.52,0.46,2.86,,,1.59,1.21,0.9
DEWP_0_0,1.63,1.25,7.63,,1.92,1.33,9.01,1.69,,,4.02,1.02,,,1.78,0.76,0.93,1.34,0.48,2.55,1.34,0.87,1.5,1.53,1.3
DEWP_0_1,12.92,3.2,,1.01,9.89,4.24,,2.28,1.0,1.03,,,1.0,,5.98,2.28,3.47,3.92,1.25,2.0,3.02,,4.91,4.17,2.18
DEWP_1_1,,,23.04,,,,25.7,,,,,,,1.02,74.94,49.41,38.28,,30.48,,,,81.08,83.24,
WSPM_0_1,1.71,1.68,2.17,2.08,1.99,1.69,2.07,3.3,2.48,1.16,1.59,2.16,3.06,1.41,1.04,1.27,1.24,2.75,0.51,10.08,,,1.73,1.26,0.91
WSPM_0_0,4.55,4.06,6.38,6.42,5.55,4.5,6.67,4.48,5.65,,5.19,4.42,6.75,,7.46,1.18,2.4,4.65,0.76,15.12,11.82,,3.53,4.01,3.7
WSPM_1_1,5.85,5.42,7.36,8.5,7.28,6.26,7.8,5.76,7.59,,7.06,5.33,8.77,,6.28,1.79,1.17,16.0,1.36,21.17,,,4.77,4.61,4.05
WSPM_1_2,6.55,6.71,6.69,11.56,7.48,7.07,8.16,7.13,13.5,,9.08,6.1,8.12,,9.18,3.41,9.41,1.08,5.08,31.75,,,5.09,5.62,6.42
WSPM_1_0,8.68,7.75,12.2,9.63,10.52,8.36,12.07,10.49,9.0,,9.51,9.43,10.97,,8.96,2.78,7.03,19.32,1.51,25.4,,,7.31,7.05,6.42
WSPM_0_2,14.69,7.32,27.64,8.5,11.76,8.95,30.84,8.49,7.15,,16.92,14.76,5.22,,204.0,13.91,21.76,31.03,6.51,1.04,,,13.34,8.34,2.75
WSPM_1_3,119.71,30.98,,,122.19,30.5,51.41,35.87,,,,37.81,38.71,,,47.77,,,,,1.03,,32.43,55.09,
WSPM_0_3,116.29,54.61,,,75.84,,,,,,,61.53,,,,,,,,,,1.02,,89.19,18.95
PM10_0,1.7,1.37,1.95,1.98,2.08,1.41,1.92,1.63,1.8,,1.95,1.49,2.08,1.49,1.53,0.62,0.89,1.05,0.38,2.85,1.25,,1.03,1.64,3.51
PM10_1,1.67,1.67,2.23,1.98,1.86,1.86,2.27,2.54,2.29,1.06,1.67,2.05,2.48,2.5,1.45,0.9,0.92,1.76,0.5,1.74,2.13,1.59,2.14,1.05,0.86
PM10_2,8.06,6.68,18.57,19.27,8.24,8.03,19.55,17.11,22.09,,9.08,11.6,8.28,,8.07,5.21,6.73,9.06,2.69,3.27,,2.95,17.86,6.76,1.13
