,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.53,,,,,1.82,2.47,3.49,4.29,6.93,,1.17,2.18,60.53,133.01,,3.07,3.1,3.64,6.74,5.73,8.4,12.07,10.0,12.49,,1.47,2.67,5.65
TEMP_0_1,,4.68,,,,0.89,2.19,4.86,4.39,6.32,,0.98,,,,,2.15,2.28,3.58,5.44,5.09,7.19,9.41,,6.43,,1.08,2.29,4.32
TEMP_0_0,,,7.63,,,1.04,,3.92,5.95,7.84,,,3.45,,,,1.66,2.51,2.16,5.36,3.48,6.85,8.93,,7.64,,0.95,1.91,3.75
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.22,1.84,3.48,,,2.26,,,,2.34,,1.05,2.17,,,,2.85,2.86,3.18,6.74,5.51,8.77,11.59,5.9,8.55,,1.4,2.37,4.15
PRES_1_3,1.02,2.75,,,,,3.69,,,,,0.96,1.59,39.42,104.29,,1.95,2.3,3.4,5.11,4.7,6.58,9.14,10.54,11.99,,1.09,2.2,5.66
PRES_1_1,0.58,2.57,3.49,370.77,,,,8.74,,3.17,,0.58,2.37,,,,2.14,1.68,2.24,4.98,4.8,5.33,8.03,,8.22,,0.98,1.7,3.07
PRES_1_0,0.63,1.86,4.3,,,,,,9.43,8.17,,0.66,1.95,,,,1.49,2.6,2.67,4.57,2.52,5.54,8.56,,8.06,,0.91,1.91,3.38
PRES_0_0,0.64,1.55,3.43,,,0.35,,,5.16,13.85,,0.6,1.55,91.67,,,2.11,2.07,2.51,2.71,2.42,4.33,5.93,,,,0.63,2.04,4.19
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.33,3.43,,,,1.77,2.65,3.9,5.17,7.73,,1.34,,,,,3.23,3.16,4.26,7.16,5.65,9.32,12.79,7.87,10.31,,1.49,2.92,5.98
DEWP_0_1,0.81,,6.55,305.55,,1.21,1.43,5.19,5.08,6.83,,,4.05,,,,1.68,2.77,2.32,5.78,5.57,6.81,9.59,7.09,12.41,,1.18,2.01,4.04
DEWP_0_0,0.46,,,,,,,,,6.57,,,,175.41,,,1.67,,,,,,,,,,0.31,1.21,
DEWP_1_0,0.4,,,,,,,,,,,,,,282.89,,1.67,,,,,,,,,,,0.88,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.97,2.07,2.62,,,1.34,1.49,3.77,3.74,7.04,,0.9,1.41,68.43,108.67,,4.68,0.62,,2.25,,,5.05,,,,0.9,2.49,5.67
WSPM_0_1,0.91,2.05,3.71,,,1.26,1.65,2.99,5.1,6.66,,0.82,2.18,,,,0.64,4.6,0.92,3.67,2.52,4.89,10.12,,,,1.14,2.0,3.39
WSPM_0_2,0.8,2.45,2.58,,,1.04,1.89,2.8,4.18,5.42,,0.84,1.37,,,,,0.6,6.45,2.43,,2.78,6.8,,,,0.92,2.34,3.97
WSPM_0_0,0.74,1.86,3.18,,,1.12,1.37,3.42,3.38,4.36,,0.7,1.73,,,,0.46,1.22,1.11,8.51,4.22,7.21,14.03,,5.56,,1.08,1.1,1.67
WSPM_1_2,0.74,2.03,2.27,,,1.03,1.49,3.86,2.28,5.55,,0.64,1.94,,,,,1.22,,4.37,10.09,4.24,3.68,,,,1.04,1.29,
WSPM_1_1,0.66,1.69,2.71,,,1.02,1.17,2.5,2.75,4.33,,0.64,1.43,,,,,1.62,1.54,5.7,2.13,14.11,5.3,,,,0.96,1.35,1.83
WSPM_1_0,0.69,1.56,2.55,,,0.99,1.19,2.67,3.44,3.62,,0.63,1.44,,,,0.69,1.76,1.17,7.02,2.32,5.71,12.04,,,,0.92,1.23,2.41
WSPM_0_4,0.82,,,,,0.72,2.09,,,,,0.56,1.64,58.64,,,,,,,,,,18.0,,,0.43,1.81,5.01
WSPM_1_3,0.65,0.91,1.96,,,0.65,1.49,2.37,2.31,,,0.46,1.68,,,,,,,1.6,,,,,27.58,,0.77,1.05,3.8
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.22,2.7,3.95,213.91,,1.73,2.19,4.81,4.89,6.01,,1.08,2.6,,,,2.11,3.32,2.97,8.16,7.45,10.45,13.63,3.75,14.06,,1.68,1.86,2.63
PM10_1,0.98,2.5,3.53,,,1.29,1.91,3.47,5.16,8.11,,0.93,1.97,53.36,85.51,,2.98,2.44,4.02,3.68,1.55,4.49,8.43,8.97,3.85,,0.88,3.26,4.22
PM10_2,0.81,1.72,2.68,,,0.82,2.02,2.25,3.28,6.96,,0.72,1.61,,121.05,,2.71,1.34,2.86,2.28,,3.0,4.39,8.84,4.87,,0.24,1.76,8.49
