,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.56,11.39,,,,,1.04,1.91,1.03,2.65,,,,0.97,1.57,2.72,16.72,16.14,,1.34,2.04,1.91,1.08,1.63,1.24,1.26,1.49,2.24,,1.67,1.36,1.4
TEMP_0_0,11.35,0.55,,,,,3.16,0.77,1.66,1.6,,,,1.76,0.93,60.04,1.24,0.84,,1.31,1.45,1.29,3.64,1.81,2.68,1.58,1.18,1.31,,1.56,1.51,1.47
TEMP_1_1,,,0.36,,,,1.17,,2.19,,0.36,,,3.71,42.46,0.45,,,,2.24,1.12,3.68,3.51,1.57,1.38,2.75,6.56,,,1.58,2.45,
TEMP_0_2,,,,0.21,,,29.74,,,0.96,,0.26,,3.87,2.27,,,0.6,,8.75,4.26,5.17,0.78,2.48,3.2,4.09,2.2,,,2.79,3.5,1.77
TEMP_0_1,,,,,0.18,,24.24,4.64,,0.69,,0.85,,57.92,,,0.33,,,9.44,16.56,1.01,,2.56,3.82,2.69,3.46,0.49,,3.96,3.26,1.27
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.14,3.29,0.99,18.34,12.75,,0.49,67.16,7.53,,,,,1.19,4.31,1.07,8.54,8.75,,1.63,1.53,1.83,1.34,1.98,1.63,2.55,2.11,2.71,,2.03,1.37,1.31
PRES_1_1,2.11,0.83,,,2.39,,71.4,0.47,,,,,,2.0,1.21,,0.98,0.77,,1.54,1.65,1.3,4.06,2.08,1.92,1.41,1.27,1.39,,1.64,1.72,1.59
PRES_1_0,1.26,2.11,2.13,,,,8.4,,0.41,,,,,1.41,1.82,1.94,6.19,,,2.16,2.07,1.94,1.32,1.92,1.75,2.05,1.9,2.9,,1.69,2.09,3.67
PRES_1_2,4.08,2.45,,0.77,0.51,,,,,0.28,,,,2.99,1.1,,0.96,,,2.34,4.22,2.57,1.99,1.36,2.07,1.51,1.89,1.18,,2.28,2.28,2.93
PRES_0_1,,,0.55,,,,,,,,0.19,,,,,0.52,,,,2.04,1.66,,,1.98,2.3,3.24,,,,2.48,3.34,
PRES_1_3,,,,0.29,0.86,,,,,,,0.18,,14.12,4.4,,1.54,0.52,,7.99,3.63,2.19,1.65,4.86,5.32,3.18,2.78,1.44,,2.95,7.11,1.17
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.88,1.59,2.6,1.85,25.3,,0.99,1.66,1.03,1.78,,5.9,,0.63,12.82,,,,,1.12,1.88,1.17,0.83,2.4,1.88,3.42,6.17,,,1.83,1.09,0.96
DEWP_0_0,2.04,1.17,38.77,1.55,,,5.06,1.41,1.86,0.9,,2.73,,17.18,0.39,,,,,3.31,1.47,3.47,6.15,1.07,1.22,0.91,0.82,1.22,,1.39,3.27,23.78
DEWP_1_1,3.58,79.17,0.46,,,,1.3,,2.04,,0.35,,,,,0.35,,,,2.16,1.01,8.29,3.39,1.92,1.46,3.03,6.34,,,1.83,1.85,
DEWP_0_2,27.51,2.02,,,0.26,,13.15,1.47,8.3,1.03,,1.21,,,,,0.25,,,2.63,9.38,1.06,,2.14,3.24,1.76,2.13,0.7,,2.6,3.28,1.13
DEWP_0_1,27.74,1.43,,0.55,,,13.46,1.22,,,,0.43,,,,,,0.24,,2.88,4.6,2.77,2.52,2.47,4.62,1.51,0.86,0.7,,2.17,4.15,2.2
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.55,1.5,1.99,5.17,5.26,,1.69,1.65,2.04,1.75,1.19,4.26,,1.41,3.26,1.88,1.83,1.92,,0.44,,,,,5.5,,,,,1.91,1.43,2.69
WSPM_0_1,2.39,1.68,1.01,2.66,9.81,,1.68,1.76,1.88,3.18,0.99,2.06,,2.44,1.34,0.89,6.82,3.17,,,0.44,,,,1.9,11.28,,,,1.44,2.22,21.55
WSPM_0_3,2.46,1.65,3.67,3.56,0.63,,2.15,1.55,2.02,2.17,,1.36,,1.66,3.58,7.92,0.84,2.1,,,,0.37,,,10.86,,,,,3.83,1.46,0.71
WSPM_0_4,1.63,5.43,4.01,0.63,,,1.84,5.51,1.6,1.98,,1.18,,1.37,7.61,3.83,,2.23,,,,,0.29,,,,,,,4.93,1.48,0.98
WSPM_0_0,3.16,3.53,2.35,2.62,2.29,,3.55,3.68,2.97,1.73,1.93,4.78,,5.03,1.68,2.8,2.46,2.86,,,,,,0.31,0.54,2.31,4.97,,,1.96,8.07,
WSPM_1_0,2.76,5.23,2.29,3.66,3.78,,2.93,3.86,3.31,2.9,2.48,5.49,,4.51,2.02,2.35,4.24,5.78,,7.95,3.75,15.04,,0.62,0.58,,,,,2.32,5.97,
WSPM_1_1,2.76,3.89,4.87,5.03,3.11,,5.81,2.9,3.68,2.31,3.75,3.53,,10.39,1.54,5.51,2.52,1.96,,,18.27,,,2.5,,0.18,,,,2.14,16.69,
WSPM_1_2,3.75,2.78,12.25,2.84,4.06,,5.28,2.74,3.49,3.0,,3.26,,24.86,1.46,11.59,3.16,1.21,,,,,,4.75,,,0.15,,,2.18,34.67,
WSPM_1_3,7.6,4.88,,,0.88,,9.0,4.6,8.41,2.79,,2.69,,,3.46,,1.58,1.48,,,,,,,,,,0.08,,3.37,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.38,1.28,1.01,1.23,1.57,,1.54,1.24,1.12,1.22,1.03,1.18,,1.66,0.9,1.14,1.31,1.05,,1.35,1.0,2.41,2.66,0.84,0.95,0.79,0.77,0.77,,0.75,7.23,
PM10_1,1.38,1.5,1.89,1.88,1.59,,1.26,1.6,1.67,1.52,1.7,3.45,,1.22,2.61,1.4,2.02,2.41,,1.26,2.0,1.15,0.99,3.77,2.43,5.64,7.85,,,8.98,0.6,3.92
PM10_2,2.44,2.53,,1.61,1.06,,2.13,2.47,5.22,3.31,,0.96,,1.84,32.32,,1.18,2.24,,4.09,28.09,0.96,1.16,,,,,,,,7.14,0.27
