,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,6.89,12.39,,,4.88,91.56,62.06,171.25,,,7.42,8.33,75.57,,8.54,211.23,430.54,445.04,1871.44,1212.68,121534.89,1127748.19,5.39,8.57,1309.39
TEMP_0_0,4.11,12.22,,,3.19,86.77,27.02,286.72,,,3.64,6.48,153.19,,6.35,173.61,328.49,318.64,1571.04,1471.33,205045.17,2064553.5,4.37,6.54,1073.56
TEMP_1_1,,1.63,134.29,,0.51,6.52,87.61,,,,2.55,1.89,,1430176.9,2.71,64.88,136.61,152.18,594.72,335.81,,,1.8,2.73,372.0
TEMP_0_2,,,,5134.93,,,,,8943.35,2571989.14,,,25.44,,0.56,15.51,24.27,21.42,147.49,130.06,,,0.41,0.59,81.08
PRES_0_0,7.12,14.31,66.55,,5.67,87.07,,123.25,,,7.75,9.13,111.91,,9.36,224.9,450.35,460.76,2069.35,1555.12,101430.6,2720290.05,5.72,9.29,1448.95
PRES_1_0,2.21,5.85,,,1.61,64.9,,,,,2.21,3.43,62.83,,3.26,89.96,164.78,178.44,788.86,631.82,110247.17,,2.28,3.36,604.3
PRES_0_1,1.13,1.51,134.55,,,,102.1,,,,2.88,1.91,,1510686.33,3.08,71.64,147.58,152.4,668.38,354.72,72178.21,,2.01,3.04,380.44
PRES_1_1,1.39,4.29,,,0.54,,,176.71,,,0.57,2.18,62.7,,1.89,63.44,131.97,127.71,517.31,524.85,71875.09,,1.55,2.18,329.21
PRES_1_3,,,,4319.24,,,,,7931.87,,,,21.44,,0.45,13.31,23.04,19.64,127.87,126.23,,,0.34,0.49,70.94
PRES_1_2,,,,637.5,,,,,,927712.28,,,3.12,,0.09,1.72,,,14.82,,,,,0.07,
DEWP_1_0,5.48,9.79,213.44,,4.03,72.54,155.03,102.73,,,8.06,6.2,34.86,,8.68,195.41,384.16,351.26,1863.47,1107.66,45742.26,,5.09,8.23,1147.49
DEWP_0_0,5.48,12.89,75.0,,3.88,92.66,51.74,243.38,,,4.63,9.11,,,6.88,199.43,405.5,439.59,1659.79,1231.05,217716.51,2435930.27,5.05,7.38,1243.76
DEWP_0_1,1.13,4.41,,11973.02,1.03,30.08,,134.66,19479.1,7656774.7,,,116.32,,2.41,67.88,124.53,144.33,629.74,763.89,75665.53,,1.74,2.7,447.44
DEWP_1_1,,,5.95,,,,4.06,,,,,,,323143.63,0.13,2.36,5.48,,32.12,,,,0.08,0.13,
WSPM_0_1,5.14,11.15,148.36,12590.68,3.7,87.56,112.37,194.53,20550.74,9103595.06,6.16,7.13,114.7,1768561.6,8.86,187.23,360.6,319.95,1824.87,452.81,63851.86,,5.01,7.72,1057.57
WSPM_0_0,1.98,4.41,56.52,4752.21,1.49,29.8,38.03,92.53,8119.37,,2.29,2.71,46.06,,2.5,88.73,162.95,133.95,753.97,404.38,57421.98,,2.03,2.9,442.44
WSPM_1_1,1.59,3.43,46.06,3539.87,1.13,21.16,32.05,76.42,6019.5,,1.73,2.22,34.29,,2.2,59.0,166.44,114.6,471.11,252.21,,,1.51,2.34,352.86
WSPM_1_2,1.44,3.3,46.34,2167.5,1.1,20.59,30.51,68.32,4440.7,,1.78,2.13,34.71,,1.77,54.92,65.84,211.45,424.75,383.22,,,1.41,2.18,466.69
WSPM_1_0,1.04,2.41,29.75,2961.08,0.77,17.24,20.69,44.99,4691.63,,1.19,1.44,26.87,,1.49,45.05,84.1,57.12,405.04,205.38,,,1.05,1.54,232.78
WSPM_0_2,0.81,2.08,21.67,3339.91,0.62,15.95,14.77,46.91,4806.08,,0.8,0.98,37.38,,0.91,19.78,46.75,27.29,235.42,714.11,,,0.68,1.33,253.75
WSPM_1_3,0.18,0.44,,,0.15,2.9,4.35,7.13,,,0.26,0.27,5.88,,0.2,4.04,,,20.95,,37380.23,,0.19,0.3,30.4
WSPM_0_3,0.09,0.23,,,0.06,,,,,,,0.15,,,,2.02,,,19.52,,,271296.85,,0.13,24.03
PM10_0,5.7,13.18,170.24,14226.47,4.16,97.27,123.4,273.23,24950.09,,6.62,8.42,142.34,2294267.84,8.06,235.62,477.49,501.81,1987.73,1405.7,256027.64,,6.26,8.1,1277.45
PM10_1,5.3,11.42,155.22,13476.17,3.8,80.02,110.97,218.51,20525.34,11509370.61,6.09,7.07,121.05,1298247.92,8.26,193.08,371.14,370.22,1827.96,1310.34,90827.39,1864773.52,4.95,8.43,1060.31
PM10_2,1.12,2.5,23.04,2179.77,0.92,18.12,16.86,34.68,3768.94,,1.3,1.39,37.58,,1.62,30.29,61.03,46.19,321.78,427.86,,868826.15,0.5,1.62,439.67
