,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.83,1.02,,,0.96,0.92,1.66,1.42,,,0.96,1.01,2.14,,0.94,0.58,0.62,0.74,0.41,1.06,0.82,1.05,0.97,0.87,0.58
TEMP_0_0,1.3,0.79,,,1.28,0.8,4.02,0.74,,,1.59,1.04,0.86,,1.09,0.65,0.71,0.9,0.45,0.75,0.54,0.48,1.08,1.03,0.68
TEMP_1_1,,15.99,0.62,,5.04,6.65,0.69,,,,1.3,2.51,,0.36,1.44,0.94,0.92,1.05,0.66,1.74,,,1.46,1.32,1.1
TEMP_0_2,,,,0.43,,,,,0.42,0.33,,,1.1,,2.69,1.55,2.0,2.96,0.98,1.58,,,2.73,2.41,1.55
PRES_0_0,0.86,0.9,2.36,,0.85,1.08,,2.28,,,0.94,0.97,1.59,,0.94,0.58,0.62,0.73,0.42,0.92,0.68,0.58,0.96,0.84,0.52
PRES_1_0,1.46,1.12,,,1.88,0.67,,,,,1.97,1.27,1.36,,1.33,0.82,0.96,1.17,0.53,0.99,0.78,,1.36,1.36,1.02
PRES_0_1,3.22,3.8,0.64,,,,0.63,,,,1.25,2.46,,0.37,1.33,0.94,0.91,1.09,0.64,1.76,0.87,,1.39,1.27,1.07
PRES_1_1,2.03,1.19,,,4.17,,,0.6,,,3.86,1.65,1.04,,1.68,0.88,0.91,1.15,0.65,1.13,1.32,,1.57,1.58,1.22
PRES_1_3,,,,0.45,,,,,0.41,,,,1.17,,3.07,1.59,2.18,2.9,1.03,1.73,,,2.77,2.67,1.61
PRES_1_2,,,,0.96,,,,,,0.26,,,2.38,,4.52,4.38,,,1.85,,,,,4.47,
DEWP_1_0,1.02,1.26,0.76,,1.13,1.11,0.76,3.54,,,0.82,1.45,5.31,,0.93,0.62,0.64,0.78,0.43,1.08,,,1.0,0.88,0.59
DEWP_0_0,1.02,0.85,1.86,,1.12,0.83,2.08,0.89,,,1.52,0.81,,,1.01,0.6,0.64,0.79,0.43,1.01,0.64,0.44,0.99,0.96,0.74
DEWP_0_1,2.39,1.23,,0.53,2.17,1.28,,0.92,0.51,0.43,,,0.62,,1.69,0.9,1.08,1.16,0.6,0.78,0.79,,1.58,1.41,0.81
DEWP_1_1,,,2.0,,,,2.14,,,,,,,0.28,4.01,2.57,2.12,,2.14,,,,4.27,4.03,
WSPM_0_1,1.04,1.01,1.01,0.84,1.14,0.93,1.01,1.28,0.9,0.5,0.99,1.16,1.24,0.51,0.82,0.72,0.68,1.05,0.44,1.36,1.07,,1.05,0.88,0.57
WSPM_0_0,1.52,1.36,1.57,1.32,1.72,1.34,1.59,1.25,1.21,,1.61,1.45,1.61,,1.79,0.69,0.95,1.21,0.5,2.18,1.57,,1.34,1.39,1.09
WSPM_1_1,1.7,1.51,1.62,1.47,1.91,1.49,1.7,1.44,1.3,,1.83,1.56,1.77,,1.67,0.8,0.64,2.31,0.59,2.32,,,1.5,1.47,1.11
WSPM_1_2,1.79,1.65,1.53,1.47,1.92,1.56,1.73,1.61,1.79,,2.15,1.71,1.68,,1.89,1.06,1.34,0.6,1.19,3.53,,,1.57,1.6,1.69
WSPM_1_0,1.94,1.74,1.99,1.5,2.14,1.71,1.99,1.76,1.41,,1.98,2.0,1.92,,1.86,0.98,1.54,2.22,0.64,2.76,,,1.8,1.69,1.27
WSPM_0_2,2.46,1.7,3.22,1.43,2.22,1.73,3.45,1.61,1.23,,2.56,2.35,1.31,,9.93,1.77,2.39,2.24,1.24,0.53,,,2.24,1.83,0.84
WSPM_1_3,6.22,2.85,,,6.85,2.43,3.36,2.33,,,,3.21,2.89,,11.0,2.68,,,,,0.35,,3.05,4.15,3.45
WSPM_0_3,4.65,3.48,,,4.0,,,,,,,3.75,,,,,,,3.14,,,0.29,,4.55,1.5
PM10_0,1.07,0.92,0.98,0.83,1.2,0.87,0.99,0.9,0.78,,1.14,0.98,1.03,0.59,0.96,0.55,0.65,0.69,0.39,1.13,0.62,,0.84,1.0,1.34
PM10_1,1.04,0.99,1.05,0.82,1.1,0.95,1.07,1.09,0.85,0.49,1.02,1.13,1.1,0.66,0.96,0.64,0.6,0.88,0.45,0.81,0.65,0.62,1.16,0.82,0.54
PM10_2,1.85,1.64,2.4,2.11,1.98,1.67,2.57,2.22,2.39,,2.04,2.19,1.75,,1.91,1.16,1.32,1.35,0.79,0.93,,0.74,2.21,1.67,0.57
