,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.84,1.47,,,0.97,1.08,1.78,1.53,,,1.03,1.08,2.13,,1.09,0.7,0.72,0.84,0.53,1.13,1.03,,1.08,0.97,0.73
TEMP_0_0,1.74,0.8,,,1.43,0.85,4.02,0.75,,,1.73,1.1,0.86,,1.16,0.85,1.07,1.13,0.64,0.81,0.56,0.47,1.16,1.16,0.81
TEMP_1_1,,,0.62,,4.96,,0.69,,,,1.32,2.86,,0.39,1.63,1.17,1.19,1.22,0.9,1.84,,,1.6,1.48,1.39
TEMP_0_2,,,,0.43,,,,,0.42,0.33,,,1.1,,2.82,1.98,2.47,3.4,1.36,1.92,,,2.94,2.62,2.13
PRES_0_0,0.91,1.07,2.48,,0.85,1.53,,3.61,,,1.0,1.05,1.56,,1.03,0.73,0.78,0.87,0.57,0.93,0.83,0.57,1.09,0.93,0.64
PRES_1_0,1.64,1.21,,,2.6,0.67,,,,,2.15,1.34,1.36,,1.53,1.0,1.23,1.34,0.7,1.16,0.82,,1.42,1.58,1.16
PRES_0_1,3.26,4.76,0.64,,,,0.63,,,,1.26,2.92,,0.4,1.5,1.18,1.19,1.29,0.87,1.87,0.96,,1.52,1.43,1.38
PRES_1_1,2.45,1.24,,,6.46,,,0.6,,,5.15,1.66,1.04,,1.99,1.08,1.16,1.34,0.87,1.25,1.24,,1.65,1.79,1.6
PRES_1_3,,,,0.45,,,,,0.41,,,,1.17,,3.28,1.99,2.5,3.33,1.4,1.88,,,2.92,2.97,2.36
PRES_1_2,,,,0.96,,,,,,0.26,,,2.38,,4.52,,,,,,,,,4.47,
DEWP_1_0,1.07,1.46,0.77,,1.16,1.27,0.77,3.77,,,0.82,2.02,,,1.0,0.78,0.87,0.98,0.58,1.12,,,1.14,0.96,0.72
DEWP_0_0,1.11,0.98,1.97,,1.18,0.9,2.15,0.91,,,2.06,0.81,,,1.21,0.74,0.78,0.87,0.57,1.13,0.65,0.46,1.05,1.1,0.94
DEWP_0_1,2.95,1.28,,0.52,2.48,1.39,,0.94,0.51,0.42,,,0.62,,1.88,1.14,1.35,1.35,0.83,0.85,0.86,,1.69,1.59,0.97
DEWP_1_1,,,2.0,,,,2.14,,,,,,,0.28,4.64,3.57,2.9,,3.03,,,,4.58,4.89,
WSPM_0_1,1.16,1.09,1.03,0.85,1.21,1.0,1.03,1.26,0.9,0.5,1.04,1.29,1.24,0.59,0.83,1.39,1.09,1.7,0.7,,,,1.18,0.96,0.73
WSPM_0_0,1.62,1.54,1.58,1.31,1.78,1.48,1.65,1.34,1.21,,1.69,1.54,1.64,,2.48,0.71,1.19,1.57,0.55,3.15,,,1.46,1.57,1.36
WSPM_1_1,1.74,1.86,1.66,1.59,1.93,1.68,1.7,1.45,1.48,,2.02,1.64,1.82,,2.55,0.87,0.65,6.29,0.86,3.12,,,1.61,1.66,1.41
WSPM_1_2,1.81,2.14,1.55,1.84,1.94,1.86,1.73,1.61,1.79,,2.34,1.71,1.74,,2.99,1.63,2.59,0.61,2.47,,,,1.63,1.86,1.77
WSPM_1_0,2.02,2.07,2.02,1.5,2.21,1.94,2.04,1.92,1.41,,2.16,2.16,1.95,,2.19,0.99,2.07,2.87,0.71,3.1,,,1.92,1.98,1.74
WSPM_0_2,2.78,1.78,2.88,1.37,2.4,1.85,3.08,1.67,1.23,,2.78,2.6,1.3,,,3.46,3.62,,2.02,0.53,,,2.65,2.03,0.94
WSPM_1_3,6.49,2.91,,,6.43,2.69,3.36,2.79,,,,3.21,2.89,,,,,,,,0.35,,3.13,4.71,
WSPM_0_3,6.44,3.53,,,4.33,,,,,,,3.75,,,,,,,,,,0.29,,4.89,1.87
PM10_0,1.15,1.03,1.0,0.84,1.25,0.93,1.01,0.91,0.78,,1.22,1.03,1.04,0.59,1.13,0.66,0.81,0.81,0.52,1.21,0.64,,0.85,1.31,2.07
PM10_1,1.11,1.13,1.05,0.85,1.16,1.09,1.08,1.15,0.89,0.48,1.08,1.23,1.12,0.86,1.04,0.82,0.79,1.04,0.61,0.89,0.81,0.61,1.47,0.84,0.77
PM10_2,2.08,1.83,2.54,2.11,2.0,1.84,2.6,2.43,2.26,,2.07,2.39,1.7,,1.99,1.73,1.7,1.84,1.13,1.0,,0.72,3.31,1.96,0.58
