,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.29,,,,,0.88,0.63,0.25,0.36,0.5,,0.98,0.42,0.31,0.64,,0.67,0.78,0.54,1.21,0.63,0.77,1.75,0.54,0.41,,1.09,1.16,0.83
TEMP_0_1,,2.52,,,,0.37,0.87,0.86,0.67,0.7,,1.19,,,,,0.57,0.75,0.91,1.44,0.88,0.99,1.92,,0.18,,1.06,1.44,1.01
TEMP_0_0,,,3.34,0.79,10.86,0.65,,0.69,1.47,1.37,10.86,,2.28,,,10.86,0.42,1.12,0.43,1.58,0.52,1.16,2.21,,0.35,10.86,1.05,1.27,0.81
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.01,0.28,0.38,,,1.63,,,0.04,0.12,,0.95,0.49,,,,0.7,0.81,0.5,1.44,0.71,1.01,1.98,0.23,0.23,,1.18,1.12,0.59
PRES_1_3,0.89,0.78,,,,,2.19,,,0.03,,1.02,0.35,0.24,0.66,,0.41,0.65,0.73,1.15,0.66,0.75,1.67,0.93,0.58,,0.95,1.24,1.26
PRES_1_1,0.46,1.04,0.76,2.27,,,,3.61,0.17,0.4,,0.58,1.17,,1.35,,0.77,0.6,0.5,1.52,1.04,0.62,1.78,,0.41,,1.17,1.12,0.71
PRES_1_0,0.55,0.57,1.19,,6.779999999999999,0.04,,0.09,3.79,2.1,6.779999999999999,0.77,0.82,,,6.779999999999999,0.43,1.41,0.74,1.36,0.32,0.99,2.19,,0.4,6.779999999999999,1.08,1.44,0.77
PRES_0_0,0.69,0.49,0.93,,,0.18,0.06,0.17,1.97,4.68,,0.81,0.64,1.5,1.18,,0.87,1.0,0.69,0.66,0.37,0.61,1.26,,,,0.76,1.87,1.52
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.92,0.72,,,,0.78,0.68,0.3,0.49,0.58,,1.19,,,0.16,,0.69,0.76,0.69,1.28,0.59,0.88,1.85,0.31,0.26,,1.07,1.29,0.92
DEWP_0_1,0.6,0.02,1.81,1.05,5.76,0.63,0.35,0.88,0.78,0.79,5.76,0.01,2.3,,0.5,5.76,0.33,1.01,0.36,1.43,0.95,0.85,1.88,0.45,0.65,5.76,1.12,1.06,0.7
DEWP_0_0,1.29,,,,,,,,1.94,3.85,,,,21.33,18.41,,1.97,,,,,,,,,,0.73,2.1,
DEWP_1_0,1.29,,,,,,,,,,,,,,24.42,,2.27,,,,,,,,,,,1.43,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.91,0.5,0.3,,,0.83,0.4,0.51,0.52,0.78,,1.01,0.3,0.56,0.75,,2.48,0.16,,0.33,0.04,0.13,0.69,,,,0.84,1.63,1.41
WSPM_0_1,0.81,0.5,0.62,,,0.73,0.5,0.34,0.84,0.86,,0.83,0.72,,,,0.14,2.44,0.15,1.17,0.51,0.86,2.74,0.05,0.12,,1.17,1.2,0.59
WSPM_0_2,0.74,0.81,0.37,1.29,,0.6,0.77,0.33,0.71,0.59,,1.02,0.33,,,,,0.23,3.01,0.56,0.1,0.38,1.31,,,,1.03,1.62,0.81
WSPM_0_0,0.75,0.56,0.66,,,0.83,0.49,0.59,0.53,0.5,,0.86,0.65,,,,0.09,0.51,0.34,3.3,0.83,1.43,3.95,,0.27,,1.31,0.74,0.34
WSPM_1_2,0.79,0.71,0.35,,,0.76,0.6,0.82,0.24,0.62,,0.77,0.85,,,,0.18,0.67,0.17,2.14,3.83,0.85,1.09,,,,1.3,0.8,
WSPM_1_1,0.76,0.59,0.6,,,0.86,0.46,0.4,0.56,0.73,,0.91,0.56,,,,,0.8,0.38,2.34,0.61,4.51,2.11,,,,1.3,0.92,0.4
WSPM_1_0,0.82,0.51,0.53,,,0.83,0.48,0.45,0.67,0.53,,0.91,0.57,,,,0.18,0.84,0.35,2.69,0.52,0.89,3.63,,,,1.24,0.85,0.45
WSPM_0_4,1.29,,,,,0.47,1.55,,,,,0.77,0.82,1.13,1.75,,,,,,,0.17,0.17,5.62,,,0.43,1.66,2.18
WSPM_1_3,1.0,0.24,0.42,,,0.48,0.98,0.48,0.48,,,0.64,1.05,,,,,,,0.6,,,0.31,,7.16,,1.18,0.84,1.37
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.87,0.51,0.43,0.23,2.43,0.83,0.52,0.5,0.47,0.46,2.43,0.88,0.61,,,2.43,0.37,0.94,0.43,1.8,1.09,1.19,2.21,0.11,0.53,2.43,1.35,0.84,0.32
PM10_1,0.79,0.62,0.49,0.41,,0.67,0.57,0.37,0.78,0.92,,0.92,0.51,0.38,0.49,,0.9,0.73,0.9,0.68,0.09,0.48,1.46,0.6,0.06,,0.84,1.97,0.93
PM10_2,0.87,0.48,0.45,,,0.45,1.05,0.29,0.6,1.03,,0.91,0.57,,1.01,,1.18,0.38,0.72,0.4,,0.23,0.85,1.0,0.17,,0.31,1.42,3.46
