,TEMP_1_1,PRES_0_1,PRES_0_0,PRES_1_0,DEWP_1_1,DEWP_1_0,DEWP_0_0,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_0_3,WSPM_1_0,WSPM_1_1,WSPM_0_4,WSPM_1_2,PM10_0,PM10_1,PM10_2
TEMP_1_1,1.0,1.05,303869.18,947050851.24,1.31,1930.05,17099359.24,14.85,179.85,1290.98,1362.64,3943.09,14773.85,14521.42,513950.55,3.72,57.11,3031645.68
PRES_0_1,0.98,1.04,,,1.28,1914.56,16301245.77,14.63,174.12,1277.44,1351.7,3886.25,14655.34,14404.93,491054.89,3.66,56.49,3007326.58
PRES_0_0,0.02,,37766.87,,0.02,,,0.22,4.53,11.1,,54.47,,,15016.38,0.06,0.52,
PRES_1_0,,,,,,,,,,,,,,,,,,
DEWP_1_1,0.91,0.96,277095.8,905741407.52,1.25,302.13,,13.3,170.58,1177.78,1303.2,3611.38,12616.42,13888.01,476785.68,3.41,52.67,2831103.88
DEWP_1_0,0.08,0.08,,,,530.89,2005447.03,1.47,6.76,107.14,,318.17,1804.68,,,0.3,4.14,218947.91
DEWP_0_0,,,,,,25.88,751816.83,0.06,,6.21,,14.19,136.82,,,0.02,0.27,
WSPM_0_1,0.43,0.45,118548.61,,0.55,1003.55,6527686.72,8.2,32.59,538.72,,1827.4,5708.21,,117590.04,1.62,23.8,1371186.02
WSPM_0_2,0.18,0.19,82472.72,416326353.5,0.25,111.98,,1.0,69.2,143.49,66.96,524.6,518.95,,,0.68,9.84,405451.12
WSPM_0_0,0.11,0.12,,,0.14,226.95,2577592.84,1.61,10.99,223.67,73.57,607.94,2399.79,,62627.88,0.41,6.83,358060.65
WSPM_0_3,0.09,0.1,,,0.13,,,,7.53,63.64,386.64,196.81,,,,0.32,5.78,426712.48
WSPM_1_0,0.08,0.09,,,0.11,163.97,,1.27,10.74,145.65,64.82,395.68,1418.21,,,0.31,4.94,255340.57
WSPM_1_1,0.05,0.05,,,0.06,159.05,1973433.33,0.77,,64.99,,143.6,1815.58,,,0.17,2.99,
WSPM_0_4,0.04,0.04,,,0.06,,,,,,,78.05,,2842.33,,0.15,2.28,
WSPM_1_2,0.01,0.01,,,0.02,,,0.18,,19.62,,39.88,,,45239.15,0.05,0.75,
PM10_0,0.67,0.7,244371.77,776761148.48,0.88,1363.16,13769728.77,10.04,120.64,906.21,852.53,2740.53,10992.31,9789.5,426693.58,2.67,32.6,1599144.4
PM10_1,0.29,0.31,,,0.38,434.67,,4.22,53.61,332.84,448.03,1041.77,3335.59,3687.87,,0.95,21.38,1101758.41
PM10_2,0.01,0.01,,,0.01,,,0.14,,11.69,17.79,35.42,,,,0.02,0.68,110069.0
