,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.81,,,,,1.04,1.17,2.26,1.91,1.52,,1.13,1.75,0.81,0.81,,1.14,1.29,1.4,1.39,1.31,1.38,1.26,0.81,1.04,,1.2,1.32,1.19
TEMP_0_1,,0.46,,,,4.38,1.5,1.12,2.05,2.4,,1.61,,,,,2.36,2.45,1.43,2.08,1.64,1.96,2.28,,4.87,,2.32,1.89,2.46
TEMP_0_0,,,0.36,,,3.21,,1.65,1.03,1.31,,,0.68,,,,3.86,1.96,3.71,1.87,3.52,2.05,2.29,,2.89,,2.91,2.52,2.69
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.26,3.04,1.74,,,0.67,,,,,,1.42,1.75,,,,1.33,1.53,1.86,1.35,1.48,1.26,1.33,2.29,2.27,,1.31,1.69,2.57
PRES_1_3,1.82,1.33,,,,,0.52,,,,,1.69,3.29,,,,2.83,2.29,1.52,2.44,1.9,2.48,2.51,0.74,1.15,,2.19,2.01,1.12
PRES_1_1,5.36,1.55,1.8,,,,,0.34,,,,4.57,1.44,,,,2.45,4.14,3.81,2.26,1.76,3.18,2.88,,2.6,,2.65,3.49,4.97
PRES_1_0,4.79,2.93,1.15,,,,,,0.35,2.56,,3.6,2.17,,,,4.64,1.9,2.38,3.19,9.15,3.62,2.3,,3.12,,3.41,2.44,3.9
PRES_0_0,4.67,4.2,1.8,,,,,,3.14,0.31,,4.33,3.37,0.38,,,2.43,3.1,3.45,6.27,5.13,4.0,7.36,,,,7.71,2.2,2.07
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.06,0.86,,,,1.09,1.02,1.79,1.34,1.32,,0.86,,,,,1.03,1.25,1.01,1.2,1.36,1.14,1.15,1.34,1.62,,1.18,1.13,1.13
DEWP_0_1,2.84,,0.5,,,2.35,3.42,0.98,1.41,1.79,,,0.5,,,,3.77,1.6,3.45,1.79,1.36,2.07,2.02,1.52,1.09,,1.87,2.27,2.24
DEWP_0_0,8.79,,,,,,,,,1.29,,,,0.08,,,3.66,,,,,,,,,,,7.05,
DEWP_1_0,12.1,,,,,,,,,,,,,,0.08,,6.2,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,2.01,2.36,3.0,,,1.92,3.2,1.77,3.36,1.37,,1.93,4.09,0.59,0.62,,0.47,,,,,,14.84,,,,4.1,1.4,1.08
WSPM_0_1,2.27,2.45,1.54,,,2.22,2.58,3.03,1.32,1.77,,2.35,1.73,,,,,0.49,,,,10.87,3.44,,,,1.97,2.31,3.96
WSPM_0_2,2.89,1.69,3.49,,,3.14,2.05,3.28,2.0,2.21,,2.22,4.37,,,,,,0.4,,,,10.93,,,,4.07,1.54,1.96
WSPM_0_0,3.44,2.97,2.08,,,2.75,3.9,2.31,2.95,6.68,,3.19,2.7,,,,,,,0.54,6.77,3.01,0.71,,,,2.09,9.21,11.22
WSPM_1_2,3.43,2.45,4.1,,,3.14,3.19,1.93,9.56,4.82,,3.79,2.18,,,,,,,6.28,0.33,,,,,,2.02,18.92,
WSPM_1_1,4.35,3.55,2.89,,,3.26,4.94,4.19,4.82,4.12,,3.83,4.01,,,,,27.07,,3.33,,0.31,,,,,2.61,12.42,
WSPM_1_0,4.03,4.14,3.26,,,3.5,5.13,3.98,3.02,5.73,,3.93,3.94,,,,23.31,5.64,12.03,0.97,,,0.76,,,,2.88,7.4,14.12
WSPM_0_4,2.78,,,,,6.49,1.62,,,,,4.86,3.27,,,,,,,,,,,0.24,,,22.36,2.25,1.4
WSPM_1_3,4.46,11.39,5.53,,,7.97,3.17,4.64,4.93,,,7.32,2.82,,,,,,,,,,,,0.19,,3.63,27.53,8.04
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.27,1.4,1.37,,,1.14,1.49,1.17,1.42,2.78,,1.33,1.2,,,,2.41,1.19,2.0,0.88,0.84,0.89,0.96,6.11,0.93,,0.81,7.11,
PM10_1,1.98,1.62,1.69,,,2.09,1.93,2.17,1.5,1.04,,1.8,2.1,0.88,,,1.2,1.99,1.13,5.82,7.82,4.68,3.65,1.0,8.95,,10.17,0.64,4.54
PM10_2,2.9,3.38,2.95,,,5.07,1.76,5.02,3.71,1.67,,2.92,3.4,,,,1.53,5.28,2.41,12.11,,,8.74,1.0,3.22,,,7.52,0.38
