,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.25,0.85,,,1.12,0.78,0.33,0.43,,,1.05,0.98,0.32,,1.04,1.07,0.9,0.75,1.14,0.45,0.25,0.18,1.04,1.12,0.79
TEMP_0_0,0.85,1.32,,,0.91,0.94,0.18,0.9,,,0.65,1.02,0.86,,0.98,1.11,0.89,0.69,1.22,0.69,0.51,0.38,1.1,1.08,0.87
TEMP_1_1,,,1.8,,0.42,0.17,1.69,,,,1.38,0.74,,0.67,1.2,1.19,1.03,0.94,1.31,0.46,,,1.27,1.3,0.77
TEMP_0_2,,,,2.78,,,,,2.72,1.44,,,2.05,,1.27,1.43,0.94,0.66,1.66,0.89,,,1.42,1.4,0.93
PRES_0_0,1.16,0.96,0.23,,1.22,0.58,,0.23,,,1.0,0.98,0.43,,1.03,1.04,0.87,0.72,1.16,0.53,0.2,0.35,1.0,1.11,0.84
PRES_1_0,1.03,1.3,,,0.85,1.62,,,,,0.84,1.12,0.74,,1.07,1.18,0.93,0.76,1.26,0.63,0.56,,1.2,1.17,0.95
PRES_0_1,0.62,0.35,1.61,,,,1.74,,,,1.38,0.67,,0.63,1.21,1.16,0.99,0.84,1.31,0.43,0.45,,1.26,1.27,0.72
PRES_1_1,0.91,1.48,,,0.39,,,1.85,,,0.3,1.13,1.15,,0.95,1.35,1.16,0.9,1.29,0.77,0.53,,1.27,1.14,0.77
PRES_1_3,,,,2.83,,,,,2.93,,,,2.09,,1.21,1.53,1.07,0.73,1.77,1.02,,,1.49,1.39,0.96
PRES_1_2,,,,3.41,,,,,,5.14,,,2.48,,2.02,,,,1.53,,,,,1.88,
DEWP_1_0,1.05,0.75,0.83,,1.0,0.61,0.87,0.22,,,1.27,0.67,0.11,,1.12,1.03,0.84,0.63,1.2,0.43,,,1.03,1.16,0.78
DEWP_0_0,1.06,1.14,0.32,,0.98,0.92,0.31,0.69,,,0.66,1.29,,,0.94,1.15,0.98,0.83,1.14,0.51,0.49,0.41,1.12,1.06,0.81
DEWP_0_1,0.64,1.27,,1.18,0.77,0.9,,1.13,1.1,0.72,,,1.77,,0.99,1.19,0.91,0.83,1.32,0.98,0.51,,1.16,1.19,0.97
DEWP_1_1,,,2.47,,,,2.42,,,,,,,4.55,1.9,1.41,1.33,,2.3,,,,1.87,1.6,
WSPM_0_1,1.0,0.98,0.61,0.43,0.96,0.78,0.66,0.53,0.38,0.32,1.0,0.91,0.56,0.26,1.27,0.9,0.74,0.56,1.19,0.09,,,1.04,1.14,0.76
WSPM_0_0,1.09,1.05,0.65,0.41,1.04,0.84,0.63,0.7,0.43,,1.0,1.02,0.64,,0.81,1.59,1.15,0.66,1.64,0.44,0.34,,1.26,1.16,0.77
WSPM_1_1,1.19,1.11,0.71,0.43,1.06,0.79,0.7,0.79,0.38,,1.04,1.12,0.63,,1.08,1.36,1.71,0.57,1.12,0.35,,,1.23,1.25,0.83
WSPM_1_2,1.17,1.07,0.78,0.3,1.1,0.83,0.73,0.77,0.34,,1.11,1.19,0.7,,0.88,1.22,0.42,1.84,1.01,0.43,,,1.32,1.25,1.17
WSPM_1_0,1.16,1.12,0.69,0.51,1.09,1.01,0.69,0.69,0.49,,1.06,1.1,0.74,,1.09,1.57,1.12,0.5,1.7,0.45,,,1.31,1.26,0.88
WSPM_0_2,1.04,1.33,0.6,0.66,1.12,1.0,0.58,0.88,0.62,,0.91,0.9,1.24,,0.67,0.61,0.57,0.31,0.96,2.18,,,0.99,1.32,1.32
WSPM_1_3,1.12,1.66,,,1.32,1.16,1.01,0.81,,,,1.52,1.14,,,0.78,,,,,3.49,,1.75,1.67,
WSPM_0_3,1.29,2.02,,,1.61,,,,,,,1.97,,,,,,,,,,4.45,,1.8,1.74
PM10_0,0.95,1.0,0.6,0.39,0.88,0.82,0.63,0.66,0.4,,0.88,0.97,0.6,0.27,0.94,1.16,0.98,0.81,1.19,0.47,0.47,,1.23,0.93,0.63
PM10_1,1.02,0.94,0.62,0.43,0.97,0.71,0.64,0.56,0.37,0.36,0.96,0.9,0.58,0.19,1.09,1.03,0.83,0.68,1.18,0.53,0.2,0.32,0.96,1.26,0.72
PM10_2,1.23,1.2,0.54,0.36,1.34,0.94,0.56,0.53,0.4,,1.23,0.99,0.96,,1.26,0.92,0.83,0.52,1.17,1.09,,0.71,0.46,1.3,1.96
