,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.82,0.64,0.42,0.4,0.33,,1.07,0.62,0.09,0.07,,0.57,0.57,0.49,0.4,0.38,0.32,0.31,0.29,0.23,,0.95,0.67,0.41
TEMP_0_1,,1.0,,,,1.42,1.14,0.72,0.7,0.57,,1.87,,,,,1.0,0.98,0.85,0.7,0.67,0.55,0.55,,0.49,,1.65,1.17,0.73
TEMP_0_0,,,0.99,,,1.87,,0.9,0.89,0.73,,,1.36,,,,1.28,1.27,1.05,0.91,0.86,0.72,0.71,,0.52,,2.12,1.47,0.9
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.22,0.71,0.54,,,1.0,,,0.63,0.4,,1.3,0.75,,,,0.69,0.69,0.6,0.49,0.47,0.39,0.38,0.35,0.28,,1.15,0.8,0.5
PRES_1_3,1.55,0.88,,,,,1.0,,,,,1.65,0.95,0.14,0.1,,0.88,0.87,0.73,0.63,0.6,0.5,0.49,0.46,0.36,,1.47,1.04,0.64
PRES_1_1,2.31,1.37,1.05,0.1,,,,0.99,1.14,0.87,,2.53,1.45,,0.21,,1.41,1.29,1.2,0.94,0.89,0.77,0.73,,0.63,,2.27,1.65,1.03
PRES_1_0,2.5,1.43,1.12,,,1.84,,0.92,1.0,0.81,,2.68,1.53,,,,1.35,1.47,1.16,1.05,1.3,0.79,0.81,,0.69,,2.42,1.64,1.03
PRES_0_0,3.07,1.75,1.37,,,2.96,,1.05,1.19,1.0,,3.32,1.83,0.29,0.19,,1.78,1.73,1.6,1.16,0.9,0.82,0.93,,,,2.71,2.11,1.25
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.94,0.54,,,,0.77,0.6,0.39,0.37,0.3,,1.0,,,0.06,,0.53,0.53,0.45,0.38,0.36,0.3,0.29,0.28,0.23,,0.89,0.63,0.39
DEWP_0_1,1.62,,0.73,0.07,,1.35,1.03,0.68,0.65,0.54,,1.74,1.0,,0.11,,0.94,0.92,0.79,0.67,0.63,0.52,0.52,0.45,0.38,,1.56,1.08,0.65
DEWP_0_0,10.87,,,,,,,,5.24,3.54,,,,1.0,0.73,,6.18,,,,,,,,,,9.99,7.36,
DEWP_1_0,14.96,,,,,,,,,,,,,,1.0,,10.13,,,,,,,,,,,9.29,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.76,1.0,0.75,,,1.45,1.13,0.69,0.7,0.54,,1.88,1.04,0.15,0.09,,1.0,1.06,,1.02,,0.77,0.59,,,,1.69,1.16,0.68
WSPM_0_1,1.76,1.0,0.79,,,1.46,1.12,0.73,0.68,0.55,,1.88,1.08,,,,0.94,1.0,0.76,0.76,0.67,0.55,0.58,,,,1.63,1.11,0.75
WSPM_0_2,2.05,1.18,0.98,0.11,,1.66,1.35,0.82,0.84,0.56,,2.21,1.27,,,,,1.31,1.0,0.94,0.63,0.59,0.76,,,,2.05,1.37,0.76
WSPM_0_0,2.49,1.42,1.09,,,2.04,1.62,1.06,0.98,0.94,,2.66,1.5,,,,0.93,1.29,1.18,1.0,1.15,0.78,0.77,,0.67,,2.37,1.6,0.92
WSPM_1_2,2.61,1.49,1.17,,,2.14,1.68,1.14,1.12,1.22,,2.8,1.6,,,,,1.49,1.59,0.99,1.0,0.85,0.66,,,,2.4,2.34,
WSPM_1_1,3.16,1.81,1.39,,,2.58,1.94,1.32,1.3,1.14,,3.38,1.91,,,,,1.83,1.78,1.15,1.15,1.0,0.87,,,,2.97,2.27,1.65
WSPM_1_0,3.19,1.81,1.41,,,2.63,2.05,1.37,1.31,1.2,,3.42,1.94,,,,1.56,1.78,1.41,1.31,1.35,1.09,1.0,,,,3.05,2.07,1.39
WSPM_0_4,3.44,,,,,2.83,2.21,,,,,3.59,2.2,0.32,0.23,,,,,,,,,1.0,,,3.22,2.2,1.36
WSPM_1_3,4.28,2.39,1.91,,,3.52,2.74,1.78,1.71,,,4.55,2.6,,,,,,,1.34,,,,,1.0,,3.84,3.92,3.14
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.06,0.6,0.47,0.04,0.06,0.87,0.68,0.44,0.42,0.38,0.06,1.13,0.64,,,0.06,0.58,0.61,0.48,0.43,0.44,0.34,0.33,0.3,0.27,0.06,1.0,0.7,0.55
PM10_1,1.49,0.86,0.67,,,1.24,0.96,0.6,0.61,0.45,,1.6,0.91,0.12,0.08,,0.86,0.86,0.74,0.63,0.33,0.45,0.52,0.44,0.22,,1.47,1.0,0.55
PM10_2,2.41,1.38,1.08,,,1.99,1.57,1.01,0.91,0.82,,2.54,1.53,,0.13,,1.43,1.17,1.27,0.88,,0.81,0.66,0.71,0.36,,1.88,1.63,1.0
