,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.78,,,0.96,0.47,0.16,0.21,,,0.86,0.81,0.17,,0.87,0.66,0.52,0.4,0.55,0.17,0.04,0.02,0.92,0.92,0.37
TEMP_0_0,0.82,0.99,,,0.86,0.59,0.09,0.43,,,0.58,0.82,0.43,,0.86,0.7,0.52,0.37,0.59,0.28,0.1,0.05,0.98,0.96,0.41
TEMP_1_1,,0.5,1.0,,0.44,0.17,0.99,,,,1.3,0.85,,0.09,1.2,0.88,0.73,0.58,0.76,0.21,,,1.33,1.3,0.48
TEMP_0_2,,,,1.0,,,,,0.91,0.2,,,1.45,,1.55,1.27,0.79,0.52,1.14,0.5,,,1.91,1.72,0.62
PRES_0_0,0.94,0.81,0.1,,1.0,0.43,,0.14,,,0.82,0.8,0.22,,0.86,0.63,0.49,0.37,0.54,0.2,0.04,0.05,0.89,0.91,0.37
PRES_1_0,1.0,1.1,,,1.05,0.97,,0.21,,,0.82,1.0,0.41,,1.04,0.87,0.61,0.49,0.71,0.28,0.12,,1.18,1.14,0.54
PRES_0_1,0.65,0.38,0.87,,,,1.0,,,,1.28,0.76,,0.08,1.19,0.85,0.69,0.51,0.74,0.19,0.1,,1.3,1.26,0.43
PRES_1_1,1.06,1.3,,,0.61,0.11,,1.0,,,0.37,1.04,0.66,,0.98,0.96,0.78,0.56,0.76,0.39,0.14,,1.31,1.21,0.49
PRES_1_3,,,,1.04,,,,,1.0,,,,1.52,,1.55,1.34,0.92,0.59,1.23,0.62,,,1.93,1.79,0.69
PRES_1_2,,,,1.67,,,,,,0.99,,,2.41,,3.11,1.9,,,1.43,,,,,2.92,
DEWP_1_0,0.86,0.68,0.39,,0.85,0.42,0.43,0.13,,,1.0,0.68,0.09,,0.94,0.65,0.51,0.33,0.58,0.17,0.02,,0.94,0.96,0.35
DEWP_0_0,0.93,0.91,0.14,,0.89,0.53,0.15,0.32,,,0.65,0.99,,,0.81,0.71,0.55,0.44,0.55,0.2,0.09,0.05,0.98,0.93,0.42
DEWP_0_1,0.69,1.08,,0.36,0.86,0.62,,0.63,0.3,0.1,,,1.0,,1.02,0.85,0.6,0.53,0.74,0.45,0.12,,1.22,1.2,0.52
DEWP_1_1,,,2.19,,,,2.25,,,,,,,0.99,2.86,1.43,1.48,,1.98,,,,2.96,2.87,
WSPM_0_1,0.85,0.79,0.29,0.1,0.82,0.52,0.33,0.25,0.09,0.03,0.81,0.79,0.27,0.03,0.99,0.66,0.49,0.32,0.59,0.1,0.04,,0.97,0.95,0.34
WSPM_0_0,1.08,1.0,0.35,0.13,1.11,0.54,0.36,0.38,0.12,,1.0,0.96,0.36,,0.98,0.96,0.71,0.46,0.77,0.21,0.09,,1.25,1.17,0.47
WSPM_1_1,1.18,1.05,0.4,0.14,1.13,0.54,0.41,0.46,0.12,,1.05,1.09,0.36,,1.15,0.92,0.94,0.53,0.72,0.19,,,1.31,1.27,0.55
WSPM_1_2,1.17,1.14,0.44,0.09,1.23,0.57,0.43,0.45,0.09,,1.16,1.16,0.41,,1.03,0.98,0.54,0.97,0.73,0.33,0.08,,1.32,1.33,0.74
WSPM_1_0,1.26,1.19,0.41,0.17,1.25,0.69,0.43,0.4,0.15,,1.12,1.12,0.47,,1.25,1.11,0.85,0.48,0.92,0.23,,,1.45,1.38,0.54
WSPM_0_2,1.22,1.28,0.37,0.27,1.24,0.84,0.39,0.53,0.18,,0.93,0.95,0.81,,1.06,0.72,0.65,0.27,0.78,0.99,,,1.18,1.48,0.7
WSPM_1_3,2.25,1.92,,,2.06,1.12,0.82,0.65,,,2.3,1.91,0.91,,1.66,0.98,0.63,0.63,0.51,,0.98,,2.39,2.48,0.82
WSPM_0_3,2.88,2.72,,,2.48,,,,,,,2.8,,,,1.36,,,1.21,,,0.99,,2.82,1.23
PM10_0,0.8,0.77,0.27,0.1,0.8,0.46,0.3,0.3,0.09,,0.75,0.77,0.28,0.03,0.79,0.69,0.53,0.43,0.55,0.2,0.09,,0.99,0.86,0.37
PM10_1,0.85,0.79,0.29,0.11,0.83,0.46,0.31,0.28,0.08,0.04,0.78,0.77,0.28,0.02,0.92,0.66,0.51,0.35,0.58,0.21,0.04,0.04,0.95,0.99,0.33
PM10_2,1.35,1.26,0.32,0.15,1.46,0.78,0.35,0.31,0.11,,1.21,1.1,0.67,,1.32,0.79,0.62,0.37,0.78,0.48,,0.14,0.79,1.44,0.96
