,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,1.0,,,1.0,1.01,0.99,1.01,,,1.0,1.0,1.01,,1.01,1.0,0.98,1.0,1.01,1.0,0.98,,1.0,1.0,0.99
TEMP_0_0,1.0,1.0,,,1.01,0.99,1.0,1.0,,,0.99,1.0,1.0,,0.99,1.0,1.06,1.0,0.99,1.0,1.01,0.99,1.0,1.0,1.01
TEMP_1_1,,,1.0,,1.01,,1.0,,,,1.0,1.01,,0.99,1.0,1.0,0.99,1.0,1.0,0.99,,,1.0,1.0,0.99
TEMP_0_2,,,,1.0,,,,,1.0,0.99,,,1.0,,0.99,1.0,1.0,1.0,1.0,1.0,,,1.0,0.99,1.0
PRES_0_0,1.0,0.99,0.99,,1.0,0.98,,,,,1.0,1.0,1.01,,1.0,1.0,1.0,1.01,1.02,1.0,0.95,1.02,1.0,1.0,1.0
PRES_1_0,0.99,1.01,,,1.02,1.0,,,,,1.01,0.99,1.0,,1.01,1.0,1.0,0.98,0.96,1.0,1.02,,0.99,1.02,1.0
PRES_0_1,1.01,0.99,1.0,,,,1.0,,,,1.0,1.0,,0.99,1.0,1.01,1.0,1.0,1.0,0.99,1.0,,1.0,1.0,0.99
PRES_1_1,0.99,1.0,,,,,,1.0,,,0.95,1.0,1.0,,1.0,0.99,1.0,1.0,1.0,1.01,1.05,,1.0,0.99,1.05
PRES_1_3,,,,1.0,,,,,1.0,,,,1.0,,0.99,1.0,1.0,1.0,1.0,1.0,,,1.0,0.99,1.0
PRES_1_2,,,,1.01,,,,,,1.0,,,0.99,,0.98,,,,,,,,,0.97,
DEWP_1_0,1.0,1.01,1.0,,1.0,0.99,1.0,1.05,,,1.0,1.0,,,1.0,1.0,0.99,0.99,1.01,0.99,,,1.0,1.0,0.99
DEWP_0_0,1.0,1.0,0.99,,1.0,1.01,1.0,1.0,,,1.0,1.0,,,0.99,1.0,1.01,1.01,0.99,1.01,1.02,1.0,1.0,1.0,1.03
DEWP_0_1,0.99,1.0,,1.0,0.99,1.0,,1.0,1.0,1.01,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.99
DEWP_1_1,,,1.01,,,,1.01,,,,,,,1.0,0.98,,,,,,,,0.99,1.0,
WSPM_0_1,0.99,1.01,0.99,1.0,1.0,0.99,1.0,1.0,1.0,1.02,1.0,1.01,1.0,1.0,1.0,,0.85,1.05,1.05,,,,1.01,1.0,1.0
WSPM_0_0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.01,1.0,,1.0,1.0,1.0,,,1.0,1.08,0.96,0.98,,,,1.01,0.99,0.98
WSPM_1_1,1.02,0.94,1.01,0.98,1.0,1.0,1.0,1.0,1.0,,1.01,0.99,0.99,,1.16,0.93,1.0,,,,,,0.99,1.01,1.01
WSPM_1_2,1.0,1.0,1.0,1.0,0.99,1.02,1.0,1.0,1.0,,1.01,0.99,1.0,,0.95,1.05,,1.0,,,,,0.99,1.0,1.06
WSPM_1_0,0.99,1.01,1.0,1.0,0.98,1.04,1.0,1.0,1.0,,0.99,1.01,1.0,,0.95,1.02,,,1.0,0.96,,,1.0,1.0,1.01
WSPM_0_2,1.0,1.0,1.01,1.0,1.0,1.0,1.01,0.99,1.0,,1.01,0.99,1.0,,,,,,1.04,1.0,,,0.99,1.02,0.98
WSPM_1_3,1.02,0.99,,,1.05,0.98,1.0,0.95,,,,0.98,1.0,,,,,,,,1.0,,0.98,1.05,
WSPM_0_3,,1.01,,,0.98,,,,,,,1.0,,,,,,,,,,1.0,,1.0,0.95
PM10_0,1.0,1.0,1.0,1.0,1.0,1.01,0.99,1.0,1.0,,1.0,1.0,1.0,1.01,0.99,0.99,1.01,1.01,1.0,1.01,1.02,,1.0,1.0,
PM10_1,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.01,1.0,1.02,1.0,1.0,1.0,1.0,1.0,1.01,0.99,1.0,1.0,0.98,0.96,1.0,1.0,1.0,1.01
PM10_2,1.01,0.99,1.0,1.0,1.0,1.0,1.0,0.96,1.0,,1.01,0.97,1.01,,1.0,1.02,0.98,0.94,0.99,1.02,,1.05,,0.99,1.0
