,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,6.75,3.49,,,4.54,64.62,65.6,153.89,,,6.19,6.89,71.19,,6.1,109.06,259.53,329.68,771.95,971.89,101223.83,,4.09,6.21,733.99
TEMP_0_0,1.39,12.01,,,2.64,72.74,27.02,269.28,,,3.12,5.89,148.37,,5.28,84.81,151.21,184.1,507.83,1230.51,166203.06,1870873.01,3.45,4.53,623.49
TEMP_1_1,,,133.82,,0.45,,87.61,,,,2.41,1.1,,1529791.38,2.01,32.27,72.75,102.15,212.33,292.55,,,1.32,1.88,171.5
TEMP_0_2,,,,5134.93,,,,,8676.9,2571989.14,,,25.44,,0.48,7.41,14.18,15.36,55.78,112.4,,,0.3,0.44,40.17
PRES_0_0,6.23,9.04,69.29,,5.64,24.61,,,,,6.53,7.41,100.47,,6.91,115.09,252.8,330.16,783.75,1291.73,113207.16,2175726.6,4.23,6.82,894.0
PRES_1_0,1.69,5.04,,,0.5,64.62,,,,,1.77,3.13,61.89,,2.68,44.4,83.7,103.37,284.45,536.65,80421.86,,1.85,2.21,293.52
PRES_0_1,0.91,0.92,135.54,,,,101.79,,,,2.72,1.14,,1615908.45,2.33,34.52,78.91,103.43,233.54,309.01,56540.76,,1.49,2.09,189.52
PRES_1_1,0.84,3.84,,,,,,176.63,,,0.42,2.11,62.7,,1.49,32.08,71.44,85.94,196.74,405.51,46783.96,,1.28,1.5,142.63
PRES_1_3,,,,4319.24,,,,,7931.87,,,,21.44,,0.37,6.71,13.01,14.08,48.52,103.07,,,0.27,0.35,31.55
PRES_1_2,,,,637.5,,,,,,927712.28,,,3.12,,0.08,,,,,,,,,0.07,
DEWP_1_0,4.82,6.27,214.41,,3.76,49.98,156.13,65.56,,,7.92,1.96,,,6.83,99.49,189.97,227.33,662.66,966.61,,,3.57,6.17,733.14
DEWP_0_0,4.37,9.46,78.71,,3.42,75.07,53.19,238.4,,,1.59,9.01,,,5.02,99.72,235.39,306.57,642.62,947.99,172895.67,2146268.55,4.13,4.93,549.85
DEWP_0_1,0.76,4.12,,11014.76,0.79,25.06,,123.26,18515.85,5728828.77,,,116.32,,1.82,32.76,68.92,96.17,236.06,651.7,61780.65,,1.36,1.86,277.81
DEWP_1_1,,,5.95,,,,4.06,,,,,,,323143.63,0.1,,,,,,,,0.07,0.07,
WSPM_0_1,3.99,9.04,150.82,12623.11,3.38,64.63,113.72,177.89,19216.76,9030284.42,5.76,5.31,110.67,1968019.22,8.65,,62.02,76.99,464.98,,,,3.52,5.85,677.74
WSPM_0_0,1.67,3.34,56.81,4477.07,1.3,25.35,38.82,89.69,8119.37,,1.95,2.44,46.05,,,74.96,74.83,51.06,412.1,,,,1.69,1.91,153.27
WSPM_1_1,1.5,1.9,46.67,3058.72,1.03,17.27,32.27,70.82,5662.5,,1.37,2.04,34.76,,0.72,23.31,161.82,,,,,,1.19,1.64,177.24
WSPM_1_2,1.32,1.88,46.9,2420.64,0.96,16.08,30.64,62.22,4440.7,,1.2,1.91,35.25,,0.42,14.58,,209.57,,,,,1.18,1.32,160.79
WSPM_1_0,0.93,1.63,29.89,2695.77,0.68,14.22,21.02,43.38,4691.63,,1.03,1.27,26.53,,0.78,34.51,,,264.05,101.58,,,0.85,1.07,114.86
WSPM_0_2,0.58,1.85,20.23,2619.82,0.56,11.86,13.79,42.36,4806.08,,0.75,0.86,35.61,,,,,,53.44,709.75,,,0.5,0.98,199.34
WSPM_1_3,0.11,0.44,,,0.1,2.98,4.35,7.94,,,,0.28,5.88,,,,,,,,37380.23,,0.16,0.16,
WSPM_0_3,,0.21,,,0.07,,,,,,,0.15,,,,,,,,,,271296.85,,0.11,20.47
PM10_0,4.72,10.12,172.8,13624.6,3.55,80.76,125.21,264.54,24676.41,,5.25,7.54,143.41,2326363.3,6.04,125.25,251.64,343.58,795.21,983.72,188248.79,,5.98,3.05,
PM10_1,4.43,8.33,155.5,12702.88,3.6,57.37,111.33,195.57,19716.72,9120821.98,5.67,5.61,122.01,1496324.27,6.39,90.88,207.45,237.82,622.19,1134.42,98881.36,1726591.08,1.88,7.81,455.12
PM10_2,0.9,1.86,23.73,1901.19,0.79,13.07,16.92,28.17,2986.73,,1.15,0.99,31.15,,1.23,12.53,37.13,43.0,110.03,418.93,,613336.57,,0.75,410.46
