,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.31,1.1,,,1.19,0.94,0.37,0.49,,,1.15,1.09,0.38,,1.16,1.38,1.23,0.98,1.6,0.57,0.35,0.25,1.14,1.24,1.1
TEMP_0_0,1.0,1.4,,,1.0,1.14,0.2,1.06,,,0.72,1.09,0.98,,1.11,1.46,1.21,0.91,1.72,0.9,0.75,0.59,1.19,1.22,1.16
TEMP_1_1,,0.52,1.99,,0.44,0.24,1.85,,,,1.41,0.89,,0.91,1.32,1.52,1.4,1.2,1.81,0.57,,,1.36,1.42,1.11
TEMP_0_2,,,,3.3,,,,,3.28,2.0,,,2.17,,1.31,1.74,1.2,0.81,2.16,1.06,,,1.48,1.46,1.17
PRES_0_0,1.24,1.17,0.25,,1.27,0.82,,0.33,,,1.1,1.1,0.51,,1.17,1.35,1.19,0.94,1.62,0.68,0.27,0.56,1.12,1.24,1.12
PRES_1_0,1.11,1.38,,,1.04,1.76,,,,,0.9,1.19,0.83,,1.17,1.55,1.25,1.04,1.78,0.79,0.83,,1.28,1.29,1.34
PRES_0_1,0.68,0.43,1.77,,,,1.91,,,,1.42,0.79,,0.85,1.33,1.49,1.35,1.07,1.81,0.53,0.65,,1.36,1.4,1.01
PRES_1_1,1.06,1.54,,,0.53,,,2.06,,,0.36,1.15,1.26,,1.04,1.67,1.53,1.14,1.78,1.0,0.82,,1.33,1.27,1.11
PRES_1_3,,,,3.34,,,,,3.51,,,,2.2,,1.25,1.8,1.37,0.9,2.26,1.24,,,1.5,1.47,1.23
PRES_1_2,,,,3.84,,,,,,6.76,,,2.5,,1.88,1.81,,,2.04,,,,,1.75,
DEWP_1_0,1.11,0.93,0.95,,1.05,0.79,0.98,0.32,,,1.33,0.87,0.19,,1.26,1.37,1.18,0.83,1.7,0.56,0.14,,1.16,1.27,1.03
DEWP_0_0,1.17,1.3,0.35,,1.07,1.07,0.35,0.79,,,0.81,1.35,,,1.06,1.47,1.32,1.1,1.6,0.66,0.7,0.61,1.21,1.21,1.18
DEWP_0_1,0.72,1.32,,1.51,0.85,1.04,,1.31,1.4,1.17,,,1.94,,1.1,1.49,1.2,1.07,1.81,1.22,0.72,,1.25,1.32,1.26
DEWP_1_1,,,2.52,,,,2.45,,,,,,,5.86,1.86,1.58,1.61,,2.8,,,,1.79,1.85,
WSPM_0_1,1.09,1.11,0.69,0.53,1.01,1.0,0.74,0.63,0.49,0.46,1.07,1.04,0.64,0.35,1.34,1.37,1.16,0.79,1.74,0.24,0.2,,1.19,1.25,0.99
WSPM_0_0,1.15,1.21,0.72,0.55,1.11,0.94,0.69,0.82,0.53,,1.09,1.09,0.7,,1.04,1.78,1.44,0.91,1.97,0.59,0.5,,1.32,1.29,1.14
WSPM_1_1,1.22,1.23,0.77,0.54,1.11,0.88,0.76,0.89,0.52,,1.08,1.17,0.69,,1.21,1.56,1.93,1.02,1.62,0.48,,,1.3,1.37,1.2
WSPM_1_2,1.2,1.3,0.85,0.36,1.18,0.93,0.79,0.87,0.42,,1.21,1.23,0.76,,1.06,1.58,0.83,2.06,1.6,0.8,,,1.32,1.39,1.72
WSPM_1_0,1.2,1.3,0.75,0.67,1.13,1.07,0.74,0.79,0.61,,1.11,1.14,0.81,,1.23,1.78,1.46,0.76,2.09,0.59,,,1.35,1.36,1.18
WSPM_0_2,1.14,1.37,0.66,0.92,1.11,1.2,0.64,1.0,0.76,,0.91,0.94,1.37,,0.91,0.95,0.99,0.44,1.48,2.49,,,1.06,1.42,1.57
WSPM_1_3,1.4,1.58,,,1.47,1.2,1.04,0.83,,,1.64,1.46,1.18,,1.1,1.07,,,0.72,,4.31,,1.67,1.78,1.03
WSPM_0_3,1.7,1.92,,,1.49,,,,,,,1.86,,,,1.25,,,1.58,,,5.72,,1.82,1.91
PM10_0,1.04,1.13,0.68,0.51,0.97,0.96,0.7,0.76,0.51,,0.99,1.06,0.68,0.39,1.05,1.48,1.32,1.07,1.63,0.64,0.7,,1.28,1.13,1.03
PM10_1,1.1,1.11,0.7,0.55,1.01,0.9,0.72,0.69,0.48,0.57,1.03,1.01,0.66,0.25,1.23,1.38,1.16,0.89,1.7,0.68,0.28,0.45,1.15,1.34,0.97
PM10_2,1.29,1.36,0.58,0.5,1.36,1.13,0.61,0.61,0.49,,1.23,1.11,1.14,,1.34,1.21,1.07,0.62,1.67,1.23,,1.18,0.65,1.43,2.24
