,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,2.2,5.84,34.08,39.23,88.93,,0.77,7.14,13956.8,50105.29,,9.54,9.51,18.43,37.98,46.6,100.14,102.85,142.48,327.79,,1.25,5.04,34.6
TEMP_0_1,,1.0,,,,0.23,0.63,3.48,4.17,9.46,,0.08,,,,,1.01,1.0,1.94,3.99,4.96,10.53,10.87,,44.43,,0.13,0.54,3.74
TEMP_0_0,,,0.99,7945.05,762724.98,0.09,,1.27,1.56,3.54,762724.98,,0.28,,,762724.98,0.38,0.38,0.7,1.52,1.85,4.04,4.12,,13.36,762724.98,0.05,0.2,1.33
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.46,4.36,11.44,,,1.0,,,23.55,40.5,,0.35,3.26,,,,4.33,4.33,8.44,17.38,21.57,45.97,47.03,63.91,153.03,,0.57,2.27,15.69
PRES_1_3,0.17,1.59,,,,,1.0,,,10.76,,0.13,1.21,2387.41,8570.86,,1.63,1.61,3.05,6.5,7.97,17.58,17.55,24.52,57.49,,0.21,0.86,5.88
PRES_1_1,0.03,0.28,0.74,8487.02,,,,0.99,1.45,2.99,,0.02,0.21,,1998.78,,0.3,0.27,0.57,1.1,1.36,3.04,2.99,,11.61,,0.04,0.16,1.09
PRES_1_0,0.03,0.24,0.64,,345780.75,0.05,,0.71,1.0,2.27,345780.75,0.02,0.18,,,345780.75,0.23,0.25,0.45,1.01,1.68,2.57,2.7,,10.42,345780.75,0.03,0.13,0.87
PRES_0_0,0.01,0.11,0.28,,,0.03,0.07,0.32,0.42,1.0,,0.01,0.08,162.45,531.21,,0.11,0.1,0.22,0.4,0.39,0.93,1.11,,,,0.01,0.06,0.39
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.3,12.19,,,,2.84,7.61,43.24,50.34,114.01,,1.0,,,64971.33,,12.32,12.34,23.69,48.93,60.34,129.54,132.79,186.59,452.11,,1.62,6.54,45.35
DEWP_0_1,0.14,1.27,3.55,39900.06,2708506.05,0.31,0.8,4.7,5.54,12.78,2708506.05,0.1,1.0,,7073.7,2708506.05,1.37,1.33,2.58,5.45,6.65,14.3,14.65,18.86,47.61,2708506.05,0.18,0.7,4.67
DEWP_0_0,,,,,,,,,,0.01,,,,1.0,3.59,,,,,,,,,,,,,,
DEWP_1_0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.1,0.99,2.52,,,0.23,0.61,3.28,4.11,8.65,,0.08,0.71,1366.06,3839.97,,1.0,1.1,,5.61,2.5,14.64,11.66,,,,0.13,0.52,3.35
WSPM_0_1,0.1,0.98,2.63,,,0.23,0.61,3.46,3.97,9.08,,0.08,0.75,,,,0.91,1.0,1.66,4.24,4.91,10.51,11.23,13.24,50.87,,0.13,0.49,3.76
WSPM_0_2,0.05,0.51,1.47,19155.1,,0.12,0.33,1.73,2.2,3.9,,0.04,0.39,,,,,0.6,1.0,2.26,2.13,4.97,6.46,,,,0.07,0.27,1.65
WSPM_0_0,0.03,0.25,0.65,,,0.06,0.16,0.9,1.03,2.75,,0.02,0.18,,,,0.18,0.23,0.5,1.0,1.47,2.66,2.68,,10.73,,0.03,0.13,0.83
WSPM_1_2,0.02,0.2,0.54,,,0.05,0.13,0.76,0.88,2.81,,0.02,0.15,,,,0.39,0.2,0.46,0.77,1.0,2.16,1.8,,,,0.03,0.15,
WSPM_1_1,0.01,0.09,0.24,,,0.02,0.06,0.34,0.41,1.05,,0.01,0.07,,,,,0.1,0.21,0.34,0.45,1.0,0.93,,,,0.01,0.05,0.44
WSPM_1_0,0.01,0.09,0.24,,,0.02,0.06,0.33,0.39,0.99,,0.01,0.07,,,,0.08,0.09,0.17,0.38,0.49,1.01,1.0,,,,0.01,0.05,0.36
WSPM_0_4,0.01,,,,,0.02,0.04,,,,,0.01,0.05,96.79,339.59,,,,,,,0.58,0.41,1.0,,,0.01,0.03,0.23
WSPM_1_3,,0.03,0.07,,,0.01,0.02,0.1,0.12,,,,0.02,,,,,,,0.09,,,0.22,,1.0,,,0.02,0.19
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.8,7.53,19.9,213393.57,11614347.209999999,1.75,4.69,26.83,31.63,79.43,11614347.209999999,0.62,5.64,,,11614347.209999999,7.37,7.68,13.77,30.49,41.19,81.6,81.17,112.4,304.84,11614347.209999999,1.0,4.01,34.23
PM10_1,0.2,1.86,5.0,60541.53,,0.44,1.15,6.27,7.96,16.07,,0.15,1.39,2445.33,8018.58,,1.92,1.93,3.73,7.74,5.0,18.27,22.42,27.7,37.7,,0.26,1.0,6.07
PM10_2,0.03,0.27,0.73,,,0.06,0.17,1.0,1.06,2.68,,0.02,0.21,,1116.55,,0.29,0.23,0.57,0.96,,2.99,2.53,4.09,6.11,,0.03,0.15,1.0
