,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.63,0.73,,,0.79,0.72,3.18,2.35,,,0.77,0.82,5.41,,0.73,0.29,0.32,0.49,0.17,1.31,1.15,2.85,0.76,0.63,0.34
TEMP_0_0,1.13,0.55,,,1.18,0.6,18.05,0.6,,,1.83,0.9,0.83,,0.86,0.33,0.41,0.71,0.18,0.63,0.47,0.47,0.86,0.76,0.41
TEMP_1_1,,41.44,0.32,,13.06,16.4,0.38,,,,1.04,2.74,,0.22,1.13,0.5,0.46,0.71,0.27,2.51,,,1.13,0.97,0.71
TEMP_0_2,,,,0.13,,,,,0.13,0.13,,,0.59,,2.4,0.87,1.47,3.21,0.38,1.07,,,2.28,1.97,0.87
PRES_0_0,0.66,0.66,7.0,,0.66,0.83,,4.02,,,0.77,0.78,3.02,,0.74,0.29,0.33,0.49,0.16,1.1,1.04,0.83,0.75,0.61,0.3
PRES_1_0,1.28,0.77,,,1.5,0.38,,19.34,,,2.02,1.06,1.63,,1.03,0.44,0.61,1.01,0.22,0.84,0.71,,1.1,1.0,0.6
PRES_0_1,5.96,7.03,0.34,,,,0.34,,,,0.98,2.77,,0.23,1.01,0.5,0.46,0.77,0.26,2.68,0.86,,1.07,0.93,0.71
PRES_1_1,1.93,0.84,,,5.5,6.51,,0.29,,,7.03,1.59,0.84,,1.44,0.45,0.46,0.79,0.27,0.9,1.63,,1.3,1.23,0.82
PRES_1_3,,,,0.14,,,,,0.12,,,,0.63,,2.82,0.9,1.5,2.89,0.41,1.29,,,2.25,2.18,0.92
PRES_1_2,,,,0.31,,,,,,0.04,,,1.35,,3.76,3.3,,,0.78,,,,,3.83,
DEWP_1_0,0.92,1.12,0.71,,1.09,1.04,0.68,9.76,,,0.61,1.25,16.6,,0.7,0.32,0.34,0.58,0.17,1.46,1.46,,0.75,0.64,0.36
DEWP_0_0,0.82,0.59,3.82,,0.97,0.62,4.76,0.93,,,1.45,0.59,,,0.8,0.3,0.33,0.54,0.17,1.11,0.69,0.42,0.79,0.71,0.43
DEWP_0_1,2.79,0.97,,0.32,2.27,1.06,,0.67,0.32,0.33,,,0.32,,1.49,0.48,0.7,0.84,0.24,0.49,0.73,,1.35,1.06,0.45
DEWP_1_1,,,1.09,,,,1.22,,,,,,,0.05,3.17,1.36,1.05,,0.82,,,,3.64,3.24,
WSPM_0_1,0.91,0.78,1.26,1.05,1.05,0.76,1.2,1.69,1.29,0.51,0.86,1.04,1.68,0.71,0.6,0.34,0.39,0.9,0.16,2.11,2.19,,0.81,0.64,0.34
WSPM_0_0,1.37,1.08,2.03,2.16,1.65,1.18,2.11,1.36,1.9,,1.56,1.25,2.23,,1.31,0.36,0.5,0.85,0.21,2.67,1.99,,1.04,1.01,0.68
WSPM_1_1,1.55,1.23,2.06,2.45,1.88,1.41,2.19,1.66,2.19,,1.74,1.4,2.53,,1.35,0.43,0.32,1.27,0.26,2.82,,,1.23,1.12,0.75
WSPM_1_2,1.63,1.33,1.75,2.74,1.8,1.35,2.13,1.96,3.51,,2.0,1.46,2.18,,1.62,0.56,0.61,0.29,0.38,4.25,1.79,,1.28,1.3,1.02
WSPM_1_0,1.77,1.43,2.75,2.22,2.06,1.47,2.64,2.0,2.07,,1.91,1.78,2.5,,1.49,0.52,0.72,1.41,0.27,3.32,,,1.43,1.28,0.73
WSPM_0_2,2.4,1.38,6.26,1.75,2.22,1.4,6.98,1.46,1.47,,2.85,2.41,1.08,,5.82,0.95,1.48,1.65,0.51,0.22,,,2.0,1.39,0.45
WSPM_1_3,6.75,2.17,,,7.15,1.93,4.09,2.6,,,12.68,3.01,3.08,,7.9,1.44,4.02,3.54,1.24,,0.08,,2.58,3.64,3.55
WSPM_0_3,3.42,2.71,,,3.69,,,,,,,3.05,,,,3.23,,,1.57,,,0.05,,3.31,0.65
PM10_0,0.97,0.7,1.19,1.15,1.14,0.72,1.19,0.99,1.14,,1.05,0.85,1.28,0.95,0.75,0.28,0.33,0.47,0.15,1.34,0.61,,0.65,0.72,0.86
PM10_1,0.9,0.79,1.33,1.09,1.01,0.82,1.33,1.3,1.23,0.63,0.91,1.0,1.44,0.91,0.74,0.33,0.34,0.63,0.18,0.81,0.97,0.93,0.88,0.61,0.29
PM10_2,1.59,1.28,3.96,4.42,1.75,1.26,4.48,3.15,5.07,,1.89,1.94,1.9,,1.62,0.61,0.76,1.27,0.32,0.63,,0.68,2.17,1.21,0.25
