,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,2.89,,,,,8.33,33.97,339.97,502.49,2038.23,,1.65,37.3,5259743.24,48684821.65,,73.35,74.11,180.44,761.77,814.95,2826.17,4191.68,4919.71,16402.99,,3.56,31.1,575.02
TEMP_0_1,,47.49,,,,1.75,12.99,204.55,221.95,802.22,,0.6,,,,,22.13,23.54,76.65,265.45,312.23,1044.36,1409.96,,3644.99,,1.13,11.52,189.81
TEMP_0_0,,,161.77,,,1.42,,113.94,207.99,688.26,,,17.6,,,,11.86,17.93,31.99,180.89,147.8,687.52,925.09,,2993.62,,0.69,6.65,113.78
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.72,32.26,184.4,,,7.71,,,,512.66,,1.1,27.56,,,,50.6,50.86,117.52,567.4,583.2,2196.76,2997.17,2161.58,8357.74,,2.52,20.56,314.14
PRES_1_3,0.99,33.29,,,,,26.2,,,,,0.7,14.03,1766501.69,19686524.18,,23.98,28.43,86.94,298.0,345.19,1141.3,1637.97,2673.37,8118.34,,1.37,13.24,296.83
PRES_1_1,0.3,16.2,66.64,255227841.92,,,,228.94,,250.76,,0.22,10.87,,,,13.74,10.79,29.82,151.08,183.44,481.56,749.1,,2898.97,,0.64,5.33,83.84
PRES_1_0,0.3,11.04,77.21,,,,,,279.11,607.4,,0.24,8.41,,,,9.0,15.73,33.49,130.45,90.48,470.58,750.87,,2673.2,,0.55,5.61,86.9
PRES_0_0,0.22,6.78,45.33,,,0.3,,,112.45,757.68,,0.16,4.93,1480248.82,,,9.36,9.19,23.11,56.83,64.07,270.81,382.42,,,,0.28,4.42,79.15
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,2.78,88.74,,,,8.93,40.22,418.97,667.88,2508.13,,2.08,,,,,85.15,83.37,233.22,892.86,885.44,3455.48,4898.19,4264.07,14922.04,,3.99,37.49,671.34
DEWP_0_1,0.74,,223.59,375822426.17,,2.66,9.43,242.77,285.51,965.26,,,33.24,,,,19.31,31.84,55.21,313.41,380.25,1099.36,1598.73,1672.4,7820.23,,1.37,11.24,197.34
DEWP_0_0,0.02,,,,,,,,,53.98,,,,425384.07,,,1.12,,,,,,,,,,0.02,0.39,
DEWP_1_0,0.01,,,,,,,,,,,,,,1789205.16,,0.69,,,,,,,,,,,0.18,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.79,20.88,80.02,,,2.63,8.8,157.53,188.37,888.73,,0.54,10.36,2552304.43,17071466.0,,47.93,6.34,,109.31,,,752.9,,,,0.93,12.46,247.69
WSPM_0_1,0.74,20.62,113.09,,,2.47,9.75,125.13,256.68,840.76,,0.49,16.0,,,,6.58,47.21,19.52,177.75,153.87,705.82,1507.07,,,,1.18,10.0,147.83
WSPM_0_2,0.51,19.36,61.7,,,1.61,8.78,91.9,164.69,536.14,,0.4,7.87,,,,,4.85,107.61,92.49,,314.11,794.76,,,,0.75,9.16,135.75
WSPM_0_0,0.36,11.15,57.86,,,1.31,4.82,85.11,101.37,327.83,,0.25,7.54,,,,2.81,7.48,14.11,246.06,153.57,619.9,1245.54,,1868.16,,0.67,3.29,43.54
WSPM_1_2,0.33,11.31,38.27,,,1.12,4.87,88.99,63.19,386.52,,0.21,7.85,,,,,6.93,,116.86,339.88,338.03,302.34,,,,0.6,3.56,
WSPM_1_1,0.22,7.06,34.22,,,0.83,2.85,43.31,57.39,226.65,,0.16,4.34,,,,,6.9,13.59,114.53,53.83,843.6,327.2,,,,0.41,2.8,33.17
WSPM_1_0,0.23,6.46,31.87,,,0.8,2.87,45.8,70.96,187.59,,0.16,4.32,,,,2.91,7.41,10.16,139.66,58.07,337.95,735.26,,,,0.39,2.52,43.05
WSPM_0_4,0.24,,,,,0.52,4.5,,,,,0.12,4.38,798046.8,,,,,,,,,,1386.05,,,0.16,3.31,79.91
WSPM_1_3,0.14,2.42,15.72,,,0.34,2.31,26.13,30.62,,,0.07,3.24,,,,,,,20.48,,,,,4088.62,,0.21,1.38,43.63
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,2.12,58.35,258.4,504432900.25,,7.28,27.71,431.4,526.92,1627.21,,1.4,40.82,,,,46.42,73.14,135.53,849.3,975.01,3232.67,4354.54,1695.54,16983.92,,3.75,19.98,246.0
PM10_1,1.0,32.07,136.94,,,3.23,14.36,184.42,329.91,1301.79,,0.72,18.39,2527872.67,17061502.94,,38.8,31.88,108.78,226.7,120.41,823.34,1595.81,2404.76,2759.17,,1.17,20.71,234.33
PM10_2,0.4,10.72,50.5,,,0.99,7.38,58.04,101.76,542.42,,0.27,7.26,,11729578.32,,17.1,8.51,37.57,68.33,,267.42,403.94,1150.75,1693.79,,0.16,5.42,228.64
