,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,2.16,2.39,,,1.85,3.95,1.7,3.14,,,2.05,2.08,1.96,,2.19,6.84,7.96,6.8,14.77,6.07,16.06,28.47,1.89,2.27,10.05
TEMP_0_0,1.58,2.71,,,1.47,4.42,0.9,5.8,,,1.24,1.88,4.53,,1.95,6.48,6.98,5.66,14.15,8.87,34.89,57.55,1.79,2.09,9.85
TEMP_1_1,,0.85,7.12,,0.47,0.79,5.93,,,,1.71,1.21,,66.5,1.68,5.07,6.15,5.55,11.23,4.08,,,1.51,1.77,7.2
TEMP_0_2,,,,30.43,,,,,35.88,140.51,,,4.57,,1.04,3.52,3.19,2.37,8.14,4.72,,,1.04,1.13,4.47
PRES_0_0,2.12,2.6,1.36,,2.0,3.74,,2.17,,,2.02,2.15,2.68,,2.26,6.8,7.82,6.6,15.12,7.31,14.73,62.56,1.9,2.32,10.37
PRES_1_0,1.38,2.15,,,1.29,5.22,,2.06,,,1.25,1.64,3.1,,1.67,5.71,5.87,5.35,12.02,6.26,29.51,,1.55,1.79,9.33
PRES_0_1,0.83,0.69,6.54,,,,6.38,,,,1.77,1.14,,64.7,1.75,5.14,6.11,5.13,11.63,3.97,23.29,,1.56,1.81,6.7
PRES_1_1,1.2,2.1,,,0.62,0.49,,7.9,,,0.46,1.39,4.1,,1.3,5.22,6.22,5.01,10.57,7.21,27.62,,1.4,1.55,6.93
PRES_1_3,,,,29.15,,,,,36.24,,,,4.38,,0.96,3.41,3.43,2.47,8.05,5.29,,,0.97,1.07,4.54
PRES_1_2,,,,18.02,,,,,,241.71,,,2.67,,0.74,1.86,,,3.6,,,,,0.68,
DEWP_1_0,1.82,2.02,4.86,,1.59,3.44,4.51,1.93,,,2.3,1.7,1.01,,2.31,6.58,7.54,5.53,15.1,5.85,8.92,,1.87,2.29,9.13
DEWP_0_0,1.9,2.63,1.76,,1.62,4.23,1.55,4.54,,,1.47,2.41,,,1.94,6.92,7.9,7.21,14.02,6.78,33.34,62.96,1.9,2.15,10.65
DEWP_0_1,0.85,1.9,,23.39,0.94,2.97,,5.44,25.5,145.43,,,6.7,,1.46,5.0,5.22,5.14,11.32,8.91,25.2,,1.43,1.68,7.95
DEWP_1_1,,,3.27,,,,2.85,,,,,,,158.99,0.84,1.73,2.62,,6.17,,,,0.71,0.82,
WSPM_0_1,1.75,2.32,3.48,10.9,1.5,4.14,3.38,3.56,12.11,71.11,1.82,1.92,3.08,37.26,2.38,6.49,7.07,5.3,15.08,3.33,13.27,,1.89,2.21,8.7
WSPM_0_0,1.39,1.83,2.66,8.61,1.27,2.7,2.3,3.46,10.14,,1.42,1.47,2.5,,1.47,5.92,6.44,4.67,12.18,4.32,19.34,,1.53,1.7,7.6
WSPM_1_1,1.33,1.68,2.66,8.29,1.14,2.39,2.35,3.64,9.43,,1.3,1.47,2.24,,1.52,5.01,7.51,4.78,10.12,3.55,,,1.41,1.62,7.68
WSPM_1_2,1.27,1.76,2.83,4.93,1.19,2.43,2.37,3.42,6.81,,1.38,1.5,2.41,,1.31,5.08,4.11,8.37,9.85,5.79,15.89,,1.36,1.64,9.97
WSPM_1_0,1.18,1.58,2.27,8.67,1.05,2.53,2.0,2.66,9.35,,1.16,1.25,2.39,,1.37,4.97,5.6,3.54,10.64,3.5,,,1.29,1.46,6.25
WSPM_0_2,1.05,1.56,1.9,12.0,0.95,2.8,1.66,3.18,10.68,,0.88,0.97,3.76,,1.06,2.95,3.92,1.85,8.22,13.79,,,0.96,1.44,7.51
WSPM_1_3,0.87,1.06,,,0.71,1.68,1.6,1.77,,,0.98,0.88,1.92,,0.75,1.81,1.71,1.95,2.42,,66.83,,0.88,1.09,3.94
WSPM_0_3,0.75,1.01,,,0.58,,,,,,,0.87,,,,1.69,,,3.9,,,148.3,,0.83,3.99
PM10_0,1.77,2.42,3.59,11.48,1.56,3.98,3.34,4.57,13.8,,1.82,2.01,3.4,43.57,2.04,7.26,8.2,7.44,15.01,7.16,35.24,,2.07,2.15,10.18
PM10_1,1.78,2.32,3.59,11.67,1.53,3.73,3.28,4.04,11.95,93.57,1.78,1.91,3.21,25.74,2.23,6.59,7.49,5.82,14.95,6.94,14.43,47.47,1.87,2.34,8.62
PM10_2,1.27,1.67,1.77,7.53,1.21,2.82,1.66,2.04,7.34,,1.25,1.22,3.39,,1.45,3.54,4.06,2.73,9.03,7.25,,72.97,0.7,1.53,11.13
