,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.89,,,1.04,0.65,0.53,0.53,,,0.97,0.95,0.59,,0.95,0.58,0.52,0.5,0.43,0.4,0.17,0.12,1.0,0.95,0.42
TEMP_0_0,1.12,1.0,,,1.16,0.7,0.66,0.59,,,1.05,1.04,0.65,,1.06,0.68,0.59,0.56,0.49,0.44,0.21,0.13,1.16,1.09,0.51
TEMP_1_1,,3.22,1.0,,2.01,1.15,1.06,,,,1.76,1.81,,0.19,1.73,1.08,0.92,0.91,0.8,0.71,,,1.86,1.73,0.79
TEMP_0_2,,,,1.0,,,,,0.94,0.35,,,2.13,,3.54,2.21,1.9,1.88,1.59,1.38,,,3.94,3.56,1.49
PRES_0_0,0.96,0.85,0.5,,1.0,0.61,,0.5,,,0.92,0.92,0.58,,0.93,0.57,0.5,0.48,0.42,0.4,0.13,0.13,0.96,0.91,0.4
PRES_1_0,1.54,1.41,,,1.66,1.0,,,,,1.58,1.44,0.9,,1.46,0.93,0.83,0.81,0.65,0.58,0.31,,1.61,1.55,0.78
PRES_0_1,1.86,1.44,0.94,,,,1.0,,,,1.68,1.65,,0.18,1.63,1.03,0.87,0.85,0.76,0.67,0.31,,1.76,1.64,0.73
PRES_1_1,1.92,1.72,,,1.89,,,1.0,,,1.5,1.82,1.09,,1.71,1.14,1.0,0.96,0.81,0.76,0.44,,1.98,1.84,0.86
PRES_1_3,,,,1.09,,,,,1.0,,,,2.32,,3.87,2.43,2.23,2.05,1.77,1.62,,,4.25,3.91,1.63
PRES_1_2,,,,2.87,,,,,,1.0,,,5.96,,9.96,6.31,,,3.64,,,,,9.62,
DEWP_1_0,1.03,0.92,0.57,,1.09,0.64,0.6,0.63,,,1.0,0.98,0.6,,1.0,0.61,0.52,0.48,0.46,0.4,,,1.03,0.99,0.42
DEWP_0_0,1.06,0.95,0.55,,1.09,0.68,0.6,0.55,,,1.02,1.0,,,0.97,0.63,0.57,0.56,0.45,0.43,0.21,0.13,1.09,1.01,0.5
DEWP_0_1,1.67,1.55,,0.49,1.77,1.1,,0.93,0.44,0.19,,,1.0,,1.68,1.03,0.92,0.89,0.75,0.68,0.31,,1.82,1.69,0.73
DEWP_1_1,,,4.8,,,,5.07,,,,,,,1.0,8.25,4.35,3.58,,4.26,,,,8.76,7.73,
WSPM_0_1,1.04,0.94,0.56,0.28,1.08,0.67,0.6,0.57,0.26,0.1,0.99,1.02,0.61,0.1,1.0,0.64,0.52,0.54,0.47,0.24,0.14,,1.08,0.99,0.42
WSPM_0_0,1.67,1.47,0.93,0.45,1.79,1.06,0.95,0.83,0.41,,1.62,1.53,0.94,,1.56,1.0,0.95,0.8,0.73,0.76,0.36,,1.71,1.63,0.76
WSPM_1_1,1.96,1.71,1.05,0.51,2.01,1.15,1.11,1.02,0.43,,1.89,1.77,1.05,,1.84,1.06,1.0,1.14,0.72,0.75,,,1.91,1.85,0.84
WSPM_1_2,2.04,1.81,1.09,0.43,2.12,1.24,1.16,1.08,0.49,,2.18,1.95,1.1,,1.85,1.23,0.8,1.0,1.01,1.13,,,2.05,1.98,1.28
WSPM_1_0,2.3,2.04,1.27,0.63,2.38,1.54,1.3,1.15,0.56,,2.18,2.2,1.31,,2.14,1.4,1.41,1.11,1.0,1.01,,,2.37,2.19,1.02
WSPM_0_2,2.6,2.25,1.58,0.74,2.58,1.65,1.67,1.32,0.62,,2.39,2.27,1.48,,4.19,1.31,1.39,0.93,1.13,1.01,,,2.43,2.45,1.05
WSPM_1_3,6.66,4.91,,,7.63,3.12,3.27,2.28,,,,5.17,3.18,,7.52,2.71,,,,,1.0,,5.65,6.33,2.41
WSPM_0_3,7.67,7.39,,,7.71,,,,,,,7.84,,,,,,,3.59,,,1.0,,8.41,3.01
PM10_0,0.99,0.88,0.53,0.26,1.03,0.64,0.56,0.52,0.24,,0.97,0.92,0.55,0.11,0.9,0.59,0.55,0.5,0.42,0.42,0.2,,1.0,0.94,0.58
PM10_1,1.04,0.92,0.57,0.28,1.06,0.64,0.61,0.55,0.25,0.11,0.98,0.99,0.58,0.1,1.01,0.62,0.5,0.54,0.47,0.39,0.14,0.13,1.1,1.0,0.39
PM10_2,2.32,2.05,1.23,0.62,2.55,1.51,1.34,1.15,0.66,,2.37,2.21,1.44,,2.32,1.21,1.12,0.85,0.94,0.9,,0.34,1.62,2.23,1.0
