,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.55,2.52,,,,,0.89,1.82,0.86,2.56,,,,0.91,1.36,2.72,16.72,16.14,,1.2,1.5,1.79,1.05,0.73,0.42,0.9,1.25,2.24,,1.4,0.97,0.95
TEMP_0_0,2.55,0.55,,,,,2.35,0.75,1.44,1.58,,,,1.62,0.8,45.91,1.22,0.83,,1.25,1.3,1.22,3.64,0.82,0.6,0.87,0.85,1.12,,1.33,1.1,0.98
TEMP_1_1,,,0.36,,,,1.08,,1.71,,0.36,,,3.63,33.03,0.45,,,,2.01,0.96,3.41,3.39,0.81,0.42,1.59,5.37,,,1.31,1.61,21.24
TEMP_0_2,,,,0.21,,,20.22,,,0.96,,0.26,,3.63,1.99,,,0.59,,8.1,3.67,4.87,0.76,1.2,1.01,2.22,1.75,,,2.53,2.57,1.31
TEMP_0_1,,,,,0.18,,15.05,4.64,14.79,0.7,,0.82,,57.92,,,0.33,,,8.58,12.15,0.97,,1.32,1.25,1.81,2.8,0.42,,3.2,2.18,0.92
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.06,2.51,0.99,18.34,11.48,,0.48,16.08,2.07,,,,,1.16,3.3,1.07,8.04,8.75,,1.55,1.25,1.76,1.31,0.96,0.52,1.45,1.44,2.28,,1.6,1.0,0.9
PRES_1_1,1.69,0.75,,,2.39,,14.28,0.47,47.83,,,,,1.84,1.08,,0.98,0.77,,1.41,1.36,1.23,3.94,0.86,0.53,0.89,1.04,1.26,,1.42,1.2,1.05
PRES_1_0,1.07,1.64,2.13,,,,2.27,77.59,0.4,,,,,1.31,1.46,1.94,6.08,,,1.93,1.76,1.83,1.27,0.87,0.54,1.37,1.53,2.9,,1.42,1.47,2.72
PRES_1_2,2.9,2.0,,0.76,0.51,,,,,0.28,,,,2.61,1.0,,0.96,,,2.19,3.54,2.41,1.94,0.71,0.68,0.95,1.42,1.04,,1.99,1.65,1.71
PRES_0_1,,,0.55,,,,,,,,0.19,,,,,0.52,,,,1.85,1.43,,,1.1,0.62,1.87,,,,2.04,2.35,
PRES_1_3,,,,0.29,0.86,,,,,,,0.18,,12.58,3.73,,1.54,0.51,,7.37,3.02,2.06,1.59,2.13,1.42,1.81,2.34,1.14,,2.6,3.99,0.92
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.76,1.28,2.6,1.81,25.3,,0.86,1.59,0.87,1.74,,5.47,,0.63,3.35,,,,,1.06,1.61,1.12,0.81,1.12,0.54,1.63,3.13,,,1.45,0.81,0.66
DEWP_0_0,1.63,0.95,38.77,1.55,,,3.74,1.4,1.67,0.9,,2.73,,4.57,0.38,,,,,2.78,1.17,3.09,5.49,0.52,0.42,0.63,0.7,1.1,,1.28,2.09,7.51
DEWP_1_1,3.49,49.01,0.46,,,,1.18,,1.61,,0.35,,,,,0.35,,,,1.96,0.87,7.82,3.28,0.89,0.42,1.74,5.19,,,1.46,1.33,11.62
DEWP_0_2,16.04,1.94,,,0.26,,6.31,1.43,4.49,1.05,,1.16,,,,,0.25,,,2.46,7.27,1.02,,1.05,0.91,1.16,1.63,0.59,,2.19,2.04,0.86
DEWP_0_1,13.87,1.37,,0.55,,,9.81,1.19,,,,0.43,,,,,,0.24,,2.64,3.55,2.58,2.42,1.03,1.14,1.0,0.68,0.64,,1.94,2.7,1.48
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.31,1.32,1.99,4.81,5.26,,1.4,1.62,1.6,1.73,1.19,3.94,,1.34,2.6,1.88,1.8,1.87,,0.44,22.44,,,4.04,1.1,2.78,,,,1.54,1.04,1.56
WSPM_0_1,1.9,1.51,1.01,2.66,9.81,,1.52,1.75,1.58,3.16,0.99,2.06,,2.22,1.12,0.89,6.82,3.08,,10.57,0.44,,,1.49,0.38,2.0,4.06,,,1.23,1.52,6.6
WSPM_0_3,2.02,1.46,3.58,3.56,0.62,,1.75,1.5,1.68,2.12,,1.36,,1.58,2.92,7.48,0.84,2.1,,,56.96,0.37,,5.49,2.17,4.4,,,,2.8,1.07,0.53
WSPM_0_4,1.44,3.66,3.88,0.63,,,1.53,5.19,1.33,1.98,,1.14,,1.33,5.15,3.83,,2.23,,,,,0.29,11.07,4.05,,,,,3.31,1.11,0.71
WSPM_0_0,2.77,2.72,2.35,2.62,2.09,,3.26,3.6,2.57,1.73,1.93,4.78,,4.34,1.54,2.8,2.39,2.86,,11.86,3.37,12.56,,0.25,0.22,0.97,1.79,,,1.81,4.51,13.74
WSPM_1_0,2.58,3.44,2.29,3.66,3.78,,2.67,3.72,2.89,2.77,2.48,5.49,,3.9,1.9,2.35,4.01,5.78,,5.26,1.96,9.34,12.36,0.43,0.33,2.27,5.06,,,2.05,3.39,10.86
WSPM_1_1,2.62,2.97,4.87,5.03,3.73,,5.24,2.75,3.35,2.45,3.75,3.53,,8.98,1.5,5.51,2.72,1.93,,11.92,3.17,8.7,,0.53,1.0,0.18,,,,2.06,7.04,
WSPM_1_2,3.6,2.29,12.25,2.84,4.06,,4.29,2.52,3.06,3.0,,3.26,,14.02,1.32,11.59,3.16,1.21,,,6.99,,,0.95,2.63,,0.15,,,2.08,20.8,
WSPM_1_3,6.73,4.88,,,0.88,,6.52,4.6,5.61,2.79,,2.69,,,3.46,,1.58,1.48,,,,,,2.96,,,,0.08,,3.25,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.17,1.08,1.01,1.23,1.54,,1.3,1.22,0.99,1.22,1.02,1.18,,1.5,0.81,1.14,1.31,1.04,,1.2,0.82,2.12,2.49,0.42,0.3,0.52,0.63,0.69,,0.73,1.9,32.07
PM10_1,1.19,1.3,1.89,1.86,1.59,,1.08,1.56,1.3,1.5,1.69,3.41,,1.16,2.09,1.4,1.99,2.36,,1.21,1.77,1.12,0.97,1.35,0.65,2.53,3.26,,,2.67,0.57,0.98
PM10_2,2.11,2.12,,1.58,1.06,,1.83,2.28,3.48,3.26,,0.9,,1.82,9.46,,1.17,2.24,,4.06,17.05,0.96,1.15,,2.33,,,,,15.21,2.2,0.26
