,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.18,0.28,,,1.03,0.53,0.3,0.34,,,0.88,0.82,0.28,,0.76,0.56,0.57,0.55,0.47,0.32,0.16,,0.81,0.82,0.44
TEMP_0_0,0.32,1.24,,,0.78,0.78,0.16,0.77,,,0.58,0.91,0.75,,0.85,0.57,0.43,0.4,0.41,0.53,0.34,0.27,0.89,0.78,0.49
TEMP_1_1,,,1.63,,0.39,,1.54,,,,1.3,0.5,,0.5,0.94,0.63,0.6,0.64,0.49,0.37,,,0.99,0.95,0.39
TEMP_0_2,,,,2.34,,,,,2.21,1.04,,,1.93,,1.16,0.75,0.61,0.5,0.67,0.73,,,1.17,1.15,0.47
PRES_0_0,1.0,0.66,0.2,,1.18,0.19,,,,,0.85,0.81,0.36,,0.78,0.55,0.51,0.5,0.44,0.39,0.16,0.22,0.77,0.83,0.49
PRES_1_0,0.82,1.11,,,0.32,1.48,,,,,0.7,1.03,0.66,,0.92,0.64,0.51,0.48,0.48,0.49,0.35,,1.01,0.81,0.49
PRES_0_1,0.54,0.25,1.46,,,,1.59,,,,1.3,0.46,,0.47,0.97,0.6,0.58,0.58,0.48,0.34,0.3,,0.98,0.93,0.38
PRES_1_1,0.63,1.32,,,,,,1.67,,,0.26,1.08,1.05,,0.8,0.71,0.67,0.62,0.52,0.58,0.32,,1.09,0.85,0.37
PRES_1_3,,,,2.39,,,,,2.45,,,,1.98,,1.08,0.83,0.68,0.56,0.71,0.81,,,1.28,1.09,0.45
PRES_1_2,,,,3.03,,,,,,3.9,,,2.47,,2.04,,,,,,,,,1.99,
DEWP_1_0,0.91,0.54,0.74,,0.92,0.44,0.78,0.15,,,1.21,0.25,,,0.91,0.55,0.45,0.41,0.44,0.34,,,0.76,0.88,0.47
DEWP_0_0,0.87,0.86,0.29,,0.89,0.71,0.28,0.6,,,0.26,1.22,,,0.71,0.59,0.58,0.58,0.45,0.36,0.31,0.27,0.93,0.74,0.38
DEWP_0_1,0.47,1.17,,0.91,0.64,0.74,,0.96,0.85,0.42,,,1.61,,0.8,0.6,0.54,0.57,0.52,0.77,0.35,,0.96,0.88,0.6
DEWP_1_1,,,2.42,,,,2.39,,,,,,,3.53,1.54,,,,,,,,1.64,1.17,
WSPM_0_1,0.78,0.81,0.54,0.33,0.86,0.6,0.59,0.44,0.28,0.21,0.92,0.71,0.48,0.19,1.2,,0.15,0.14,0.32,,,,0.78,0.87,0.46
WSPM_0_0,0.95,0.86,0.59,0.34,0.96,0.68,0.58,0.64,0.34,,0.9,0.94,0.58,,,1.25,0.53,0.27,0.82,,,,1.08,0.82,0.3
WSPM_1_1,1.13,0.65,0.65,0.31,1.01,0.62,0.65,0.67,0.32,,0.84,1.05,0.58,,0.38,0.52,1.52,,,,,,1.01,0.94,0.46
WSPM_1_2,1.09,0.71,0.71,0.27,1.03,0.63,0.67,0.65,0.27,,0.8,1.08,0.65,,0.25,0.36,,1.65,,,,,1.1,0.83,0.46
WSPM_1_0,1.08,0.86,0.63,0.41,1.03,0.77,0.64,0.63,0.4,,0.96,1.0,0.68,,0.64,1.18,,,1.07,0.22,,,1.1,0.93,0.46
WSPM_0_2,0.82,1.19,0.52,0.49,1.04,0.79,0.52,0.75,0.5,,0.86,0.83,1.12,,,,,,0.27,1.9,,,0.79,1.05,0.97
WSPM_1_3,0.92,1.67,,,1.05,1.19,0.97,0.84,,,,1.58,1.1,,,,,,,,2.83,,1.57,1.0,
WSPM_0_3,,2.0,,,1.8,,,,,,,2.09,,,,,,,,,,3.47,,1.65,1.44
PM10_0,0.8,0.77,0.53,0.3,0.78,0.64,0.56,0.56,0.31,,0.72,0.86,0.53,0.19,0.72,0.62,0.53,0.55,0.47,0.31,0.28,,1.13,0.39,
PM10_1,0.85,0.73,0.55,0.32,0.9,0.52,0.57,0.47,0.28,0.21,0.88,0.73,0.52,0.14,0.87,0.52,0.5,0.43,0.42,0.41,0.17,0.21,0.41,1.14,0.3
PM10_2,1.05,0.98,0.5,0.29,1.2,0.72,0.52,0.41,0.26,,1.08,0.78,0.8,,1.01,0.43,0.54,0.47,0.45,0.92,,0.44,,0.66,1.64
