,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.69,0.86,,,0.88,0.88,3.68,2.61,,,0.87,0.94,5.84,,0.83,0.37,0.42,0.62,0.21,1.57,1.36,3.08,0.87,0.72,0.43
TEMP_0_0,1.34,0.62,,,1.38,0.71,19.97,0.69,,,2.22,1.02,0.91,,1.03,0.4,0.51,0.9,0.22,0.75,0.59,0.57,1.0,0.9,0.51
TEMP_1_1,,67.21,0.38,,16.85,29.45,0.46,,,,1.26,3.8,,0.29,1.43,0.69,0.67,0.98,0.38,3.31,,,1.42,1.22,1.03
TEMP_0_2,,,,0.18,,,,,0.18,0.19,,,0.82,,3.59,1.34,2.36,5.29,0.6,1.8,,,3.39,2.84,1.56
PRES_0_0,0.72,0.75,7.7,,0.71,1.1,,5.38,,,0.86,0.89,3.24,,0.84,0.36,0.42,0.62,0.2,1.25,1.26,0.89,0.86,0.68,0.36
PRES_1_0,1.59,0.95,,,2.09,0.45,,,,,2.69,1.29,1.93,,1.31,0.57,0.83,1.3,0.29,1.12,0.92,,1.35,1.27,0.88
PRES_0_1,7.17,10.06,0.42,,,,0.4,,,,1.19,3.83,,0.3,1.27,0.68,0.67,1.07,0.37,3.5,1.17,,1.33,1.16,1.03
PRES_1_1,2.54,1.03,,,8.82,,,0.36,,,10.44,1.99,1.03,,1.94,0.61,0.66,1.14,0.37,1.26,2.31,,1.66,1.64,1.18
PRES_1_3,,,,0.2,,,,,0.17,,,,0.9,,4.38,1.41,2.49,4.85,0.66,2.07,,,3.43,3.22,1.63
PRES_1_2,,,,0.54,,,,,,0.07,,,2.33,,6.51,5.72,,,1.52,,,,,6.65,
DEWP_1_0,1.0,1.36,0.77,,1.2,1.3,0.75,12.2,,,0.67,1.59,24.06,,0.8,0.4,0.44,0.72,0.21,1.73,2.04,,0.88,0.71,0.45
DEWP_0_0,0.93,0.66,4.38,,1.12,0.74,5.46,1.04,,,1.83,0.65,,,0.94,0.37,0.43,0.69,0.22,1.34,0.79,0.5,0.89,0.83,0.56
DEWP_0_1,3.78,1.18,,0.39,3.08,1.41,,0.84,0.39,0.4,,,0.39,,1.97,0.65,0.97,1.18,0.33,0.66,0.98,,1.71,1.36,0.63
DEWP_1_1,,,1.82,,,,2.03,,,,,,,0.08,5.27,2.57,1.99,,1.58,,,,6.05,5.38,
WSPM_0_1,1.01,0.92,1.38,1.23,1.18,0.92,1.3,1.98,1.48,0.65,0.96,1.21,1.9,0.77,0.66,0.44,0.49,1.18,0.2,2.95,2.89,,0.94,0.72,0.42
WSPM_0_0,1.69,1.38,2.53,2.59,2.08,1.58,2.6,1.68,2.28,,1.97,1.58,2.68,,1.89,0.45,0.7,1.19,0.27,3.94,2.76,,1.29,1.31,1.0
WSPM_1_1,1.95,1.52,2.52,3.01,2.44,1.88,2.75,2.04,2.69,,2.25,1.78,3.11,,1.82,0.59,0.4,2.45,0.37,4.6,,,1.56,1.46,1.05
WSPM_1_2,2.12,1.69,2.18,3.52,2.39,1.82,2.73,2.43,4.6,,2.65,1.93,2.72,,2.21,0.81,1.15,0.36,0.71,7.21,,,1.65,1.68,1.62
WSPM_1_0,2.34,1.87,3.55,2.83,2.8,2.03,3.52,2.75,2.64,,2.53,2.45,3.2,,2.03,0.73,1.25,2.53,0.37,5.83,,,1.92,1.76,1.18
WSPM_0_2,3.26,1.82,8.14,2.28,2.96,2.01,9.08,2.06,1.92,,3.92,3.38,1.4,,14.07,1.75,2.78,3.35,0.91,0.28,,,2.9,1.89,0.63
WSPM_1_3,11.76,3.49,,,14.05,3.22,6.24,3.97,,,38.68,4.59,4.7,,23.46,3.16,,,2.98,,0.13,,3.94,5.9,5.75
WSPM_0_3,6.16,4.47,,,6.1,,,,,,,5.03,,,,7.32,,,3.46,,,0.08,,6.13,1.19
PM10_0,1.08,0.79,1.31,1.3,1.31,0.85,1.29,1.09,1.24,,1.19,0.95,1.41,1.03,0.87,0.34,0.43,0.57,0.19,1.64,0.74,,0.71,0.85,1.24
PM10_1,1.0,0.91,1.46,1.22,1.13,0.99,1.47,1.51,1.39,0.69,1.02,1.16,1.58,1.19,0.85,0.41,0.42,0.84,0.22,0.97,1.11,1.04,1.06,0.67,0.38
PM10_2,2.05,1.73,5.06,5.65,2.29,1.88,5.73,4.4,6.47,,2.51,2.78,2.43,,2.21,0.95,1.22,1.82,0.49,0.85,,0.86,3.38,1.65,0.32
