,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.96,,,1.01,0.9,0.79,0.84,,,1.0,0.99,0.88,,0.99,0.84,0.81,0.81,0.77,0.77,0.58,0.6,0.99,0.98,0.75
TEMP_0_0,1.04,1.0,,,1.05,0.89,0.88,0.85,,,0.99,1.0,0.88,,1.01,0.9,0.87,0.84,0.82,0.78,0.63,0.53,1.05,1.04,0.84
TEMP_1_1,,,1.0,,1.28,1.04,1.02,,,,1.19,1.23,,0.58,1.19,1.02,0.96,0.98,0.95,0.9,,,1.21,1.18,0.93
TEMP_0_2,,,,1.0,,,,,0.99,0.72,,,1.25,,1.46,1.27,1.18,1.21,1.13,1.07,,,1.54,1.45,1.07
PRES_0_0,0.99,0.94,0.78,,1.0,0.86,,0.82,,,0.97,0.98,0.87,,0.99,0.84,0.81,0.8,0.79,0.77,0.46,0.58,0.98,0.97,0.74
PRES_1_0,1.12,1.12,,,1.17,1.0,,,,,1.18,1.09,0.98,,1.11,0.97,0.95,0.93,0.85,0.82,0.75,,1.16,1.17,1.01
PRES_0_1,1.26,1.07,0.98,,,,1.0,,,,1.17,1.18,,0.57,1.16,1.02,0.95,0.95,0.94,0.88,0.7,,1.19,1.16,0.89
PRES_1_1,1.22,1.19,,,1.17,,,1.0,,,0.97,1.2,1.02,,1.14,1.04,1.0,0.99,0.92,0.93,0.9,,1.24,1.2,0.98
PRES_1_3,,,,1.02,,,,,1.0,,,,1.29,,1.5,1.3,1.29,1.24,1.19,1.15,,,1.56,1.5,1.1
PRES_1_2,,,,1.39,,,,,,1.0,,,1.69,,1.97,,,,1.27,,,,,1.89,
DEWP_1_0,1.01,0.97,0.84,,1.04,0.86,0.85,0.95,,,1.0,1.0,0.83,,1.01,0.86,0.8,0.76,0.8,0.74,,,1.0,1.0,0.75
DEWP_0_0,1.02,0.99,0.81,,1.02,0.9,0.84,0.83,,,1.0,1.0,,,0.97,0.88,0.86,0.87,0.77,0.8,0.68,0.54,1.03,1.0,0.86
DEWP_0_1,1.13,1.13,,0.82,1.16,1.02,,0.98,0.79,0.66,,,1.0,,1.17,1.0,0.98,0.97,0.91,0.88,0.71,,1.21,1.17,0.89
DEWP_1_1,,,1.61,,,,1.64,,,,,,,1.0,1.9,1.42,1.27,,1.73,,,,1.92,1.75,
WSPM_0_1,1.0,0.99,0.82,0.69,1.02,0.88,0.85,0.87,0.68,0.52,0.98,1.02,0.87,0.47,1.0,0.89,0.78,0.85,0.81,0.41,,,1.03,0.98,0.73
WSPM_0_0,1.16,1.1,0.98,0.78,1.2,1.02,0.97,0.92,0.77,,1.15,1.11,0.98,,1.12,1.0,1.03,0.89,0.91,1.04,0.87,,1.17,1.16,0.93
WSPM_1_1,1.25,1.18,1.01,0.82,1.24,1.02,1.02,1.01,0.73,,1.22,1.17,0.99,,1.21,0.97,1.0,1.15,0.81,0.93,,,1.19,1.2,0.95
WSPM_1_2,1.26,1.21,1.03,0.7,1.26,1.08,1.05,1.05,0.81,,1.36,1.25,1.02,,1.17,1.1,0.77,1.0,1.15,1.2,,,1.25,1.25,1.36
WSPM_1_0,1.28,1.22,1.07,0.88,1.3,1.21,1.06,1.03,0.84,,1.25,1.28,1.09,,1.25,1.13,1.24,1.02,1.0,1.07,,,1.3,1.26,1.04
WSPM_0_2,1.35,1.28,1.22,0.95,1.32,1.17,1.24,1.08,0.87,,1.3,1.24,1.14,,2.43,0.98,1.11,0.84,1.06,1.01,,,1.26,1.32,0.99
WSPM_1_3,1.93,1.61,,,2.15,1.31,1.43,1.11,,,,1.61,1.42,,,1.17,,,,,1.0,,1.67,1.95,
WSPM_0_3,1.72,1.82,,,1.72,,,,,,,1.86,,,,,,,,,,1.0,,1.97,1.25
PM10_0,1.0,0.97,0.82,0.66,1.01,0.89,0.83,0.82,0.65,,1.0,0.97,0.83,0.51,0.96,0.86,0.87,0.82,0.76,0.81,0.67,,1.0,0.98,1.05
PM10_1,1.01,0.96,0.85,0.69,1.0,0.86,0.86,0.83,0.65,0.55,0.97,1.0,0.84,0.47,1.01,0.87,0.77,0.84,0.81,0.72,0.44,0.56,1.05,1.0,0.7
PM10_2,1.29,1.21,1.05,0.87,1.37,1.13,1.09,1.01,0.98,,1.35,1.27,1.17,,1.32,0.97,1.0,0.81,0.94,0.97,,0.79,0.88,1.28,1.0
