,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.64,1.02,,,0.83,0.97,3.67,2.55,,,0.86,0.96,5.41,,0.84,0.42,0.5,0.71,0.24,1.61,1.6,2.85,0.88,0.72,0.49
TEMP_0_0,1.44,0.57,,,1.38,0.7,18.05,0.65,,,2.27,0.97,0.83,,1.05,0.46,0.6,0.96,0.26,0.76,0.58,0.57,0.97,0.92,0.58
TEMP_1_1,,82.87,0.31,,14.29,33.89,0.38,,,,1.04,3.75,,0.26,1.3,0.7,0.73,0.95,0.4,2.97,,,1.27,1.08,1.11
TEMP_0_2,,,,0.13,,,,,0.13,0.13,,,0.59,,2.73,1.15,2.1,4.54,0.54,1.57,,,2.62,2.21,1.45
PRES_0_0,0.7,0.82,7.59,,0.67,1.4,,6.91,,,0.86,0.92,3.02,,0.84,0.42,0.51,0.72,0.25,1.23,1.38,0.83,0.89,0.69,0.41
PRES_1_0,1.47,0.89,,,2.3,0.38,,,,,2.57,1.15,1.63,,1.26,0.59,0.85,1.26,0.3,1.12,0.88,,1.22,1.23,0.93
PRES_0_1,6.07,10.31,0.35,,,,0.33,,,,0.99,3.86,,0.27,1.15,0.71,0.74,1.07,0.39,3.17,1.13,,1.2,1.05,1.13
PRES_1_1,2.42,0.87,,,10.58,,,0.29,,,11.03,1.63,0.84,,1.81,0.59,0.67,1.1,0.39,1.18,1.88,,1.42,1.5,1.28
PRES_1_3,,,,0.14,,,,,0.12,,,,0.63,,3.35,1.14,2.18,4.09,0.56,1.63,,,2.57,2.52,1.49
PRES_1_2,,,,0.31,,,,,,0.04,,,1.35,,3.76,4.4,,,1.17,,,,,3.83,
DEWP_1_0,0.94,1.51,0.71,,1.13,1.42,0.69,13.47,,,0.62,1.94,33.2,,0.79,0.46,0.54,0.83,0.25,1.7,,,0.91,0.71,0.5
DEWP_0_0,0.92,0.69,4.37,,1.1,0.75,5.22,0.98,,,2.11,0.6,,,0.97,0.41,0.49,0.74,0.25,1.41,0.77,0.49,0.86,0.85,0.67
DEWP_0_1,3.77,1.0,,0.32,2.97,1.3,,0.72,0.32,0.33,,,0.32,,1.81,0.66,1.0,1.17,0.35,0.61,0.92,,1.52,1.26,0.64
DEWP_1_1,,,1.09,,,,1.22,,,,,,,0.05,3.35,2.06,1.6,,1.25,,,,3.71,3.63,
WSPM_0_1,0.97,0.96,1.28,1.21,1.15,0.96,1.21,1.93,1.44,0.69,0.92,1.22,1.8,0.79,0.61,0.59,0.6,1.36,0.25,4.58,3.34,,0.97,0.72,0.48
WSPM_0_0,1.5,1.29,2.13,2.16,1.83,1.45,2.21,1.47,1.9,,1.71,1.44,2.24,,2.16,0.39,0.75,1.4,0.25,4.27,3.12,,1.15,1.26,1.12
WSPM_1_1,1.66,1.41,2.1,2.45,2.08,1.71,2.25,1.66,2.19,,1.97,1.51,2.53,,1.66,0.52,0.33,3.74,0.36,5.08,,,1.33,1.29,1.09
WSPM_1_2,1.78,1.63,1.82,2.94,2.03,1.77,2.24,1.96,3.71,,2.39,1.66,2.2,,2.15,0.81,1.86,0.29,1.05,7.93,,,1.38,1.45,1.67
WSPM_1_0,1.95,1.67,2.78,2.22,2.34,1.8,2.75,2.3,2.07,,2.1,2.1,2.52,,1.88,0.63,1.43,3.74,0.33,5.62,,,1.64,1.51,1.24
WSPM_0_2,2.85,1.48,5.96,1.75,2.38,1.77,6.66,1.72,1.47,,3.31,2.9,1.08,,28.04,2.26,3.63,4.69,1.1,0.22,,,2.56,1.63,0.54
WSPM_1_3,9.0,2.42,,,9.73,2.34,4.09,2.68,,,,3.01,3.08,,24.36,3.17,,,,,0.08,,2.58,4.14,5.03
WSPM_0_3,4.92,2.71,,,3.69,,,,,,,3.05,,,,,,,3.15,,,0.05,,4.22,0.85
PM10_0,1.06,0.83,1.24,1.25,1.3,0.87,1.22,1.04,1.16,,1.21,0.93,1.33,0.95,0.92,0.37,0.51,0.63,0.22,1.75,0.77,,0.66,0.95,1.86
PM10_1,0.97,0.94,1.33,1.17,1.09,1.05,1.35,1.48,1.35,0.63,0.98,1.18,1.47,1.37,0.84,0.48,0.49,0.97,0.27,0.99,1.21,0.95,1.16,0.62,0.45
PM10_2,1.76,1.47,4.13,4.42,1.87,1.75,4.48,3.7,5.07,,2.06,2.52,1.9,,1.82,1.03,1.34,1.82,0.52,0.72,,0.68,3.61,1.45,0.26
