,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.88,,,,,0.95,0.97,1.23,0.98,0.75,,1.05,1.17,0.45,0.26,,0.88,0.82,0.91,0.55,0.73,0.6,0.4,0.67,0.65,,0.94,0.75,0.67
TEMP_0_1,,0.63,,,,2.01,1.17,0.88,1.01,0.88,,1.33,,,,,1.33,1.16,0.97,0.7,0.87,0.73,0.53,,1.88,,1.33,0.95,0.89
TEMP_0_0,,,0.54,,,1.84,,1.1,0.78,0.72,,,0.79,,,,1.8,1.11,1.56,0.79,1.31,0.81,0.58,,1.18,,1.55,1.13,1.04
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.12,1.57,1.12,,,0.79,,,5.18,1.78,,1.21,1.21,,,,0.97,0.91,1.07,0.57,0.8,0.6,0.42,1.13,1.0,,1.02,0.85,0.9
PRES_1_3,1.38,1.04,,,,,0.68,,,,,1.34,1.65,0.67,0.34,,1.46,1.16,0.97,0.75,0.94,0.82,0.53,0.67,0.73,,1.31,0.95,0.7
PRES_1_1,2.35,1.19,1.16,0.18,,,,0.52,3.56,1.76,,2.27,1.14,,0.47,,1.45,1.48,1.67,0.79,0.92,1.15,0.64,,1.34,,1.54,1.35,1.34
PRES_1_0,2.35,1.64,0.98,,,7.67,,3.08,0.51,0.64,,2.07,1.43,,,,1.78,1.13,1.25,0.96,2.87,0.93,0.64,,1.51,,1.69,1.13,1.21
PRES_0_0,2.37,2.01,1.25,,,5.54,,2.33,0.8,0.46,,2.32,1.75,0.4,0.34,,1.53,1.39,1.73,1.34,1.24,1.02,0.9,,,,2.03,1.19,0.95
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,0.81,,,,0.97,0.9,1.05,0.8,0.66,,0.92,,,0.51,,0.83,0.8,0.76,0.51,0.73,0.54,0.37,0.85,0.85,,0.91,0.69,0.62
DEWP_0_1,1.72,,0.62,0.21,,1.52,1.69,0.85,0.88,0.81,,12.76,0.66,,0.41,,1.71,0.96,1.48,0.7,0.81,0.78,0.53,0.9,0.72,,1.26,1.04,0.91
DEWP_0_0,3.69,,,,,,,,2.44,1.09,,,,0.22,0.2,,2.12,,,,,,,,,,4.81,2.32,
DEWP_1_0,4.46,,,,,,,,,,,,,,0.2,,3.12,,,,,,,,,,,2.98,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.47,1.42,1.48,,,1.38,1.7,1.08,1.15,0.74,,1.45,1.79,0.42,0.22,,0.63,3.1,,2.75,,3.62,1.04,,,,1.57,0.87,0.64
WSPM_0_1,1.56,1.43,1.09,,,1.49,1.5,1.43,0.86,0.77,,1.6,1.25,,,,2.74,0.64,2.2,0.94,1.23,0.82,0.49,,,,1.23,0.96,1.19
WSPM_0_2,1.77,1.22,1.72,0.3,,1.72,1.39,1.5,1.11,0.79,,1.59,2.0,,,,,3.1,0.58,1.59,2.21,1.19,0.93,,,,1.64,0.96,0.86
WSPM_0_0,1.99,1.66,1.27,,,1.69,1.95,1.38,1.36,1.64,,1.94,1.57,,,,2.48,1.6,2.17,0.55,1.49,0.74,0.43,,1.82,,1.48,1.58,1.6
WSPM_1_2,2.0,1.51,1.86,,,1.82,1.76,1.26,2.31,2.03,,2.13,1.44,,,,,1.69,4.21,0.69,0.51,1.12,0.7,,,,1.44,2.61,
WSPM_1_1,2.29,1.85,1.54,,,1.89,2.1,1.89,1.68,1.51,,2.18,1.95,,,,,1.67,2.62,0.65,1.45,0.47,0.6,,,,1.67,1.92,2.81
WSPM_1_0,2.21,1.98,1.67,,,1.99,2.24,1.85,1.49,1.79,,2.21,1.96,,,,2.76,1.54,2.08,0.73,1.92,1.26,0.54,,,,1.78,1.72,1.96
WSPM_0_4,1.85,,,,,2.71,1.29,,,,,2.4,1.85,0.49,0.31,,,,,,,,,0.42,,,3.2,1.22,0.8
WSPM_1_3,2.39,3.38,2.27,,,3.07,1.84,2.05,1.98,,,3.1,1.72,,,,,,,1.34,,,,,0.37,,1.97,3.53,3.02
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.11,1.04,0.96,0.3,0.42000000000000004,1.0,1.1,0.88,0.89,0.94,0.42000000000000004,1.15,0.98,,,0.42000000000000004,1.18,0.79,0.97,0.46,0.66,0.51,0.36,1.5,0.72,0.42000000000000004,0.86,0.93,1.69
PM10_1,1.43,1.16,1.13,,,1.4,1.28,1.17,0.87,0.61,,1.39,1.32,0.42,0.28,,0.98,1.1,0.91,1.03,1.06,0.91,0.65,0.79,1.03,,1.48,0.71,0.68
PM10_2,1.81,1.75,1.56,,,2.26,1.29,1.95,1.2,0.93,,1.81,1.77,,0.25,,1.19,1.57,1.47,1.4,,2.0,0.8,0.82,0.88,,2.47,1.17,0.54
