,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.75,,,0.94,0.44,0.16,0.19,,,0.85,0.78,0.16,,0.84,0.61,0.48,0.36,0.5,0.17,0.04,0.02,0.89,0.91,0.35
TEMP_0_0,0.8,0.98,,,0.83,0.56,0.09,0.43,,,0.56,0.82,0.43,,0.83,0.67,0.49,0.35,0.57,0.27,0.1,0.05,0.97,0.93,0.38
TEMP_1_1,,0.43,1.0,,0.43,0.14,0.99,,,,1.28,0.78,,0.09,1.17,0.82,0.66,0.55,0.71,0.2,,,1.3,1.27,0.43
TEMP_0_2,,,,1.0,,,,,0.91,0.2,,,1.45,,1.5,1.22,0.73,0.48,1.09,0.48,,,1.83,1.7,0.59
PRES_0_0,0.93,0.78,0.1,,0.99,0.38,,0.12,,,0.8,0.78,0.21,,0.83,0.59,0.45,0.34,0.51,0.19,0.03,0.05,0.86,0.89,0.35
PRES_1_0,0.99,1.09,,,0.97,0.98,,,,,0.78,1.0,0.41,,0.99,0.8,0.56,0.45,0.66,0.27,0.12,,1.16,1.1,0.5
PRES_0_1,0.62,0.35,0.88,,,,1.0,,,,1.26,0.69,,0.08,1.16,0.79,0.63,0.48,0.69,0.19,0.1,,1.27,1.23,0.39
PRES_1_1,1.02,1.31,,,0.53,,,1.0,,,0.33,1.04,0.66,,0.94,0.93,0.74,0.53,0.71,0.36,0.13,,1.3,1.17,0.44
PRES_1_3,,,,1.04,,,,,1.0,,,,1.52,,1.48,1.3,0.86,0.54,1.17,0.58,,,1.91,1.76,0.64
PRES_1_2,,,,1.67,,,,,,0.99,,,2.41,,3.11,1.83,,,1.47,,,,,2.92,
DEWP_1_0,0.86,0.64,0.39,,0.84,0.38,0.43,0.12,,,1.0,0.63,0.08,,0.92,0.61,0.46,0.31,0.54,0.16,0.02,,0.91,0.94,0.33
DEWP_0_0,0.91,0.89,0.15,,0.86,0.52,0.15,0.31,,,0.61,0.99,,,0.78,0.66,0.52,0.41,0.52,0.19,0.09,0.05,0.96,0.9,0.38
DEWP_0_1,0.67,1.09,,0.35,0.82,0.6,,0.61,0.3,0.09,,,1.0,,0.97,0.8,0.56,0.48,0.7,0.43,0.11,,1.18,1.17,0.49
DEWP_1_1,,,2.19,,,,2.25,,,,,,,0.99,2.86,1.48,1.31,,1.88,,,,2.96,2.87,
WSPM_0_1,0.84,0.76,0.29,0.1,0.81,0.48,0.33,0.25,0.09,0.03,0.8,0.76,0.27,0.03,0.99,0.61,0.45,0.3,0.56,0.07,0.03,,0.94,0.93,0.32
WSPM_0_0,1.06,0.98,0.35,0.12,1.06,0.53,0.36,0.38,0.11,,0.96,0.94,0.36,,0.91,0.94,0.66,0.4,0.75,0.2,0.08,,1.23,1.13,0.43
WSPM_1_1,1.17,1.05,0.4,0.13,1.11,0.52,0.42,0.43,0.11,,1.0,1.06,0.36,,1.09,0.86,0.93,0.48,0.64,0.17,,,1.27,1.26,0.47
WSPM_1_2,1.17,1.11,0.44,0.09,1.2,0.56,0.44,0.43,0.09,,1.14,1.13,0.41,,0.97,0.89,0.41,0.97,0.64,0.29,,,1.31,1.29,0.69
WSPM_1_0,1.22,1.18,0.41,0.17,1.2,0.68,0.43,0.41,0.14,,1.1,1.1,0.46,,1.19,1.05,0.76,0.38,0.89,0.23,,,1.41,1.33,0.5
WSPM_0_2,1.2,1.28,0.37,0.24,1.22,0.79,0.39,0.53,0.18,,0.93,0.94,0.8,,0.91,0.58,0.53,0.23,0.65,0.99,,,1.14,1.44,0.68
WSPM_1_3,1.95,1.94,,,2.13,1.04,0.82,0.59,,,2.22,1.91,0.91,,1.45,0.86,,,0.42,,0.98,,2.37,2.38,0.6
WSPM_0_3,2.72,2.72,,,2.48,,,,,,,2.8,,,,1.16,,,1.05,,,0.99,,2.79,1.26
PM10_0,0.79,0.76,0.28,0.1,0.77,0.45,0.3,0.29,0.09,,0.72,0.76,0.29,0.03,0.76,0.65,0.51,0.39,0.51,0.18,0.09,,0.99,0.82,0.32
PM10_1,0.85,0.76,0.29,0.11,0.81,0.43,0.31,0.27,0.08,0.04,0.77,0.74,0.28,0.02,0.9,0.62,0.46,0.34,0.55,0.2,0.04,0.04,0.9,0.99,0.31
PM10_2,1.32,1.23,0.32,0.13,1.45,0.72,0.35,0.32,0.11,,1.22,1.07,0.64,,1.3,0.71,0.55,0.31,0.71,0.48,,0.13,0.67,1.4,0.95
