,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.02,4.61,,,,,1.32,1.79,1.22,1.71,,,,1.44,1.47,1.89,4.1,3.92,,1.45,1.77,1.61,1.11,1.16,0.94,0.93,0.95,0.93,,1.99,1.59,1.15
TEMP_0_0,4.67,1.02,,,,,2.36,1.15,1.54,1.34,,,,1.96,1.16,9.0,1.13,0.91,,1.45,1.52,1.34,2.05,1.23,1.44,1.02,0.87,0.7,,1.95,1.7,1.19
TEMP_1_1,,,1.0,,,,2.02,,2.53,,0.77,,,4.04,11.24,1.11,,,,2.69,1.89,3.21,2.86,1.63,1.43,1.94,2.9,,,2.79,3.07,
TEMP_0_2,,,,1.0,,,16.61,,,2.45,,1.05,,6.85,4.22,,,1.81,,8.91,6.11,6.33,2.24,3.37,3.62,3.92,2.78,,,6.14,6.07,3.09
TEMP_0_1,,,,,1.0,,17.43,7.66,,2.39,,2.18,,30.27,,,1.57,,,10.49,13.61,3.21,,4.0,4.58,3.6,3.99,1.17,,8.38,6.71,2.99
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.66,2.76,1.3,4.46,3.5,,1.03,11.81,3.72,,,,,1.8,2.75,1.34,3.29,3.26,,1.81,1.73,1.79,1.38,1.43,1.25,1.44,1.25,1.14,,2.48,1.8,1.25
PRES_1_1,2.26,1.4,,,1.51,,12.57,1.0,,,,,,2.33,1.46,,1.12,0.97,,1.75,1.8,1.5,2.43,1.47,1.32,1.09,1.01,0.82,,2.23,2.01,1.39
PRES_1_0,2.08,2.71,2.31,,,,5.08,,1.03,,,,,2.36,2.16,2.18,3.38,,,2.49,2.45,2.21,1.66,1.71,1.49,1.59,1.5,1.42,,2.73,2.68,2.52
PRES_1_2,4.99,3.85,,1.46,1.12,,,,,1.0,,,,4.53,2.22,,1.77,,,3.45,4.6,3.37,2.68,1.89,2.2,1.79,1.94,1.2,,4.19,3.69,2.99
PRES_0_1,,,2.22,,,,,,,,1.0,,,,,2.13,,,,4.62,4.12,,,3.28,3.33,3.78,,,,6.26,6.42,
PRES_1_3,,,,1.36,2.22,,,,,,,1.0,,15.16,6.74,,3.43,1.92,,9.8,6.46,4.73,3.74,5.39,5.37,3.97,3.59,1.98,,7.24,9.95,2.89
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.12,1.5,1.64,1.09,3.82,,1.13,1.46,1.06,1.22,,1.82,,1.01,3.73,,,,,1.16,1.48,1.1,0.85,1.23,1.01,1.26,1.54,,,1.82,1.24,0.83
DEWP_0_0,2.75,2.05,9.93,1.61,,,4.08,2.15,2.27,1.39,,2.0,,8.34,1.03,,,,,3.11,2.11,3.02,3.62,1.3,1.32,1.1,1.01,0.95,,2.53,3.43,6.48
DEWP_1_1,3.84,17.62,1.17,,,,2.19,,2.52,,0.78,,,,,1.0,,,,2.73,1.85,4.98,2.9,1.86,1.52,2.08,2.94,,,3.09,2.75,
DEWP_0_2,14.26,3.85,,,0.88,,9.38,3.12,6.84,2.12,,1.88,,,,,1.0,,,4.04,7.5,2.39,,2.64,3.03,2.13,2.28,1.01,,4.93,4.89,2.05
DEWP_0_1,15.2,3.43,,1.45,,,9.96,3.01,,,,1.2,,,,,,1.0,,4.48,5.59,4.08,3.54,2.98,3.85,2.12,1.53,1.08,,4.78,5.86,3.03
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,2.09,2.04,2.0,2.54,2.43,,2.05,2.04,2.09,1.69,1.18,2.16,,2.11,2.65,1.92,1.66,1.65,,1.01,,,,,2.59,,,,,2.61,1.98,1.94
WSPM_0_1,2.64,2.2,1.46,1.88,3.39,,2.11,2.14,2.02,2.32,1.11,1.55,,2.84,1.69,1.35,3.27,2.17,,,1.03,,,,1.43,3.57,,,,2.31,2.5,5.71
WSPM_0_3,3.06,2.49,3.18,2.48,0.98,,2.7,2.3,2.41,2.2,,1.44,,2.67,3.19,4.58,1.31,2.02,,,,1.01,,,4.17,,,,,4.32,2.34,1.17
WSPM_0_4,3.07,5.57,4.07,1.29,,,3.09,5.32,2.64,2.6,,1.65,,2.99,5.76,3.93,,2.56,,,,,1.0,,,,,,,6.03,2.9,1.68
WSPM_0_0,6.09,6.42,4.45,3.74,3.25,,6.13,6.22,5.13,3.45,3.1,4.74,,8.12,3.84,4.8,3.91,4.13,,,,,,1.26,1.54,3.16,4.69,,,5.38,9.93,
WSPM_1_0,6.58,8.73,5.05,5.06,4.78,,6.23,7.34,6.36,5.12,4.02,5.82,,8.9,4.77,5.03,5.92,6.73,,9.5,7.01,12.39,,2.07,1.85,,,,,6.63,9.88,
WSPM_1_1,7.09,8.65,8.1,6.54,4.89,,10.07,6.94,7.17,5.05,5.44,5.14,,15.51,4.53,8.6,5.06,4.29,,,15.95,,,4.41,,1.1,,,,7.08,18.74,
WSPM_1_2,9.1,7.66,13.81,5.29,5.94,,10.43,7.24,7.46,6.18,,5.32,,27.34,4.74,13.26,6.07,3.66,,,,,,6.26,,,1.04,,,7.67,31.7,
WSPM_1_3,21.83,17.86,,,4.82,,22.87,16.35,20.3,10.3,,8.49,,,12.88,,7.45,6.99,,,,,,,,,,1.02,,16.62,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.24,1.19,0.9,0.79,0.84,,1.24,1.11,0.97,0.89,0.7,0.73,,1.45,0.86,0.95,0.89,0.77,,1.12,0.95,1.39,1.33,0.64,0.65,0.56,0.54,0.41,,1.03,2.81,
PM10_1,1.64,1.69,1.62,1.29,1.11,,1.48,1.67,1.56,1.32,1.18,1.64,,1.63,1.94,1.38,1.45,1.54,,1.43,1.8,1.27,1.07,1.73,1.3,1.84,1.92,,,4.71,1.07,1.93
PM10_2,4.56,4.62,,2.49,1.91,,4.06,4.32,5.83,4.07,,1.8,,4.21,14.26,,2.32,3.13,,5.41,13.57,2.45,2.45,,,,,,,,7.86,1.08
