,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.66,0.43,0.16,0.18,0.16,,0.93,0.33,0.03,0.03,,0.37,0.37,0.27,0.29,0.21,0.17,0.24,0.16,0.1,,0.81,0.52,0.26
TEMP_0_1,,1.0,,,,0.56,0.67,0.4,0.32,0.25,,1.37,,,,,0.45,0.48,0.46,0.41,0.33,0.26,0.33,,0.09,,1.05,0.78,0.35
TEMP_0_0,,,1.0,,,0.85,,0.41,0.56,0.4,,,1.17,,,,0.45,0.68,0.36,0.51,0.29,0.32,0.4,,0.14,,1.18,0.83,0.38
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.98,0.27,0.25,,,1.0,,,,0.06,,1.01,0.4,,,,0.42,0.42,0.29,0.35,0.25,0.22,0.29,0.12,0.09,,0.94,0.56,0.23
PRES_1_3,1.04,0.52,,,,,1.0,,,,,1.19,0.37,0.03,0.03,,0.37,0.43,0.39,0.34,0.27,0.21,0.29,0.26,0.16,,0.94,0.67,0.4
PRES_1_1,0.92,0.75,0.49,0.05,,,,0.99,,0.17,,1.11,0.86,,,,0.62,0.49,0.4,0.51,0.42,0.26,0.39,,0.16,,1.31,0.8,0.34
PRES_1_0,1.03,0.57,0.63,,,,,,0.99,0.46,,1.31,0.73,,,,0.45,0.78,0.5,0.49,0.23,0.29,0.43,,0.17,,1.26,0.93,0.39
PRES_0_0,1.28,0.58,0.61,,,0.4,,,0.66,0.96,,1.48,0.72,0.14,,,0.78,0.76,0.57,0.36,0.27,0.28,0.37,,,,1.06,1.22,0.59
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.82,0.39,,,,0.6,0.43,0.17,0.2,0.16,,1.0,,,,,0.37,0.36,0.3,0.29,0.19,0.18,0.24,0.12,0.08,,0.78,0.53,0.26
DEWP_0_1,0.87,,0.62,0.03,,0.72,0.41,0.4,0.35,0.25,,,1.0,,,,0.33,0.55,0.28,0.4,0.33,0.23,0.32,0.19,0.17,,1.06,0.64,0.3
DEWP_0_0,3.3,,,,,,,,,1.61,,,,0.97,,,2.19,,,,,,,,,,1.85,2.55,
DEWP_1_0,3.87,,,,,,,,,,,,,,0.83,,3.01,,,,,,,,,,,2.57,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.11,0.44,0.27,,,0.85,0.46,0.31,0.27,0.28,,1.26,0.37,0.06,0.04,,0.99,0.13,,0.17,,,0.18,,,,0.87,0.85,0.46
WSPM_0_1,1.05,0.44,0.38,,,0.8,0.51,0.25,0.37,0.26,,1.14,0.58,,,,0.14,0.97,0.12,0.28,0.16,0.18,0.36,,,,1.11,0.68,0.27
WSPM_0_2,1.09,0.62,0.31,,,0.78,0.68,0.27,0.36,0.25,,1.37,0.43,,,,,0.15,0.99,0.22,,0.12,0.28,,,,1.06,0.94,0.38
WSPM_0_0,1.2,0.56,0.46,,,1.01,0.59,0.4,0.35,0.24,,1.38,0.65,,,,0.14,0.37,0.2,0.9,0.38,0.37,0.7,,0.12,,1.49,0.53,0.19
WSPM_1_2,1.27,0.65,0.35,,,0.98,0.68,0.48,0.25,0.33,,1.33,0.76,,,,,0.38,,0.49,0.97,0.23,0.19,,,,1.5,0.66,
WSPM_1_1,1.36,0.65,0.5,,,1.17,0.64,0.37,0.36,0.31,,1.6,0.68,,,,,0.62,0.36,0.77,0.25,0.92,0.34,,,,1.67,0.83,0.27
WSPM_1_0,1.43,0.61,0.47,,,1.15,0.66,0.4,0.46,0.26,,1.61,0.69,,,,0.27,0.68,0.27,0.96,0.27,0.38,0.78,,,,1.62,0.76,0.35
WSPM_0_4,1.85,,,,,0.91,1.25,,,,,1.53,0.85,0.1,,,,,,,,,,0.99,,,0.82,1.21,0.79
WSPM_1_3,1.82,0.48,0.49,,,1.02,1.11,0.48,0.41,,,1.56,1.08,,,,,,,0.29,,,,,0.98,,1.82,0.87,0.75
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.84,0.35,0.24,0.01,,0.66,0.4,0.24,0.22,0.14,,0.91,0.41,,,,0.27,0.42,0.23,0.37,0.29,0.23,0.29,0.06,0.12,,0.98,0.38,0.13
PM10_1,0.96,0.46,0.31,,,0.7,0.5,0.25,0.32,0.27,,1.11,0.45,0.04,0.03,,0.54,0.44,0.45,0.24,0.09,0.14,0.26,0.22,0.05,,0.73,0.95,0.29
PM10_2,1.28,0.51,0.38,,,0.72,0.85,0.26,0.33,0.38,,1.4,0.59,,0.06,,0.79,0.39,0.51,0.24,,0.15,0.22,0.34,0.1,,0.33,0.83,0.94
