,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.47,0.87,,,0.62,0.76,2.76,1.96,,,0.65,0.73,3.97,,0.65,0.33,0.4,0.56,0.2,1.24,1.33,2.47,0.67,0.55,0.4
TEMP_0_0,1.06,0.38,,,0.96,0.48,12.07,0.44,,,1.58,0.66,0.55,,0.73,0.35,0.46,0.71,0.2,0.53,0.39,0.38,0.67,0.65,0.42
TEMP_1_1,,,0.14,,6.53,17.86,0.17,,,,0.48,1.83,,0.12,0.63,0.35,0.38,0.47,0.21,1.4,,,0.61,0.52,0.57
TEMP_0_2,,,,0.03,,,,,0.03,0.03,,,0.15,,0.71,0.33,0.59,1.24,0.16,0.43,,,0.69,0.58,0.42
PRES_0_0,0.54,0.67,5.85,,0.5,1.23,,6.16,,,0.67,0.72,2.29,,0.66,0.35,0.43,0.6,0.21,0.94,1.12,0.63,0.7,0.54,0.34
PRES_1_0,0.78,0.48,,,1.33,0.19,,,,,1.37,0.6,0.84,,0.69,0.33,0.48,0.68,0.17,0.61,0.47,,0.64,0.68,0.52
PRES_0_1,2.95,5.39,0.17,,,,0.16,,,,0.47,2.0,,0.14,0.58,0.38,0.4,0.55,0.21,1.56,0.57,,0.6,0.53,0.61
PRES_1_1,1.14,0.39,,,5.54,,,0.13,,,5.35,0.71,0.37,,0.85,0.28,0.33,0.51,0.19,0.54,0.82,,0.63,0.69,0.64
PRES_1_3,,,,0.03,,,,,0.03,,,,0.15,,0.82,0.29,0.56,1.04,0.15,0.41,,,0.62,0.63,0.41
PRES_1_2,,,,0.03,,,,,,,,,0.15,,0.42,,,,0.16,,,,,0.42,
DEWP_1_0,0.68,1.15,0.51,,0.81,1.08,0.5,10.47,,,0.44,1.59,28.51,,0.58,0.37,0.44,0.66,0.2,1.24,,,0.69,0.52,0.39
DEWP_0_0,0.67,0.51,3.14,,0.79,0.55,3.71,0.7,,,1.65,0.42,,,0.73,0.31,0.38,0.55,0.2,1.05,0.55,0.36,0.62,0.63,0.53
DEWP_0_1,1.93,0.48,,0.15,1.47,0.63,,0.34,0.15,0.15,,,0.15,,0.89,0.34,0.52,0.59,0.19,0.3,0.45,,0.73,0.62,0.33
DEWP_1_1,,,0.14,,,,0.16,,,,,,,0.01,0.47,0.31,0.24,,0.19,,,,0.51,0.52,
WSPM_0_1,0.71,0.7,0.9,0.87,0.83,0.7,0.86,1.37,1.03,0.48,0.66,0.9,1.27,0.59,0.43,0.53,0.52,1.15,0.21,4.19,,,0.72,0.52,0.38
WSPM_0_0,0.74,0.66,1.04,1.04,0.9,0.73,1.08,0.73,0.92,,0.84,0.72,1.1,,1.21,0.19,0.39,0.76,0.12,2.46,1.92,,0.57,0.65,0.6
WSPM_1_1,0.74,0.68,0.93,1.07,0.92,0.79,0.98,0.72,0.96,,0.89,0.67,1.1,,0.79,0.23,0.15,2.01,0.17,2.66,,,0.6,0.58,0.51
WSPM_1_2,0.76,0.78,0.78,1.34,0.87,0.82,0.95,0.83,1.57,,1.05,0.71,0.94,,1.07,0.4,1.09,0.12,0.59,3.68,,,0.59,0.65,0.75
WSPM_1_0,0.75,0.67,1.05,0.83,0.91,0.72,1.04,0.91,0.78,,0.82,0.81,0.95,,0.77,0.24,0.61,1.67,0.13,2.19,,,0.63,0.61,0.55
WSPM_0_2,1.06,0.53,1.99,0.61,0.85,0.64,2.22,0.61,0.51,,1.22,1.06,0.38,,14.68,1.0,1.57,2.23,0.47,0.08,,,0.96,0.6,0.2
WSPM_1_3,1.76,0.46,,,1.8,0.45,0.76,0.53,,,,0.56,0.57,,,0.7,,,,,0.02,,0.48,0.81,
WSPM_0_3,0.78,0.37,,,0.51,,,,,,,0.41,,,,,,,,,,0.01,,0.6,0.13
PM10_0,0.81,0.66,0.93,0.95,1.0,0.67,0.92,0.78,0.86,,0.93,0.71,0.99,0.71,0.73,0.3,0.43,0.5,0.18,1.36,0.6,,0.49,0.79,1.68
PM10_1,0.71,0.71,0.95,0.84,0.79,0.79,0.96,1.08,0.97,0.45,0.71,0.87,1.05,1.06,0.62,0.38,0.39,0.75,0.21,0.74,0.9,0.68,0.91,0.44,0.37
PM10_2,0.69,0.57,1.59,1.65,0.71,0.69,1.68,1.47,1.9,,0.78,1.0,0.71,,0.69,0.45,0.58,0.78,0.23,0.28,,0.25,1.53,0.58,0.1
