,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.65,,,,,0.82,0.98,1.7,1.59,1.57,,0.75,1.23,2.16,2.53,,1.03,1.1,1.24,1.35,1.35,1.52,1.46,1.22,1.53,,0.82,1.02,1.24
TEMP_0_1,,0.21,,,,0.55,0.36,0.39,0.54,0.64,,0.29,,,,,0.48,0.49,0.41,0.54,0.49,0.59,0.64,,1.1,,0.37,0.4,0.58
TEMP_0_0,,,0.13,,,0.29,,0.29,0.23,0.29,,,0.15,,,,0.38,0.27,0.4,0.31,0.44,0.37,0.39,,0.51,,0.25,0.28,0.37
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.55,1.13,0.97,,,0.44,,,,,,0.57,0.83,,,,0.75,0.8,0.96,0.9,0.97,0.98,1.01,1.38,1.53,,0.58,0.78,1.23
PRES_1_3,0.41,0.46,,,,,0.27,,,,,0.38,0.7,,,,0.67,0.6,0.53,0.74,0.67,0.85,0.85,0.48,0.67,,0.46,0.52,0.5
PRES_1_1,0.29,0.21,0.25,,,,,0.11,,,,0.26,0.19,,,,0.26,0.34,0.35,0.3,0.27,0.4,0.38,,0.42,,0.21,0.29,0.44
PRES_1_0,0.25,0.26,0.19,,,,,,0.11,0.33,,0.21,0.22,,,,0.33,0.21,0.26,0.33,0.57,0.39,0.31,,0.43,,0.22,0.22,0.36
PRES_0_0,0.17,0.21,0.15,,,,,,0.22,0.08,,0.16,0.18,0.16,,,0.16,0.18,0.21,0.28,0.28,0.27,0.4,,,,0.22,0.14,0.17
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.85,1.02,,,,0.96,1.04,1.72,1.52,1.67,,0.75,,,,,1.11,1.23,1.2,1.43,1.56,1.57,1.58,1.78,2.18,,0.93,1.08,1.38
DEWP_0_1,0.46,,0.29,,,0.46,0.63,0.42,0.51,0.64,,,0.25,,,,0.7,0.46,0.73,0.58,0.52,0.7,0.69,0.62,0.59,,0.38,0.5,0.63
DEWP_0_0,0.02,,,,,,,,,0.01,,,,0.01,,,0.02,,,,,,,,,,,0.02,
DEWP_1_0,0.01,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.33,0.48,0.61,,,0.36,0.53,0.48,0.69,0.48,,0.32,0.61,0.6,0.69,,0.21,,,,,,1.68,,,,0.49,0.34,0.38
WSPM_0_1,0.36,0.49,0.44,,,0.39,0.47,0.63,0.43,0.55,,0.35,0.4,,,,,0.22,,,,1.27,0.8,,,,0.34,0.44,0.74
WSPM_0_2,0.29,0.29,0.48,,,0.33,0.3,0.48,0.38,0.44,,0.25,0.45,,,,,,0.16,,,,1.09,,,,0.36,0.26,0.37
WSPM_0_0,0.22,0.27,0.25,,,0.22,0.29,0.28,0.32,0.57,,0.2,0.25,,,,,,,0.14,0.51,0.38,0.17,,,,0.18,0.43,0.6
WSPM_1_2,0.2,0.22,0.32,,,0.21,0.24,0.23,0.52,0.42,,0.2,0.2,,,,,,,0.41,0.1,,,,,,0.15,0.62,
WSPM_1_1,0.15,0.18,0.19,,,0.14,0.2,0.23,0.26,0.26,,0.14,0.19,,,,,0.54,,0.2,,0.07,,,,,0.12,0.33,
WSPM_1_0,0.14,0.19,0.19,,,0.15,0.2,0.22,0.2,0.28,,0.14,0.18,,,,0.44,0.22,0.33,0.11,,,0.11,,,,0.12,0.24,0.44
WSPM_0_4,0.1,,,,,0.17,0.1,,,,,0.13,0.14,,,,,,,,,,,0.06,,,0.31,0.11,0.11
WSPM_1_3,0.08,0.18,0.14,,,0.12,0.09,0.13,0.14,,,0.1,0.08,,,,,,,,,,,,0.04,,0.08,0.26,0.19
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.73,1.02,1.14,,,0.77,0.99,1.09,1.22,1.93,,0.73,0.91,,,,1.33,0.94,1.31,0.96,0.97,1.1,1.14,2.9,1.32,,0.6,2.12,
PM10_1,0.46,0.55,0.63,,,0.52,0.56,0.74,0.63,0.57,,0.42,0.6,0.98,,,0.47,0.61,0.5,1.25,1.35,1.18,1.12,0.6,1.97,,1.07,0.32,1.07
PM10_2,0.21,0.3,0.32,,,0.31,0.2,0.43,0.38,0.28,,0.2,0.29,,,,0.2,0.37,0.28,0.7,,,0.62,0.23,0.42,,,0.42,0.12
