,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.74,1.22,,,,,0.89,1.27,0.83,1.39,,,,0.95,1.0,1.56,3.43,3.51,,1.03,1.04,1.26,0.91,0.62,0.44,0.69,0.78,1.09,,1.17,0.88,0.76
TEMP_0_0,1.19,0.73,,,,,1.3,0.84,1.09,1.12,,,,1.27,0.8,4.87,0.97,0.79,,1.03,1.05,0.98,1.66,0.6,0.46,0.6,0.66,0.7,,1.15,0.96,0.73
TEMP_1_1,,,0.6,,,,1.05,,1.17,,0.54,,,2.04,5.59,0.67,,,,1.37,0.95,1.73,1.74,0.67,0.44,0.88,1.79,,,1.22,1.19,3.23
TEMP_0_2,,,,0.45,,,4.0,,,1.04,,0.49,,2.24,1.45,,,0.77,,3.21,2.04,2.34,0.9,0.91,0.74,1.1,1.11,,,1.86,1.71,1.07
TEMP_0_1,,,,,0.43,,4.49,2.6,3.95,0.92,,0.86,,10.77,,,0.61,,,3.21,3.24,1.1,,1.05,0.95,1.1,1.44,0.49,,2.13,1.6,0.88
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.02,1.41,0.95,3.74,2.71,0.93,0.69,2.96,1.13,3.64,,,0.93,1.12,1.51,0.99,2.37,2.64,0.93,1.23,1.03,1.27,1.04,0.67,0.47,0.78,0.76,0.93,0.93,1.25,0.93,0.74
PRES_1_1,1.21,0.86,,,1.31,,2.71,0.69,3.96,,,,,1.38,0.96,,0.89,0.77,,1.1,1.05,1.02,1.83,0.65,0.47,0.66,0.8,0.79,,1.23,0.99,0.81
PRES_1_0,1.01,1.23,1.48,,,,1.23,5.56,0.62,,,,,1.19,1.12,1.39,2.25,,,1.29,1.26,1.28,1.05,0.71,0.49,0.89,0.97,1.46,,1.26,1.16,1.33
PRES_1_2,1.66,1.46,,0.81,0.66,,7.06,,,0.53,,,,1.74,1.02,,0.96,,,1.55,1.87,1.56,1.35,0.7,0.61,0.73,0.93,0.77,,1.59,1.31,1.02
PRES_0_1,,,0.82,,,,,,,,0.43,,,,,0.79,,,,1.48,1.29,,,0.86,0.57,1.07,,,,1.68,1.65,
PRES_1_3,,,,0.55,0.93,,,,,,,0.42,,4.2,1.95,,1.32,0.74,,3.14,1.84,1.56,1.34,1.16,0.88,1.03,1.34,0.72,,1.9,2.02,0.94
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.8,1.02,1.49,1.09,4.09,0.7,0.83,1.16,0.81,1.14,,1.73,0.7,0.79,1.28,,,,0.7,0.94,1.11,0.94,0.79,0.68,0.44,0.71,0.91,,0.7,1.13,0.81,0.61
DEWP_0_0,1.22,0.95,6.09,1.13,,,1.89,1.23,1.25,0.89,,1.46,,1.77,0.62,,,,,1.53,1.01,1.61,2.03,0.58,0.46,0.64,0.69,0.76,,1.25,1.27,2.03
DEWP_1_1,1.94,5.6,0.68,,,,1.09,,1.16,,0.54,,,,,0.59,,,,1.37,0.91,2.72,1.72,0.68,0.44,0.91,1.77,,,1.28,1.13,2.33
