,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.83,0.86,,,0.93,0.79,1.5,1.38,,,0.91,0.93,2.19,,0.88,0.49,0.5,0.61,0.34,0.94,0.66,1.09,0.9,0.82,0.49
TEMP_0_0,1.15,0.78,,,1.18,0.75,4.02,0.71,,,1.43,1.0,0.87,,0.98,0.55,0.59,0.77,0.37,0.68,0.49,0.43,1.01,0.94,0.57
TEMP_1_1,,11.31,0.62,,4.84,4.63,0.69,,,,1.31,2.18,,0.32,1.35,0.8,0.73,0.92,0.54,1.6,,,1.37,1.25,0.89
TEMP_0_2,,,,0.43,,,,,0.42,0.33,,,1.1,,2.52,1.35,1.68,2.49,0.81,1.26,,,2.56,2.28,1.15
PRES_0_0,0.84,0.82,2.22,,0.84,0.84,,1.72,,,0.89,0.9,1.62,,0.88,0.48,0.49,0.6,0.34,0.88,0.59,0.61,0.89,0.79,0.44
PRES_1_0,1.35,1.03,,,1.51,0.66,,5.82,,,1.74,1.21,1.37,,1.2,0.72,0.83,1.08,0.46,0.84,0.7,,1.29,1.21,0.83
PRES_0_1,3.29,3.17,0.63,,,,0.64,,,,1.25,2.1,,0.32,1.25,0.78,0.72,0.92,0.53,1.62,0.76,,1.31,1.2,0.85
PRES_1_1,1.84,1.16,,,3.04,2.18,,0.6,,,3.08,1.62,1.04,,1.49,0.76,0.75,0.97,0.55,1.0,1.28,,1.5,1.44,0.99
PRES_1_3,,,,0.45,,,,,0.41,,,,1.17,,2.82,1.41,1.8,2.44,0.88,1.53,,,2.57,2.48,1.25
PRES_1_2,,,,0.96,,,,,,0.26,,,2.38,,4.52,3.96,,,1.49,,,,,4.47,
DEWP_1_0,1.01,1.1,0.76,,1.12,0.97,0.75,3.07,,,0.82,1.17,3.76,,0.88,0.52,0.52,0.64,0.35,1.01,0.64,,0.91,0.83,0.5
DEWP_0_0,0.96,0.79,1.68,,1.05,0.75,1.94,0.86,,,1.26,0.8,,,0.91,0.51,0.52,0.68,0.35,0.89,0.61,0.41,0.95,0.89,0.59
DEWP_0_1,2.02,1.19,,0.54,1.88,1.15,,0.89,0.52,0.46,,,0.62,,1.54,0.76,0.91,0.99,0.5,0.69,0.7,,1.5,1.29,0.67
DEWP_1_1,,,2.0,,,,2.14,,,,,,,0.28,3.88,1.97,1.74,,1.7,,,,4.23,3.93,
WSPM_0_1,1.0,0.91,1.0,0.75,1.08,0.84,1.0,1.18,0.84,0.4,0.95,1.08,1.19,0.47,0.81,0.54,0.56,0.85,0.35,1.08,0.97,,0.96,0.83,0.47
WSPM_0_0,1.46,1.25,1.51,1.35,1.65,1.17,1.54,1.21,1.22,,1.56,1.34,1.61,,1.39,0.66,0.76,0.95,0.47,1.65,1.24,,1.27,1.24,0.86
WSPM_1_1,1.64,1.39,1.6,1.52,1.82,1.33,1.67,1.48,1.38,,1.71,1.52,1.77,,1.5,0.74,0.62,1.31,0.52,1.69,,,1.45,1.37,0.96
WSPM_1_2,1.7,1.51,1.49,1.4,1.82,1.32,1.67,1.64,1.72,,1.95,1.6,1.67,,1.64,0.89,0.8,0.6,0.68,2.66,1.15,,1.49,1.53,1.31
WSPM_1_0,1.85,1.62,1.98,1.55,2.02,1.5,1.92,1.62,1.42,,1.89,1.82,1.93,,1.66,0.89,1.05,1.37,0.59,2.01,,,1.68,1.55,0.95
WSPM_0_2,2.26,1.63,3.34,1.53,2.13,1.56,3.58,1.44,1.23,,2.33,2.11,1.33,,3.94,1.16,1.56,1.26,0.85,0.53,,,1.97,1.69,0.76
WSPM_1_3,5.72,2.63,,,5.72,2.2,3.36,2.36,,,8.86,3.21,2.89,,5.82,1.77,3.12,2.91,1.39,,0.35,,3.06,3.96,3.29
WSPM_0_3,4.03,3.48,,,4.0,,,,,,,3.75,,,,3.44,,,2.22,,,0.29,,3.96,1.24
PM10_0,1.02,0.84,0.95,0.79,1.13,0.78,0.96,0.87,0.78,,1.06,0.94,1.0,0.59,0.87,0.48,0.51,0.61,0.32,1.0,0.56,,0.84,0.87,0.9
PM10_1,1.0,0.91,1.05,0.79,1.05,0.85,1.06,1.03,0.8,0.5,0.98,1.05,1.09,0.49,0.91,0.53,0.52,0.7,0.37,0.73,0.58,0.62,1.01,0.81,0.42
PM10_2,1.77,1.54,2.32,2.34,1.91,1.4,2.57,2.01,2.39,,1.93,1.91,1.81,,1.79,0.89,0.98,1.17,0.62,0.85,,0.79,1.81,1.52,0.57
