,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.94,0.88,0.8,0.76,0.71,,1.02,0.88,0.49,0.44,,0.85,0.84,0.82,0.76,0.75,0.71,0.71,0.71,0.62,,0.98,0.89,0.77
TEMP_0_1,,1.0,,,,1.08,1.06,0.88,0.9,0.84,,1.21,,,,,1.0,0.98,0.95,0.89,0.89,0.82,0.82,,1.11,,1.16,1.06,0.93
TEMP_0_0,,,0.99,0.33,1.71,1.24,,0.91,0.97,0.91,1.71,,1.08,,,1.71,1.05,1.08,0.96,0.97,0.95,0.92,0.89,,0.82,1.71,1.24,1.09,0.93
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.07,0.93,0.83,,,1.0,,,0.97,0.76,,1.09,0.93,,,,0.89,0.9,0.87,0.82,0.8,0.76,0.76,0.73,0.69,,1.05,0.92,0.81
PRES_1_3,1.14,0.94,,,,,1.0,,,0.58,,1.15,0.99,0.56,0.51,,0.96,0.94,0.89,0.87,0.86,0.83,0.8,0.82,0.74,,1.12,1.01,0.86
PRES_1_1,1.19,1.1,0.96,0.51,,,1.07,0.98,1.19,1.04,,1.28,1.09,,0.79,,1.16,0.97,1.11,0.9,0.97,0.86,0.81,,1.08,,1.28,1.21,1.05
PRES_1_0,1.32,1.11,1.03,,1.26,1.21,,0.91,1.0,0.94,1.26,1.35,1.13,,,1.26,1.02,1.19,1.03,1.06,1.4,0.91,0.99,,0.96,1.26,1.3,1.14,1.02
PRES_0_0,1.4,1.18,1.1,,,1.77,0.9,0.89,1.01,1.0,,1.48,1.13,0.65,0.54,,1.19,1.09,1.15,1.02,0.75,0.9,0.96,,,,1.32,1.28,1.08
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.98,0.83,,,,0.92,0.87,0.75,0.73,0.69,,1.0,0.74,0.49,0.44,,0.82,0.82,0.79,0.74,0.73,0.69,0.69,0.71,0.67,,0.96,0.87,0.76
DEWP_0_1,1.14,0.96,0.91,0.45,1.56,1.11,0.97,0.89,0.89,0.85,1.56,1.03,1.0,0.47,0.51,1.56,1.02,0.97,0.93,0.9,0.88,0.83,0.82,0.74,0.75,1.56,1.15,1.0,0.83
DEWP_0_0,2.05,,,,,,,,1.75,1.46,,,,1.0,0.91,,1.73,,,,,,,,,,1.57,1.81,
DEWP_1_0,2.25,,,,,,,,,,,,,,1.0,,2.26,,,,,,,,,,1.9,2.12,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.18,1.0,0.84,,,1.12,1.04,0.81,0.88,0.78,,1.21,0.89,0.47,0.34,,0.99,1.12,0.7,1.14,0.49,0.94,0.9,,,,1.17,1.04,0.78
WSPM_0_1,1.19,0.99,0.93,,1.5,1.16,1.03,0.91,0.86,0.85,1.5,1.21,1.05,,,1.5,0.84,1.01,0.83,0.92,0.87,0.9,0.88,1.04,1.03,1.5,1.15,0.97,1.0
WSPM_0_2,1.22,1.05,1.07,0.65,,1.11,1.1,0.86,0.92,0.62,,1.27,1.07,,,,1.42,1.18,1.0,0.97,0.94,0.82,0.94,,,,1.28,1.1,0.79
WSPM_0_0,1.3,1.12,1.0,,,1.23,1.15,1.08,1.02,1.19,,1.35,1.11,,,,1.01,0.98,1.1,1.0,1.16,0.95,0.9,0.87,1.31,,1.3,1.08,0.96
WSPM_1_2,1.34,1.13,1.05,,,1.29,1.18,1.1,1.22,1.42,,1.38,1.18,,,,1.62,1.15,0.96,0.98,1.0,0.86,0.8,,1.55,,1.29,1.51,
WSPM_1_1,1.41,1.19,1.05,,,1.28,1.18,1.18,1.2,1.12,,1.44,1.18,,,,1.06,1.2,1.25,1.03,1.17,1.0,0.96,,,,1.38,1.43,1.45
WSPM_1_0,1.41,1.2,1.12,,,1.35,1.25,1.17,1.13,1.16,,1.46,1.22,,,,1.06,1.09,1.13,1.1,1.15,1.06,1.0,,,,1.4,1.15,1.04
WSPM_0_4,1.45,,,,,1.37,1.27,,,,,1.4,1.36,0.54,0.49,,,0.94,,,,0.85,0.55,1.0,,,1.36,1.26,1.05
WSPM_1_3,1.55,1.28,1.21,,,1.46,1.35,1.19,1.4,,,1.57,1.32,,,,,,,0.87,0.71,,0.78,,1.0,,1.41,2.06,2.76
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.02,0.86,0.78,0.44,0.8699999999999999,0.96,0.89,0.8,0.81,0.83,0.8699999999999999,1.04,0.87,0.9,1.11,0.8699999999999999,0.85,0.87,0.78,0.79,0.86,0.75,0.71,0.79,0.79,0.8699999999999999,1.0,0.89,0.94
PM10_1,1.12,0.95,0.88,0.38,,1.07,0.97,0.77,0.86,0.71,,1.15,0.96,0.45,0.39,,0.95,0.99,0.93,0.87,0.52,0.72,0.87,0.74,0.44,,1.17,1.0,0.75
PM10_2,1.3,1.1,1.02,,,1.2,1.17,1.03,0.88,0.97,,1.29,1.15,0.5,0.36,,1.15,0.78,1.1,0.77,,0.68,0.75,0.88,0.42,,1.04,1.18,1.0
