,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,8.32,,,,,32.41,200.58,3908.59,9285.8,84089.72,,3.58,205.73,3694064727.4,156215272937.44,,701.53,908.4,2516.59,33596.18,26702.43,188594.81,455603.22,206019.08,1195598.18,,12.58,333.62,17290.57
TEMP_0_1,,2255.29,,,,13.98,279.75,13367.92,16435.83,120418.07,,4.35,,,,,610.75,921.15,4325.12,39305.6,37735.29,248786.88,510303.99,,571662.86,,12.62,402.34,24014.8
TEMP_0_0,,,25640.31,8338400359690.34,6.147735817192494e+16,24.35,,9989.93,33603.32,211601.05,6.147735817192494e+16,,1078.99,,,6.147735817192494e+16,402.89,1271.23,1975.18,39481.68,21398.33,302479.82,568076.54,,1056978.37,6.147735817192494e+16,12.18,349.77,16942.49
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,6.51,256.36,2973.31,,,59.37,,,2265.44,31152.75,,3.46,234.75,,,,746.05,950.07,2379.96,38507.03,29849.42,248034.21,513551.6,85970.24,684670.42,,13.55,321.64,13240.37
PRES_1_3,5.76,692.86,,,,,686.8,,,8471.52,,3.74,174.44,3376617644.82,156933876451.78,,428.37,759.72,3464.45,31751.09,27860.12,188572.58,443182.25,357853.66,1705069.24,,10.89,358.32,25236.96
PRES_1_1,2.98,927.88,5914.74,24465341842326.18,,,19.6,51183.13,8713.09,101094.98,,2.1,561.16,,342812620763.27,,828.71,720.19,2433.84,37287.18,41872.69,136040.32,396806.28,,1239558.4,,13.01,330.22,18221.12
PRES_1_0,3.52,508.55,9299.24,,3.838939597186476e+16,3.77,,2432.5,78850.73,380399.01,3.838939597186476e+16,2.81,391.33,,,3.838939597186476e+16,465.26,1677.56,3621.46,39599.52,16361.8,246101.41,597168.76,,1218512.74,3.838939597186476e+16,12.93,406.03,19173.01
PRES_0_0,4.43,435.37,7263.81,,,10.95,19.83,4961.74,53928.18,591980.96,,3.05,308.14,12744733074.7,269728810013.37,,819.8,1077.95,2765.64,22500.76,16422.26,205636.56,397815.66,,,,11.16,454.25,27435.51
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,5.94,645.9,,,,29.0,218.48,4686.58,12049.52,97691.4,,4.35,7.81,909912011.73,46372157111.53,,724.78,904.42,3227.93,34902.32,25513.96,216340.06,481045.22,121549.86,772331.73,,12.55,365.31,20015.45
DEWP_0_1,3.86,32.48,14069.29,11283452401623.52,3.262377955556467e+16,23.42,108.92,13169.87,18384.59,129773.35,3.262377955556467e+16,0.12,1092.29,1918356150.75,140538396052.03,3.262377955556467e+16,360.24,1150.78,1746.92,38704.62,37851.02,222734.1,499622.11,167775.52,1898429.63,3.262377955556467e+16,12.59,302.21,14568.7
DEWP_0_0,8.33,,,,,,,,62431.7,482915.73,,,,180951608303.15,4158895497984.0,,1820.05,,,,,,,,,,8.86,475.33,
DEWP_1_0,8.33,,,,,,,,,,,,,,3447505478592.0,,2093.75,,,,,,,,,,10.69,425.3,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,5.88,442.53,2110.46,,,30.76,126.4,7312.89,12649.56,108216.41,,3.72,137.26,4730761001.39,146104988899.76,,2268.7,376.93,215.67,14523.89,3137.56,58249.36,250164.51,,,,10.86,419.07,25424.21
WSPM_0_1,5.22,455.98,4857.6,,1.9732921409350908e+16,27.67,157.49,5846.82,20884.03,155674.14,1.9732921409350908e+16,3.07,344.2,,,1.9732921409350908e+16,227.88,2266.66,1122.3,39781.31,26733.52,266563.06,709966.52,52240.77,526125.64,1.9732921409350908e+16,13.42,336.12,16322.53
WSPM_0_2,4.79,728.11,3026.92,12081043174401.6,,21.83,248.91,4712.17,16457.23,84241.58,,3.72,159.78,,,,108.18,531.09,11616.44,25236.53,11661.73,144430.61,460708.52,,,,12.79,402.24,15853.9
WSPM_0_0,4.86,506.99,5168.97,,,30.96,158.53,9111.59,11633.24,87284.77,,3.16,309.36,,,,203.48,793.07,2496.33,67094.05,37032.2,317253.25,744961.71,30972.05,1074182.26,,14.04,265.22,8583.79
WSPM_1_2,5.13,633.97,2714.01,,,28.55,193.25,12229.51,7472.91,113614.2,,2.85,424.72,,,,247.9,1032.93,1258.46,52313.97,116902.09,232012.8,368621.23,,1245039.35,,14.09,295.27,
WSPM_1_1,4.9,531.04,4848.7,,,31.5,144.07,6644.28,14165.18,116873.72,,3.3,277.29,,,,225.75,989.17,1928.61,52808.86,36886.98,745082.16,582570.61,,,,14.06,315.4,10348.55
WSPM_1_0,5.33,474.01,4287.6,,,30.96,155.98,6993.74,14942.74,108174.44,,3.34,273.3,,,,268.07,930.47,2409.84,58161.41,29166.17,255240.64,725795.21,,,,13.71,272.27,10356.78
WSPM_0_4,8.3,,,,,17.24,486.75,,,,,2.81,418.07,9606475682.49,247622259803.36,,,143.92,,,,67492.8,59971.54,1921145.23,,,6.18,425.02,41980.32
WSPM_1_3,6.46,214.02,3302.4,,,17.44,308.4,6889.61,14185.53,,,2.32,503.17,,,,,,,22987.81,9045.22,,146934.59,,16716799.89,,12.44,301.18,32859.61
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,5.61,463.13,3338.84,3065446606221.42,1.0273147608340586e+16,30.87,167.02,7615.37,11494.16,93150.06,1.0273147608340586e+16,3.24,294.74,1812256841.84,103262118906.85,1.0273147608340586e+16,449.45,1097.16,2290.92,45852.14,44757.79,288456.59,550595.27,60744.15,1544344.57,1.0273147608340586e+16,14.32,288.12,10400.21
PM10_1,5.09,551.72,3738.3,3360014337125.48,,24.91,178.71,5569.89,19240.91,131455.94,,3.37,244.19,3338258753.09,88930975537.67,,842.62,868.01,3781.99,24521.14,6647.81,139840.57,426749.71,206178.02,263922.63,,11.86,458.52,20434.83
PM10_2,5.63,424.54,3507.94,,,16.95,340.65,4790.01,13766.8,135685.87,,3.31,276.79,3445014754.12,142368829287.83,,1161.94,438.53,3056.03,11269.57,,49691.72,256838.7,341264.97,405293.12,,5.52,403.01,55316.3
