,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.96,,,1.02,0.87,0.75,0.82,,,0.99,0.99,0.89,,0.99,0.85,0.82,0.8,0.77,0.76,0.52,0.55,0.99,0.98,0.76
TEMP_0_0,1.03,1.0,,,1.04,0.91,0.88,0.86,,,0.98,1.0,0.89,,1.01,0.89,0.85,0.85,0.81,0.79,0.65,0.54,1.05,1.03,0.82
TEMP_1_1,,2.31,1.01,,1.3,1.04,1.02,,,,1.2,1.26,,0.54,1.19,1.02,0.96,0.98,0.95,0.9,,,1.21,1.18,0.95
TEMP_0_2,,,,1.0,,,,,1.0,0.72,,,1.25,,1.46,1.27,1.19,1.21,1.12,1.0,,,1.56,1.45,1.02
PRES_0_0,0.99,0.97,0.76,,1.0,0.86,,0.79,,,0.97,0.98,0.9,,1.0,0.83,0.8,0.78,0.78,0.79,0.43,0.62,0.98,0.97,0.73
PRES_1_0,1.12,1.09,,,1.17,0.99,,,,,1.16,1.09,0.98,,1.09,1.0,0.97,1.01,0.87,0.79,0.77,,1.16,1.15,1.04
PRES_0_1,1.32,1.08,0.97,,,,1.01,,,,1.18,1.19,,0.53,1.16,1.01,0.94,0.95,0.94,0.88,0.7,,1.19,1.16,0.9
PRES_1_1,1.24,1.18,,,1.18,,,1.0,,,0.96,1.2,1.02,,1.11,1.04,1.0,0.99,0.92,0.94,1.01,,1.25,1.2,0.99
PRES_1_3,,,,1.02,,,,,1.0,,,,1.29,,1.5,1.3,1.31,1.24,1.18,1.15,,,1.56,1.5,1.06
PRES_1_2,,,,1.39,,,,,,1.0,,,1.69,,1.97,1.84,,,1.28,,,,,1.89,
DEWP_1_0,1.01,1.0,0.84,,1.04,0.89,0.85,1.01,,,1.0,1.0,0.89,,1.03,0.86,0.8,0.75,0.8,0.77,0.32,,1.0,0.99,0.74
DEWP_0_0,1.02,0.98,0.77,,1.02,0.89,0.82,0.82,,,1.0,1.0,,,0.96,0.88,0.85,0.89,0.77,0.79,0.69,0.54,1.03,1.01,0.87
DEWP_0_1,1.1,1.12,,0.85,1.15,1.01,,0.99,0.8,0.72,,,1.0,,1.18,1.0,0.99,0.98,0.91,0.87,0.71,,1.22,1.17,0.88
DEWP_1_1,,,1.61,,,,1.64,,,,,,,1.0,1.88,1.32,1.23,,1.65,,,,1.92,1.88,
WSPM_0_1,1.0,0.98,0.82,0.66,1.0,0.92,0.84,0.87,0.67,0.49,0.97,1.03,0.86,0.43,1.0,0.88,0.82,0.85,0.8,0.52,0.46,,1.04,0.98,0.7
WSPM_0_0,1.16,1.12,0.97,0.81,1.21,0.99,0.95,0.92,0.77,,1.17,1.09,0.97,,1.13,1.0,1.0,0.88,0.91,0.98,0.78,,1.16,1.15,0.97
WSPM_1_1,1.24,1.15,1.0,0.83,1.26,0.98,1.02,1.02,0.78,,1.2,1.17,0.99,,1.2,0.98,0.99,1.19,0.86,0.89,,,1.2,1.22,1.0
WSPM_1_2,1.26,1.23,1.01,0.66,1.29,1.01,1.04,1.06,0.81,,1.36,1.24,1.01,,1.17,1.1,0.8,1.0,1.05,1.44,,,1.23,1.28,1.46
WSPM_1_0,1.27,1.25,1.07,0.92,1.3,1.12,1.06,1.01,0.84,,1.24,1.25,1.09,,1.23,1.12,1.18,0.97,1.0,1.07,,,1.29,1.26,1.0
WSPM_0_2,1.35,1.26,1.28,1.04,1.29,1.2,1.3,1.06,0.87,,1.24,1.21,1.16,,1.9,0.98,1.17,0.73,1.05,1.01,,,1.25,1.31,0.97
WSPM_1_3,2.15,1.55,,,2.35,1.26,1.43,1.06,,,3.56,1.61,1.42,,2.3,1.16,,,0.88,,1.0,,1.68,2.01,1.38
WSPM_0_3,1.87,1.82,,,1.7,,,,,,,1.86,,,,1.61,,,1.47,,,1.0,,1.95,1.17
PM10_0,1.0,0.96,0.8,0.66,1.03,0.88,0.82,0.82,0.66,,1.0,0.97,0.83,0.51,0.94,0.86,0.86,0.83,0.75,0.83,0.68,,1.0,0.98,1.04
PM10_1,1.01,0.98,0.85,0.68,0.99,0.87,0.86,0.84,0.65,0.57,0.97,1.0,0.83,0.4,1.03,0.87,0.78,0.83,0.82,0.72,0.42,0.56,1.05,1.0,0.67
PM10_2,1.28,1.25,1.02,0.95,1.37,1.14,1.09,1.0,0.98,,1.32,1.28,1.24,,1.34,0.94,0.95,0.76,0.94,0.92,,0.9,0.95,1.27,1.0
