,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.74,,,,,0.95,1.07,2.07,1.76,1.4,,1.04,1.61,0.74,0.74,,1.05,1.19,1.29,1.27,1.21,1.26,1.16,0.75,0.95,,1.1,1.21,1.1
TEMP_0_1,,0.34,,,,3.21,1.11,0.83,1.51,1.76,,1.19,,,,,1.73,1.8,1.05,1.53,1.21,1.44,1.67,,3.58,,1.7,1.39,1.8
TEMP_0_0,,,0.24,,,2.14,,1.1,0.69,0.87,,,0.45,,,,2.57,1.31,2.47,1.25,2.34,1.36,1.53,,1.92,,1.94,1.67,1.79
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.07,2.58,1.48,,,0.57,,,,,,1.21,1.49,,,,1.13,1.3,1.58,1.15,1.26,1.07,1.13,1.95,1.93,,1.12,1.44,2.18
PRES_1_3,1.4,1.03,,,,,0.4,,,,,1.3,2.53,,,,2.18,1.76,1.17,1.88,1.46,1.91,1.93,0.57,0.89,,1.69,1.55,0.86
PRES_1_1,3.47,1.0,1.16,,,,,0.22,,,,2.96,0.93,,,,1.59,2.68,2.46,1.46,1.14,2.06,1.86,,1.69,,1.71,2.26,3.22
PRES_1_0,3.05,1.87,0.73,,,,,,0.22,1.63,,2.29,1.38,,,,2.95,1.21,1.52,2.03,5.83,2.3,1.46,,1.99,,2.17,1.55,2.48
PRES_0_0,2.74,2.46,1.06,,,,,,1.84,0.18,,2.54,1.98,0.22,,,1.43,1.82,2.02,3.68,3.01,2.35,4.32,,,,4.52,1.29,1.21
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,0.81,,,,1.03,0.96,1.69,1.26,1.24,,0.81,,,,,0.97,1.18,0.95,1.13,1.28,1.07,1.08,1.26,1.52,,1.11,1.06,1.07
DEWP_0_1,2.15,,0.38,,,1.77,2.58,0.74,1.07,1.35,,,0.38,,,,2.85,1.21,2.61,1.35,1.03,1.56,1.52,1.15,0.82,,1.41,1.72,1.69
DEWP_0_0,3.11,,,,,,,,,0.46,,,,0.03,,,1.29,,,,,,,,,,,2.49,
DEWP_1_0,3.77,,,,,,,,,,,,,,0.02,,1.93,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.48,1.73,2.2,,,1.41,2.35,1.3,2.46,1.0,,1.42,3.0,0.43,0.46,,0.34,,,,,,10.88,,,,3.01,1.03,0.79
WSPM_0_1,1.67,1.79,1.13,,,1.62,1.89,2.22,0.97,1.3,,1.72,1.27,,,,,0.36,,,,7.97,2.52,,,,1.45,1.69,2.9
WSPM_0_2,1.99,1.16,2.4,,,2.16,1.41,2.25,1.37,1.52,,1.53,3.0,,,,,,0.28,,,,7.51,,,,2.8,1.06,1.35
WSPM_0_0,2.2,1.9,1.33,,,1.76,2.49,1.47,1.88,4.27,,2.04,1.72,,,,,,,0.34,4.32,1.92,0.45,,,,1.34,5.88,7.16
WSPM_1_2,2.15,1.54,2.57,,,1.96,1.99,1.21,5.98,3.01,,2.37,1.36,,,,,,,3.93,0.21,,,,,,1.26,11.84,
WSPM_1_1,2.52,2.06,1.68,,,1.89,2.87,2.43,2.8,2.39,,2.22,2.32,,,,,15.69,,1.93,,0.18,,,,,1.51,7.2,
WSPM_1_0,2.33,2.39,1.89,,,2.02,2.97,2.3,1.75,3.31,,2.27,2.28,,,,13.47,3.26,6.95,0.56,,,0.44,,,,1.66,4.28,8.16
WSPM_0_4,1.56,,,,,3.63,0.91,,,,,2.73,1.83,,,,,,,,,,,0.13,,,12.53,1.26,0.79
WSPM_1_3,2.29,5.85,2.84,,,4.1,1.63,2.38,2.53,,,3.76,1.45,,,,,,,,,,,,0.1,,1.87,14.14,4.13
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.14,1.26,1.23,,,1.03,1.34,1.05,1.27,2.5,,1.2,1.08,,,,2.17,1.07,1.8,0.79,0.76,0.8,0.87,5.49,0.84,,0.73,6.38,
PM10_1,1.55,1.26,1.32,,,1.63,1.51,1.7,1.17,0.81,,1.41,1.64,0.69,,,0.94,1.55,0.89,4.55,6.11,3.66,2.85,0.78,6.99,,7.95,0.5,3.55
PM10_2,1.87,2.18,1.9,,,3.26,1.13,3.23,2.39,1.08,,1.88,2.19,,,,0.98,3.4,1.55,7.81,,,5.63,0.64,2.08,,,4.85,0.25
