,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.53,,,,,1.84,2.49,3.78,5.15,9.29,,1.18,2.25,82.63,241.72,,3.43,3.88,4.35,10.01,7.84,12.94,19.73,11.09,14.98,,1.63,3.52,7.6
TEMP_0_1,,4.68,,,,0.9,2.24,5.09,5.18,8.4,,0.98,,,,,2.42,2.93,4.28,8.1,7.04,11.09,15.65,,9.59,,1.24,2.93,6.84
TEMP_0_0,,,7.5,328.65,12513.900000000001,1.09,,3.81,6.55,9.85,12513.900000000001,,3.39,,,12513.900000000001,1.72,3.08,2.47,7.25,4.69,11.07,14.67,,9.54,12513.900000000001,1.07,2.36,4.91
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.23,1.93,3.48,,,2.27,,,2.53,5.13,,1.05,2.18,,,,3.2,3.62,3.85,9.75,7.54,13.54,19.07,6.4,10.47,,1.54,3.11,6.01
PRES_1_3,1.02,2.72,,,,,3.69,,,1.99,,0.96,1.65,63.35,194.29,,2.15,2.82,4.0,7.8,6.44,10.53,15.51,11.78,14.64,,1.22,2.92,7.32
PRES_1_1,0.57,2.57,3.4,661.97,,,0.49,8.57,3.53,6.95,,0.57,2.34,,269.88,,2.47,2.1,2.83,6.47,6.32,6.85,11.18,,11.38,,1.07,2.31,5.16
PRES_1_0,0.63,1.86,4.3,,7865.969999999999,0.39,,1.75,9.49,12.49,7865.969999999999,0.66,1.94,,,7865.969999999999,1.69,3.46,3.23,7.06,4.61,9.21,14.76,,10.33,7865.969999999999,1.05,2.43,5.08
PRES_0_0,0.64,1.55,3.43,,,0.71,0.38,2.17,6.91,14.07,,0.63,1.51,85.52,168.27,,2.12,2.33,2.62,4.55,2.98,7.33,10.38,,,,0.86,2.38,5.48
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.33,3.43,,,,1.8,2.69,4.19,6.01,10.26,,1.34,0.42,42.84,136.04,,3.58,4.0,5.06,10.48,7.91,14.28,20.85,8.87,13.05,,1.69,3.81,8.51
DEWP_0_1,0.81,0.58,6.55,545.52,10680.630000000001,1.24,1.4,5.32,5.72,9.19,10680.630000000001,0.16,4.03,42.58,179.5,10680.630000000001,1.96,3.41,2.82,8.48,7.34,11.08,16.24,7.41,15.08,10680.630000000001,1.29,2.59,5.3
DEWP_0_0,0.46,,,,,,,,4.3,6.75,,,,175.41,378.3,,1.67,,,,,,,,,,0.37,1.27,
DEWP_1_0,0.4,,,,,,,,,,,,,,293.57,,1.67,,,,,,,,,,0.36,1.06,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.97,2.07,2.33,,,1.36,1.49,3.61,4.47,7.66,,0.91,1.29,63.74,140.73,,4.63,2.0,0.82,5.56,1.51,5.74,11.41,,,,1.15,2.96,6.46
WSPM_0_1,0.92,2.09,3.71,,7778.25,1.31,1.66,3.41,5.69,9.56,7778.25,0.82,2.2,,,7778.25,1.35,4.65,2.03,8.28,5.84,12.01,19.0,4.68,8.88,7778.25,1.27,2.56,5.83
WSPM_0_2,0.8,2.45,2.83,579.94,,1.02,1.94,2.67,4.71,5.42,,0.84,1.37,,,,1.09,2.2,6.46,6.11,3.61,7.59,14.29,,,,1.17,2.68,4.6
WSPM_0_0,0.74,1.87,3.17,,,1.14,1.4,3.7,3.71,6.77,,0.71,1.72,,,,1.12,2.17,2.79,8.97,6.37,10.77,15.79,2.63,11.42,,1.1,1.92,3.31
WSPM_1_2,0.74,2.03,2.27,,,1.08,1.52,4.2,3.14,8.17,,0.66,2.01,,,,1.51,2.6,1.79,7.58,10.15,8.48,10.13,,12.9,,1.06,2.31,
WSPM_1_1,0.66,1.69,2.69,,,1.0,1.16,2.83,3.78,6.49,,0.64,1.43,,,,1.03,2.29,2.23,6.89,5.45,14.44,12.31,,,,0.97,2.05,3.82
WSPM_1_0,0.68,1.6,2.6,,,1.02,1.24,2.87,3.76,6.34,,0.64,1.44,,,,1.12,2.1,2.36,7.45,4.78,8.67,13.97,,,,0.96,1.7,3.23
WSPM_0_4,0.82,,,,,0.72,2.09,,,,,0.55,1.79,62.7,142.89,,,0.73,,,,3.8,2.82,18.0,,,0.6,2.12,6.21
WSPM_1_3,0.65,0.91,1.96,,,0.65,1.49,2.37,3.35,,,0.46,1.68,,,,,,,3.43,1.72,,4.57,,27.58,,0.76,1.98,7.72
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.22,2.73,3.92,371.4,5921.34,1.75,2.21,5.08,5.7,10.15,5921.34,1.09,2.59,75.71,299.16,5921.34,2.65,4.18,3.91,11.44,10.51,15.91,20.97,6.13,18.44,5921.34,1.7,3.17,6.3
PM10_1,0.97,2.5,3.51,289.05,,1.33,1.9,3.41,6.07,8.88,,0.93,1.97,57.84,131.12,,3.06,3.18,4.39,7.02,2.52,8.61,16.25,8.74,4.53,,1.33,3.37,6.27
PM10_2,0.8,1.72,2.68,,,0.84,2.11,2.66,3.8,7.73,,0.72,1.68,45.45,116.28,,2.89,1.47,3.14,3.28,,3.65,8.58,8.93,4.02,,0.63,2.51,8.73
