,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.2,0.81,,,1.08,0.7,0.3,0.37,,,1.01,0.93,0.29,,0.99,0.95,0.79,0.65,0.97,0.38,0.19,0.13,1.0,1.07,0.67
TEMP_0_0,0.82,1.25,,,0.89,0.85,0.16,0.79,,,0.62,0.98,0.76,,0.94,0.99,0.78,0.6,1.04,0.58,0.38,0.27,1.06,1.04,0.74
TEMP_1_1,,,1.63,,0.42,0.16,1.54,,,,1.36,0.72,,0.48,1.18,1.09,0.92,0.84,1.15,0.4,,,1.26,1.28,0.67
TEMP_0_2,,,,2.34,,,,,2.27,1.04,,,1.93,,1.3,1.36,0.88,0.61,1.5,0.8,,,1.46,1.43,0.84
PRES_0_0,1.11,0.9,0.2,,1.18,0.52,,0.2,,,0.96,0.93,0.38,,0.98,0.92,0.76,0.63,0.98,0.44,0.15,0.25,0.97,1.06,0.71
PRES_1_0,1.01,1.25,,,0.84,1.49,,,,,0.82,1.09,0.67,,1.05,1.07,0.83,0.67,1.1,0.54,0.43,,1.18,1.14,0.82
PRES_0_1,0.61,0.34,1.45,,,,1.59,,,,1.36,0.66,,0.45,1.19,1.06,0.89,0.75,1.14,0.37,0.34,,1.25,1.25,0.63
PRES_1_1,0.91,1.45,,,0.39,,,1.67,,,0.3,1.11,1.05,,0.93,1.24,1.04,0.8,1.13,0.66,0.41,,1.27,1.12,0.68
PRES_1_3,,,,2.39,,,,,2.45,,,,1.98,,1.24,1.46,1.01,0.68,1.62,0.92,,,1.54,1.43,0.87
PRES_1_2,,,,3.03,,,,,,3.9,,,2.47,,2.17,,,,1.46,,,,,2.03,
DEWP_1_0,1.01,0.71,0.74,,0.97,0.55,0.77,0.19,,,1.22,0.64,0.1,,1.07,0.91,0.73,0.55,1.02,0.36,,,1.0,1.12,0.66
DEWP_0_0,1.03,1.08,0.28,,0.96,0.83,0.28,0.61,,,0.63,1.23,,,0.9,1.02,0.86,0.73,0.97,0.43,0.37,0.29,1.09,1.02,0.69
DEWP_0_1,0.64,1.24,,0.96,0.77,0.83,,1.02,0.88,0.5,,,1.61,,0.98,1.08,0.82,0.74,1.15,0.84,0.39,,1.15,1.17,0.84
DEWP_1_1,,,2.42,,,,2.39,,,,,,,3.53,2.02,1.4,1.29,,2.18,,,,2.01,1.71,
WSPM_0_1,0.97,0.93,0.54,0.34,0.93,0.7,0.59,0.46,0.3,0.22,0.96,0.87,0.49,0.18,1.22,0.8,0.65,0.48,1.01,0.08,,,1.01,1.09,0.65
WSPM_0_0,1.07,1.02,0.59,0.34,1.04,0.78,0.58,0.63,0.34,,0.98,1.0,0.58,,0.79,1.45,1.03,0.59,1.43,0.38,0.26,,1.25,1.14,0.67
WSPM_1_1,1.18,1.08,0.64,0.35,1.06,0.73,0.64,0.71,0.3,,1.03,1.1,0.57,,1.07,1.25,1.55,0.51,0.99,0.3,,,1.22,1.24,0.73
WSPM_1_2,1.16,1.05,0.71,0.25,1.1,0.77,0.67,0.7,0.27,,1.1,1.17,0.64,,0.87,1.13,0.38,1.65,0.89,0.37,,,1.31,1.23,1.03
WSPM_1_0,1.16,1.1,0.63,0.42,1.1,0.95,0.63,0.63,0.4,,1.06,1.1,0.68,,1.09,1.46,1.02,0.45,1.5,0.39,,,1.31,1.25,0.78
WSPM_0_2,1.05,1.32,0.55,0.55,1.14,0.94,0.54,0.81,0.5,,0.91,0.9,1.15,,0.67,0.56,0.53,0.28,0.85,1.91,,,1.0,1.32,1.18
WSPM_1_3,1.18,1.71,,,1.39,1.14,0.97,0.77,,,,1.58,1.1,,,0.75,,,,,2.83,,1.84,1.74,
WSPM_0_3,1.38,2.12,,,1.73,,,,,,,2.09,,,,,,,,,,3.47,,1.91,1.64
PM10_0,0.92,0.95,0.53,0.31,0.85,0.73,0.55,0.57,0.31,,0.85,0.93,0.53,0.19,0.89,1.03,0.85,0.7,1.01,0.39,0.35,,1.18,0.89,0.53
PM10_1,0.98,0.89,0.55,0.34,0.94,0.64,0.57,0.49,0.29,0.24,0.92,0.86,0.52,0.13,1.04,0.92,0.72,0.59,1.0,0.44,0.15,0.22,0.93,1.21,0.61
PM10_2,1.23,1.18,0.5,0.29,1.35,0.88,0.52,0.48,0.32,,1.23,0.98,0.89,,1.25,0.85,0.76,0.47,1.03,0.95,,0.52,0.47,1.3,1.73
