,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.77,0.84,,,0.87,0.81,1.54,1.35,,,0.86,0.89,2.11,,0.84,0.52,0.55,0.65,0.37,1.01,0.78,1.2,0.86,0.78,0.53
TEMP_0_0,1.06,0.71,,,1.08,0.73,3.79,0.7,,,1.33,0.91,0.82,,0.93,0.54,0.6,0.79,0.38,0.7,0.56,0.5,0.93,0.87,0.59
TEMP_1_1,,10.24,0.51,,3.85,4.56,0.56,,,,1.01,1.8,,0.32,1.07,0.69,0.66,0.81,0.49,1.42,,,1.08,0.99,0.82
TEMP_0_2,,,,0.3,,,,,0.3,0.26,,,0.72,,1.62,0.93,1.19,1.8,0.58,0.95,,,1.63,1.44,0.9
PRES_0_0,0.79,0.79,2.25,,0.79,0.91,,1.93,,,0.85,0.87,1.59,,0.85,0.51,0.54,0.65,0.37,0.93,0.68,0.69,0.85,0.76,0.48
PRES_1_0,1.13,0.86,,,1.32,0.56,,,,,1.5,1.0,1.16,,1.01,0.64,0.76,0.97,0.42,0.8,0.71,,1.06,1.02,0.81
PRES_0_1,2.55,2.75,0.53,,,,0.53,,,,0.98,1.77,,0.33,1.01,0.69,0.66,0.83,0.49,1.46,0.75,,1.05,0.97,0.8
PRES_1_1,1.44,0.9,,,2.62,,,0.49,,,2.58,1.26,0.84,,1.19,0.65,0.66,0.86,0.48,0.89,1.24,,1.17,1.14,0.88
PRES_1_3,,,,0.31,,,,,0.29,,,,0.75,,1.79,0.95,1.26,1.71,0.61,1.08,,,1.61,1.54,0.92
PRES_1_2,,,,0.5,,,,,,0.15,,,1.15,,2.07,1.87,,,0.81,,,,,2.05,
DEWP_1_0,0.93,1.07,0.74,,1.03,0.99,0.73,3.23,,,0.75,1.16,4.25,,0.83,0.54,0.55,0.68,0.38,1.06,0.74,,0.86,0.78,0.53
DEWP_0_0,0.89,0.74,1.68,,0.98,0.74,1.93,0.85,,,1.24,0.74,,,0.87,0.52,0.55,0.71,0.37,0.94,0.68,0.47,0.88,0.84,0.64
DEWP_0_1,1.69,0.95,,0.47,1.55,0.99,,0.75,0.46,0.44,,,0.51,,1.26,0.67,0.81,0.89,0.46,0.63,0.69,,1.2,1.04,0.62
DEWP_1_1,,,1.03,,,,1.1,,,,,,,0.17,1.89,1.11,0.94,,0.97,,,,2.05,1.92,
WSPM_0_1,0.92,0.87,0.97,0.82,1.0,0.84,0.96,1.2,0.91,0.51,0.89,1.02,1.17,0.53,0.74,0.57,0.58,0.92,0.37,1.14,1.06,,0.91,0.77,0.5
WSPM_0_0,1.17,1.03,1.31,1.21,1.32,1.04,1.31,1.04,1.1,,1.27,1.09,1.35,,1.22,0.56,0.7,0.85,0.41,1.64,1.23,,1.02,1.02,0.82
WSPM_1_1,1.26,1.07,1.29,1.28,1.42,1.11,1.36,1.18,1.18,,1.34,1.17,1.43,,1.2,0.62,0.51,1.39,0.46,1.64,,,1.11,1.09,0.83
WSPM_1_2,1.32,1.16,1.19,1.23,1.42,1.09,1.36,1.29,1.55,,1.53,1.25,1.33,,1.3,0.76,0.77,0.49,0.69,2.6,,,1.15,1.18,1.24
WSPM_1_0,1.35,1.2,1.52,1.26,1.49,1.18,1.51,1.31,1.17,,1.39,1.37,1.46,,1.24,0.71,0.95,1.22,0.48,1.96,,,1.23,1.16,0.85
WSPM_0_2,1.61,1.17,2.48,1.19,1.5,1.19,2.64,1.14,0.99,,1.69,1.55,0.98,,3.98,1.0,1.39,1.2,0.75,0.41,,,1.46,1.21,0.6
WSPM_1_3,3.3,1.53,,,3.77,1.32,1.96,1.34,,,7.69,1.78,1.69,,4.82,1.26,,,1.06,,0.23,,1.69,2.26,1.85
WSPM_0_3,2.06,1.73,,,1.95,,,,,,,1.85,,,,2.08,,,1.37,,,0.17,,2.1,0.72
PM10_0,0.96,0.81,0.95,0.86,1.08,0.8,0.96,0.88,0.84,,1.02,0.89,1.0,0.68,0.84,0.5,0.57,0.64,0.35,1.09,0.66,,0.78,0.85,1.05
PM10_1,0.92,0.86,1.02,0.84,0.97,0.85,1.03,1.04,0.87,0.58,0.91,0.99,1.05,0.63,0.86,0.55,0.53,0.76,0.39,0.77,0.63,0.7,0.97,0.75,0.46
PM10_2,1.27,1.15,1.77,1.81,1.38,1.14,1.95,1.64,1.98,,1.42,1.48,1.36,,1.35,0.74,0.84,0.92,0.53,0.69,,0.69,1.4,1.14,0.45
