,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,1.03,0.96,1.08,0.97,0.78,,1.22,1.15,0.3,0.26,,0.9,0.95,0.92,0.83,0.79,0.73,0.7,0.54,0.55,,1.18,1.04,0.78
TEMP_0_1,,1.0,,,,3.69,1.92,1.33,1.76,1.72,,2.56,,,,,2.25,2.3,1.62,1.78,1.54,1.53,1.65,,2.1,,2.88,2.19,1.96
TEMP_0_0,,,1.0,,,4.05,,2.06,1.6,1.63,,,1.61,,,,3.7,2.63,3.32,2.16,2.89,2.0,2.11,,2.05,,4.14,3.22,2.62
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.52,1.78,1.19,,,1.0,,,,,,1.67,1.4,,,,1.18,1.26,1.28,1.0,1.02,0.85,0.87,1.1,0.98,,1.51,1.44,1.4
PRES_1_3,2.33,1.51,,,,,1.0,,,,,2.32,2.45,,,,2.19,1.97,1.48,1.71,1.47,1.54,1.53,0.8,0.9,,2.49,2.0,1.18
PRES_1_1,6.17,2.51,2.4,,,,,1.0,,,,5.89,2.51,,,,3.17,4.1,3.62,2.55,2.19,2.68,2.51,,2.08,,4.23,4.07,3.82
PRES_1_0,6.09,3.6,2.0,,,,,,1.05,2.54,,5.46,3.21,,,,4.48,2.9,2.98,3.21,5.21,2.93,2.34,,2.43,,5.02,3.53,3.54
PRES_0_0,7.38,5.29,3.06,,,,,,3.82,1.09,,7.33,4.91,0.64,,,4.04,4.53,4.47,5.06,4.67,3.84,5.58,,,,9.11,4.17,3.14
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.07,0.73,,,,0.99,0.84,0.9,0.76,0.68,,1.0,,,,,0.8,0.88,0.73,0.72,0.75,0.62,0.62,0.65,0.64,,1.1,0.9,0.71
DEWP_0_1,3.06,,0.86,,,2.52,2.68,1.16,1.36,1.38,,,1.0,,,,2.65,1.73,2.34,1.54,1.31,1.47,1.44,1.2,0.92,,2.41,2.23,1.74
DEWP_0_0,35.83,,,,,,,,,7.76,,,,1.03,,,17.44,,,,,,,,,,,26.84,
DEWP_1_0,57.87,,,,,,,,,,,,,,1.21,,32.48,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,2.77,2.27,2.26,,,2.46,2.8,1.67,2.28,1.3,,2.8,3.1,0.46,0.38,,1.01,,,,,,4.37,,,,3.87,1.89,1.3
WSPM_0_1,2.95,2.31,1.62,,,2.64,2.51,2.19,1.42,1.49,,3.09,2.01,,,,,1.03,,,,3.34,2.08,,,,2.67,2.42,2.52
WSPM_0_2,3.91,2.26,2.89,,,3.68,2.65,2.68,2.06,1.92,,3.54,3.76,,,,,,1.01,,,,4.63,,,,4.55,2.32,2.05
WSPM_0_0,5.12,3.6,2.66,,,4.15,4.37,2.7,2.95,4.36,,5.09,3.54,,,,,,,1.29,4.58,2.79,1.28,,,,3.9,6.77,5.79
WSPM_1_2,5.38,3.44,3.93,,,4.65,4.16,2.61,5.68,3.73,,5.84,3.36,,,,,,,4.48,1.04,,,,,,3.98,11.2,
WSPM_1_1,7.34,5.01,4.0,,,5.76,6.24,4.64,4.95,4.07,,7.11,5.51,,,,,14.97,,3.93,,1.1,,,,,5.5,10.72,
WSPM_1_0,7.11,5.45,4.28,,,6.02,6.44,4.61,3.93,4.5,,7.26,5.5,,,,12.45,6.18,7.86,2.25,,,1.73,,,,5.83,7.78,9.0
WSPM_0_4,6.38,,,,,8.83,3.9,,,,,8.7,5.43,,,,,,,,,,,1.01,,,18.13,4.66,2.91
WSPM_1_3,10.06,12.01,7.48,,,12.18,6.78,6.62,6.55,,,13.28,6.23,,,,,,,,,,,,1.02,,8.72,20.78,9.44
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.32,1.05,0.92,,,1.14,1.15,0.82,0.88,1.13,,1.4,1.01,,,,1.37,0.97,1.15,0.69,0.67,0.63,0.65,1.52,0.55,,1.03,2.55,
PM10_1,2.34,1.6,1.45,,,2.18,1.86,1.59,1.3,0.96,,2.31,1.89,0.46,,,1.38,1.77,1.24,2.58,2.66,1.91,1.8,0.9,2.36,,5.18,1.09,2.27
PM10_2,4.59,3.74,3.09,,,5.49,2.87,3.88,3.27,2.0,,4.75,3.9,,,,2.53,4.6,2.94,6.11,,,4.24,1.45,2.15,,,6.06,1.07
