,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.78,,,,,0.97,1.1,2.03,1.18,0.69,,1.07,1.64,0.4,0.13,,0.89,0.71,0.96,0.32,0.61,0.41,0.18,0.68,0.64,,0.83,0.54,0.51
TEMP_0_1,,0.4,,,,3.37,1.29,0.82,1.03,0.77,,1.38,,,,,1.61,1.1,0.86,0.42,0.68,0.48,0.24,,4.17,,1.31,0.7,0.62
TEMP_0_0,,,0.3,0.07,0.09,2.62,,1.22,0.59,0.5,0.09,,0.56,,,0.09,2.78,0.97,2.04,0.5,1.42,0.52,0.27,,1.49,0.09,1.63,0.9,0.91
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.17,2.8,1.6,,,0.62,,,12.6,2.56,,1.31,1.66,,,,0.98,0.82,1.21,0.33,0.65,0.37,0.19,1.82,1.39,,0.91,0.64,0.79
PRES_1_3,1.6,1.13,,,,,0.46,,,5.72,,1.45,2.7,0.66,0.18,,2.07,1.19,0.92,0.48,0.84,0.62,0.26,0.57,0.68,,1.35,0.71,0.47
PRES_1_1,3.83,1.24,1.28,0.05,,,26.47,0.27,4.97,1.7,,3.51,1.1,,0.22,,1.67,1.55,2.21,0.49,0.74,1.04,0.33,,2.03,,1.6,1.21,1.15
PRES_1_0,3.82,2.34,0.92,,0.09,24.67,,5.94,0.26,0.32,0.09,2.87,1.71,,,0.09,2.43,0.92,1.26,0.64,4.73,0.63,0.31,,1.87,0.09,1.73,0.86,1.02
PRES_0_0,3.58,3.22,1.38,,,13.47,19.72,3.46,0.45,0.21,,3.31,2.34,0.25,0.14,,1.85,1.25,2.16,1.14,1.32,0.81,0.51,,,,2.27,0.97,0.74
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.03,0.84,,,,1.02,0.98,1.52,0.83,0.55,,0.84,41.86,1.89,0.44,,0.81,0.69,0.69,0.29,0.61,0.34,0.16,1.13,1.11,,0.79,0.47,0.43
DEWP_0_1,2.42,33.21,0.43,0.08,0.15000000000000002,2.04,2.79,0.82,0.86,0.68,0.15000000000000002,52.18,0.44,,0.23,0.15000000000000002,2.76,0.81,2.03,0.42,0.63,0.55,0.24,1.02,0.64,0.15000000000000002,1.24,0.85,0.8
DEWP_0_0,5.23,,,,,,,,1.58,0.71,,,,0.05,0.03,,2.18,,,,,,,,,,5.44,2.33,
DEWP_1_0,6.75,,,,,,,,,,,,,,0.04,,3.46,,,,,,,,,,,3.81,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.72,2.02,2.49,,,1.61,2.74,1.29,1.29,0.66,,1.63,2.99,0.32,0.09,,0.4,4.52,,2.47,3.19,3.99,0.67,,,,1.61,0.63,0.4
WSPM_0_1,1.96,1.97,1.32,,0.21000000000000002,1.89,2.17,2.07,0.73,0.59,0.21000000000000002,1.98,1.52,,,0.21000000000000002,3.72,0.41,2.72,0.48,1.0,0.52,0.19,6.43,5.38,0.21000000000000002,1.18,0.71,1.07
WSPM_0_2,2.33,1.4,2.9,0.14,,2.34,1.65,2.3,1.15,0.62,,1.84,3.62,,,,,3.78,0.33,1.03,3.37,0.98,0.44,,,,1.65,0.74,0.68
WSPM_0_0,2.71,2.38,1.56,,,2.11,2.96,1.85,1.88,2.1,,2.55,2.08,,,,6.08,1.47,2.4,0.29,1.23,0.49,0.19,,3.55,,1.51,1.33,2.07
WSPM_1_2,2.71,1.94,3.25,,,2.45,2.52,1.46,4.62,2.83,,3.0,1.72,,,,17.75,1.59,5.3,0.39,0.26,0.67,0.35,,5.17,,1.5,2.78,
WSPM_1_1,3.31,2.7,1.99,,,2.35,3.49,3.19,2.32,1.57,,2.92,2.83,,,,7.45,1.65,4.51,0.41,1.39,0.22,0.32,,,,1.79,1.98,3.91
WSPM_1_0,3.05,3.11,2.44,,,2.61,3.73,2.96,1.93,2.02,,2.98,2.97,,,,4.83,1.49,2.78,0.44,1.88,0.92,0.25,,,,1.89,1.49,2.18
WSPM_0_4,2.08,,,,,4.86,1.21,,,,,3.39,2.44,0.25,0.12,,,9.68,,,,2.49,1.17,0.18,,,4.62,1.03,0.48
WSPM_1_3,3.2,8.17,3.96,,,5.71,2.27,3.33,3.17,,,5.25,2.02,,,,,,,0.97,2.48,,1.11,,0.14,,2.26,4.58,4.08
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.21,1.3,1.24,0.31,0.12,1.06,1.4,1.05,1.05,0.95,0.12,1.26,1.14,,,0.12,1.49,0.63,1.02,0.24,0.47,0.3,0.15,3.26,0.75,0.12,0.74,0.68,1.55
PM10_1,1.73,1.43,1.49,0.17,,1.77,1.65,1.53,0.78,0.44,,1.58,1.78,0.37,0.17,,0.98,1.15,0.87,0.69,1.42,0.65,0.33,0.79,1.7,,1.43,0.5,0.45
PM10_2,2.3,2.71,2.37,,,3.68,1.39,3.35,1.25,0.83,,2.25,2.55,0.64,0.11,,1.15,1.72,1.7,1.33,,2.19,0.45,0.76,1.07,,3.12,0.94,0.29
